time (s), gyro_x (rad/s), gyro_y (rad/s), gyro_z (rad/s), imu_pitch (rad), imu_roll (rad), imu_yaw (rad), counter, x (m), y (m), z (m), yaw (rad), pitch (rad), roll (rad), angle_pitch_desired (rad), mu1, mu2
4.0300, 0.1994, -0.3045, 0.1876, 0.3941, -0.0073, 0.8955, 660602, 0.0444, -0.3127, -0.1034, -0.0338, -0.0979, 0.1107, 0.3727, 161, 175
4.0460, 0.0535, -0.4190, 0.0293, 0.3890, -0.0068, 0.8962, 660622, 0.0443, -0.3127, -0.1035, -0.0339, -0.0983, 0.1107, 0.3642, 173, 163
4.0610, 0.0535, -0.4190, 0.0293, 0.3890, -0.0068, 0.8962, 660622, 0.0444, -0.3127, -0.1034, -0.0338, -0.0981, 0.1108, 0.3642, 173, 163
4.0930, 0.3505, -0.6878, 0.3029, 0.3737, -0.0072, 0.8957, 660662, 0.0443, -0.3127, -0.1034, -0.0338, -0.0979, 0.1107, 0.3429, 172, 163
4.1080, -0.1653, 0.0075, -0.1000, 0.3587, -0.0070, 0.8947, 660702, 0.0443, -0.3127, -0.1034, -0.0338, -0.0982, 0.1107, 0.3162, 155, 178
4.1240, -0.1653, 0.0075, -0.1000, 0.3587, -0.0070, 0.8947, 660702, 0.0443, -0.3127, -0.1034, -0.0338, -0.0981, 0.1109, 0.3162, 155, 178
4.1550, 0.5206, -1.0230, 0.2707, 0.3480, -0.0044, 0.8948, 660722, 0.0443, -0.3127, -0.1034, -0.0338, -0.0982, 0.1107, 0.3010, 168, 166
4.1710, 0.1357, -0.5690, 0.0030, 0.3239, -0.0063, 0.8948, 660762, 0.0444, -0.3127, -0.1034, -0.0339, -0.0980, 0.1109, 0.2670, 158, 173
4.1860, 0.1357, -0.5690, 0.0030, 0.3239, -0.0063, 0.8948, 660762, 0.0443, -0.3127, -0.1034, -0.0338, -0.0981, 0.1108, 0.2670, 158, 173
4.2020, 0.3981, -1.3931, 0.2086, 0.3070, -0.0054, 0.8948, 660782, 0.0443, -0.3127, -0.1034, -0.0338, -0.0982, 0.1107, 0.2484, 172, 158
4.2330, 0.2314, -1.0026, -0.0433, 0.2669, -0.0077, 0.8940, 660822, 0.0443, -0.3127, -0.1034, -0.0339, -0.0980, 0.1109, 0.2083, 162, 166
4.2490, 0.2314, -1.0026, -0.0433, 0.2669, -0.0077, 0.8940, 660822, 0.0444, -0.3127, -0.1035, -0.0339, -0.0981, 0.1107, 0.2083, 162, 166
4.2640, -0.2053, -0.5741, -0.0702, 0.2236, -0.0075, 0.8940, 660862, 0.0443, -0.3127, -0.1034, -0.0338, -0.0981, 0.1107, 0.1650, 164, 163
4.2960, 0.2959, -0.6765, -0.1067, 0.2086, -0.0065, 0.8938, 660882, 0.0443, -0.3127, -0.1034, -0.0337, -0.0982, 0.1107, 0.1422, 149, 176
4.3110, 0.2959, -0.6765, -0.1067, 0.2086, -0.0065, 0.8938, 660882, 0.0443, -0.3127, -0.1035, -0.0339, -0.0980, 0.1108, 0.1422, 149, 176
4.3270, -0.0790, -1.6374, 0.0317, 0.1677, -0.0059, 0.8936, 660922, 0.0443, -0.3127, -0.1035, -0.0338, -0.0982, 0.1108, 0.0953, 179, 143
4.3420, -0.0790, -1.6374, 0.0317, 0.1677, -0.0059, 0.8936, 660922, 0.0443, -0.3127, -0.1034, -0.0338, -0.0981, 0.1108, 0.0953, 179, 143
4.3740, 0.2892, -1.8019, -0.1672, 0.1386, -0.0065, 0.8926, 660942, 0.0443, -0.3127, -0.1035, -0.0339, -0.0981, 0.1108, 0.0711, 167, 156
4.3890, -0.3478, -0.4722, 0.3024, 0.0951, -0.0070, 0.8927, 660982, 0.0443, -0.3127, -0.1034, -0.0338, -0.0982, 0.1108, 0.0222, 152, 170
4.4050, -0.3478, -0.4722, 0.3024, 0.0951, -0.0070, 0.8927, 660982, 0.0443, -0.3127, -0.1035, -0.0339, -0.0980, 0.1108, 0.0222, 152, 170
4.4360, -0.1790, -1.2337, -0.3051, 0.0611, -0.0052, 0.8926, 661022, 0.0443, -0.3127, -0.1034, -0.0339, -0.0983, 0.1107, -0.0271, 168, 154
4.4520, -0.0898, -2.0059, -0.2053, 0.0288, -0.0066, 0.8922, 661042, 0.0444, -0.3127, -0.1034, -0.0339, -0.0980, 0.1107, -0.0517, 168, 153
4.4670, -0.0898, -2.0059, -0.2053, 0.0288, -0.0066, 0.8922, 661042, 0.0443, -0.3127, -0.1034, -0.0338, -0.0981, 0.1108, -0.0517, 168, 153
4.4830, 0.0610, -0.9735, 0.1994, -0.0297, -0.0072, 0.8924, 661082, 0.0444, -0.3127, -0.1034, -0.0339, -0.0981, 0.1108, -0.1000, 159, 163
4.5140, -0.2150, -0.8846, 0.0602, -0.0424, -0.0077, 0.8927, 661102, 0.0443, -0.3127, -0.1034, -0.0339, -0.0980, 0.1109, -0.1237, 152, 169
4.5300, -0.2150, -0.8846, 0.0602, -0.0424, -0.0077, 0.8927, 661102, 0.0443, -0.3127, -0.1034, -0.0338, -0.0982, 0.1106, -0.1237, 152, 169
4.5460, -0.0645, -0.7972, -0.1430, -0.0586, -0.0086, 0.8926, 661122, 0.0444, -0.3127, -0.1034, -0.0339, -0.0980, 0.1109, -0.1469, 157, 165
4.5610, -0.0645, -0.7972, -0.1430, -0.0586, -0.0086, 0.8926, 661122, 0.0443, -0.3127, -0.1034, -0.0339, -0.0980, 0.1107, -0.1469, 157, 165
4.5920, 0.1062, -1.9070, 0.1795, -0.1257, -0.0068, 0.8920, 661162, 0.0443, -0.3127, -0.1034, -0.0339, -0.0981, 0.1108, -0.1913, 180, 141
4.6080, -0.2255, -1.1681, 0.1524, -0.1499, -0.0089, 0.8919, 661182, 0.0444, -0.3127, -0.1034, -0.0338, -0.0979, 0.1109, -0.2125, 159, 165
4.6240, -0.2255, -1.1681, 0.1524, -0.1499, -0.0089, 0.8919, 661182, 0.0443, -0.3127, -0.1034, -0.0338, -0.0982, 0.1107, -0.2125, 159, 165
4.6550, 0.2174, -0.6486, -0.2677, -0.1805, -0.0077, 0.8917, 661222, 0.0444, -0.3127, -0.1034, -0.0339, -0.0980, 0.1109, -0.2522, 157, 168
4.6710, -0.0946, -1.2576, -0.2032, -0.2042, -0.0079, 0.8912, 661242, 0.0443, -0.3127, -0.1034, -0.0338, -0.0981, 0.1108, -0.2706, 165, 160
4.6860, -0.0946, -1.2576, -0.2032, -0.2042, -0.0079, 0.8912, 661242, 0.0443, -0.3127, -0.1035, -0.0340, -0.0982, 0.1109, -0.2706, 165, 160
4.7020, -0.1062, -0.4733, -0.1951, -0.2691, -0.0099, 0.8927, 661302, 0.0444, -0.3127, -0.1034, -0.0338, -0.0979, 0.1108, -0.3191, 165, 164
4.7330, 0.1683, -0.6730, -0.1597, -0.2812, -0.0101, 0.8927, 661322, 0.0443, -0.3127, -0.1034, -0.0338, -0.0982, 0.1108, -0.3329, 163, 166
4.7490, 0.1683, -0.6730, -0.1597, -0.2812, -0.0101, 0.8927, 661322, 0.0443, -0.3127, -0.1034, -0.0339, -0.0981, 0.1108, -0.3329, 163, 166
4.7640, -0.2814, -1.1751, 0.0164, -0.3152, -0.0098, 0.8933, 661362, 0.0444, -0.3127, -0.1034, -0.0337, -0.0980, 0.1108, -0.3564, 176, 155
4.7960, 0.0352, -0.4591, -0.2021, -0.3341, -0.0099, 0.8929, 661382, 0.0443, -0.3127, -0.1035, -0.0339, -0.0981, 0.1108, -0.3660, 167, 165
4.8110, 0.0352, -0.4591, -0.2021, -0.3341, -0.0099, 0.8929, 661382, 0.0444, -0.3127, -0.1034, -0.0338, -0.0979, 0.1108, -0.3660, 167, 165
4.8270, -0.1820, -0.6832, -0.0145, -0.3513, -0.0099, 0.8924, 661402, 0.0443, -0.3127, -0.1035, -0.0339, -0.0982, 0.1107, -0.3742, 173, 160
4.8420, -0.1820, -0.6832, -0.0145, -0.3513, -0.0099, 0.8924, 661402, 0.0443, -0.3127, -0.1034, -0.0339, -0.0981, 0.1108, -0.3742, 173, 160
4.8740, -0.0613, -0.2021, -0.1873, -0.3676, -0.0105, 0.8934, 661442, 0.0443, -0.3127, -0.1034, -0.0337, -0.0981, 0.1106, -0.3862, 172, 162
4.8890, 0.0656, 0.0129, -0.2303, -0.3700, -0.0099, 0.8927, 661462, 0.0444, -0.3127, -0.1035, -0.0339, -0.0981, 0.1107, -0.3899, 159, 175
4.9050, 0.0656, 0.0129, -0.2303, -0.3700, -0.0099, 0.8927, 661462, 0.0443, -0.3127, -0.1034, -0.0339, -0.0981, 0.1107, -0.3899, 159, 175
4.9360, -0.4072, -0.2857, -0.0022, -0.3829, -0.0101, 0.8936, 661502, 0.0443, -0.3127, -0.1035, -0.0339, -0.0981, 0.1108, -0.3927, 176, 160
4.9520, 0.1916, -0.6588, 0.0933, -0.4007, -0.0094, 0.8934, 661542, 0.0443, -0.3127, -0.1034, -0.0338, -0.0981, 0.1107, -0.3893, 182, 154
4.9670, 0.1916, -0.6588, 0.0933, -0.4007, -0.0094, 0.8934, 661542, 0.0444, -0.3127, -0.1034, -0.0338, -0.0979, 0.1108, -0.3893, 182, 154
4.9830, -0.0726, -0.4287, 0.1675, -0.4079, -0.0098, 0.8938, 661562, 0.0443, -0.3127, -0.1035, -0.0339, -0.0980, 0.1109, -0.3853, 185, 151
5.0140, -0.0712, 0.3814, -0.1427, -0.4082, -0.0087, 0.8931, 661602, 0.0443, -0.3127, -0.1034, -0.0339, -0.0982, 0.1107, -0.3727, 171, 167
5.0300, -0.0712, 0.3814, -0.1427, -0.4082, -0.0087, 0.8931, 661602, 0.0443, -0.3127, -0.1034, -0.0339, -0.0979, 0.1108, -0.3727, 171, 167
5.0450, -0.3131, 0.6553, -0.1973, -0.3978, -0.0087, 0.8940, 661642, 0.0444, -0.3127, -0.1034, -0.0339, -0.0981, 0.1107, -0.3543, 171, 166
5.0610, -0.3131, 0.6553, -0.1973, -0.3978, -0.0087, 0.8940, 661642, 0.0444, -0.3127, -0.1034, -0.0338, -0.0979, 0.1109, -0.3543, 171, 166
5.0920, 0.1398, 0.5389, -0.0962, -0.3897, -0.0094, 0.8938, 661662, 0.0443, -0.3127, -0.1035, -0.0339, -0.0982, 0.1108, -0.3429, 169, 168
5.1080, -0.1508, 0.7039, 0.0452, -0.3740, -0.0086, 0.8945, 661702, 0.0443, -0.3127, -0.1034, -0.0339, -0.0982, 0.1107, -0.3162, 173, 162
5.1240, -0.1508, 0.7039, 0.0452, -0.3740, -0.0086, 0.8945, 661702, 0.0443, -0.3127, -0.1035, -0.0338, -0.0980, 0.1109, -0.3162, 173, 162
5.1550, 0.0852, 0.7873, -0.1994, -0.3632, -0.0079, 0.8940, 661722, 0.0443, -0.3127, -0.1034, -0.0338, -0.0982, 0.1106, -0.3010, 169, 166
5.1700, -0.0339, 0.2634, 0.0712, -0.3431, -0.0091, 0.8950, 661762, 0.0444, -0.3127, -0.1035, -0.0339, -0.0980, 0.1108, -0.2670, 184, 147
5.1860, -0.0339, 0.2634, 0.0712, -0.3431, -0.0091, 0.8950, 661762, 0.0443, -0.3127, -0.1034, -0.0339, -0.0980, 0.1108, -0.2670, 184, 147
5.2020, 0.2586, 1.2122, 0.0500, -0.3047, -0.0093, 0.8943, 661802, 0.0443, -0.3127, -0.1034, -0.0338, -0.0982, 0.1108, -0.2288, 160, 170
5.2330, -0.0489, 0.9518, 0.0771, -0.2836, -0.0087, 0.8950, 661822, 0.0443, -0.3127, -0.1035, -0.0339, -0.0980, 0.1109, -0.2083, 172, 157
5.2490, -0.0489, 0.9518, 0.0771, -0.2836, -0.0087, 0.8950, 661822, 0.0443, -0.3127, -0.1034, -0.0339, -0.0982, 0.1107, -0.2083, 172, 157
5.2640, 0.1545, 0.9878, -0.0790, -0.2480, -0.0091, 0.8950, 661862, 0.0444, -0.3127, -0.1035, -0.0339, -0.0980, 0.1107, -0.1650, 168, 160
5.2950, 0.0554, 0.6832, 0.0707, -0.2320, -0.0096, 0.8952, 661882, 0.0443, -0.3127, -0.1034, -0.0339, -0.0980, 0.1107, -0.1422, 174, 151
5.3110, 0.0554, 0.6832, 0.0707, -0.2320, -0.0096, 0.8952, 661882, 0.0443, -0.3127, -0.1035, -0.0338, -0.0982, 0.1108, -0.1422, 174, 151
5.3270, -0.0497, 1.2598, -0.2363, -0.1902, -0.0099, 0.8955, 661922, 0.0444, -0.3127, -0.1034, -0.0338, -0.0980, 0.1108, -0.0953, 162, 163
5.3420, -0.0497, 1.2598, -0.2363, -0.1902, -0.0099, 0.8955, 661922, 0.0444, -0.3127, -0.1034, -0.0339, -0.0981, 0.1108, -0.0953, 162, 163
5.3740, 0.0419, 1.2807, 0.1204, -0.1414, -0.0101, 0.8969, 661962, 0.0443, -0.3127, -0.1035, -0.0338, -0.0981, 0.1108, -0.0468, 174, 149
5.3890, -0.3279, 1.4001, -0.0812, -0.1176, -0.0096, 0.8969, 661982, 0.0444, -0.3127, -0.1034, -0.0339, -0.0981, 0.1108, -0.0222, 161, 162
5.4050, -0.3279, 1.4001, -0.0812, -0.1176, -0.0096, 0.8969, 661982, 0.0443, -0.3127, -0.1035, -0.0338, -0.0982, 0.1108, -0.0222, 161, 162
5.4360, 0.1115, 0.7061, 0.0946, -0.0724, -0.0103, 0.8966, 662022, 0.0444, -0.3127, -0.1035, -0.0338, -0.0981, 0.1108, 0.0271, 174, 147
5.4520, -0.2408, 1.3700, -0.0745, -0.0487, -0.0115, 0.8957, 662042, 0.0443, -0.3127, -0.1034, -0.0339, -0.0980, 0.1108, 0.0517, 164, 157
5.4670, -0.2408, 1.3700, -0.0745, -0.0487, -0.0115, 0.8957, 662042, 0.0444, -0.3128, -0.1035, -0.0339, -0.0981, 0.1109, 0.0517, 164, 157
5.4830, 0.1642, 1.6791, -0.1887, -0.0229, -0.0108, 0.8954, 662062, 0.0444, -0.3127, -0.1034, -0.0338, -0.0979, 0.1108, 0.0760, 156, 166
5.5140, 0.1357, 0.8397, 0.1422, 0.0278, -0.0115, 0.8952, 662102, 0.0443, -0.3127, -0.1035, -0.0338, -0.0981, 0.1107, 0.1237, 176, 145
5.5300, 0.1357, 0.8397, 0.1422, 0.0278, -0.0115, 0.8952, 662102, 0.0443, -0.3127, -0.1034, -0.0338, -0.0981, 0.1108, 0.1237, 176, 145
5.5450, 0.0255, 1.2582, -0.2473, 0.0501, -0.0112, 0.8947, 662122, 0.0444, -0.3127, -0.1034, -0.0338, -0.0981, 0.1108, 0.1469, 162, 160
5.5610, 0.0255, 1.2582, -0.2473, 0.0501, -0.0112, 0.8947, 662122, 0.0443, -0.3127, -0.1034, -0.0339, -0.0982, 0.1107, 0.1469, 162, 160
5.5920, -0.0091, 1.1154, 0.3069, 0.0995, -0.0110, 0.8945, 662162, 0.0443, -0.3127, -0.1034, -0.0339, -0.0981, 0.1107, 0.1913, 168, 154
5.6080, -0.4647, 1.4092, -0.1425, 0.1262, -0.0119, 0.8936, 662182, 0.0443, -0.3127, -0.1035, -0.0338, -0.0981, 0.1107, 0.2125, 158, 164
5.6230, -0.4647, 1.4092, -0.1425, 0.1262, -0.0119, 0.8936, 662182, 0.0443, -0.3127, -0.1034, -0.0338, -0.0983, 0.1107, 0.2125, 158, 164
5.6550, 0.2795, 0.7432, 0.1236, 0.1667, -0.0113, 0.8933, 662222, 0.0443, -0.3127, -0.1035, -0.0339, -0.0981, 0.1109, 0.2522, 168, 155
5.6700, 0.2053, 1.1676, -0.0941, 0.2080, -0.0113, 0.8927, 662262, 0.0443, -0.3127, -0.1034, -0.0338, -0.0981, 0.1106, 0.2880, 169, 157
5.6860, 0.2053, 1.1676, -0.0941, 0.2080, -0.0113, 0.8927, 662262, 0.0444, -0.3126, -0.1034, -0.0338, -0.0980, 0.1108, 0.2880, 169, 157
5.7020, -0.0108, 0.9410, 0.0788, 0.2309, -0.0108, 0.8922, 662282, 0.0443, -0.3128, -0.1035, -0.0339, -0.0980, 0.1106, 0.3041, 165, 161
5.7330, -0.1089, 1.3641, -0.2446, 0.2752, -0.0108, 0.8920, 662322, 0.0444, -0.3127, -0.1034, -0.0339, -0.0981, 0.1108, 0.3329, 154, 174
5.7480, -0.1089, 1.3641, -0.2446, 0.2752, -0.0108, 0.8920, 662322, 0.0444, -0.3127, -0.1035, -0.0339, -0.0980, 0.1108, 0.3329, 154, 174
5.7640, -0.1680, 0.7687, -0.0218, 0.2937, -0.0115, 0.8917, 662342, 0.0443, -0.3127, -0.1034, -0.0338, -0.0982, 0.1106, 0.3453, 161, 169
5.7950, -0.0277, 0.8886, -0.2355, 0.3194, -0.0103, 0.8919, 662382, 0.0443, -0.3127, -0.1034, -0.0339, -0.0981, 0.1109, 0.3660, 163, 168
5.8110, -0.0277, 0.8886, -0.2355, 0.3194, -0.0103, 0.8919, 662382, 0.0443, -0.3127, -0.1035, -0.0338, -0.0981, 0.1108, 0.3660, 163, 168
5.8270, 0.3618, 0.1105, 0.3620, 0.3437, -0.0105, 0.8922, 662422, 0.0443, -0.3127, -0.1034, -0.0338, -0.0983, 0.1107, 0.3810, 174, 158
5.8420, 0.3618, 0.1105, 0.3620, 0.3437, -0.0105, 0.8922, 662422, 0.0443, -0.3127, -0.1035, -0.0339, -0.0981, 0.1108, 0.3810, 174, 158
5.8730, -0.3518, 1.0388, -0.2699, 0.3580, -0.0105, 0.8919, 662442, 0.0443, -0.3127, -0.1034, -0.0339, -0.0980, 0.1107, 0.3862, 158, 175
5.8890, 0.2411, -0.0086, 0.2002, 0.3777, -0.0089, 0.8917, 662482, 0.0443, -0.3127, -0.1035, -0.0339, -0.0981, 0.1108, 0.3921, 173, 163
5.9050, 0.2411, -0.0086, 0.2002, 0.3777, -0.0089, 0.8917, 662482, 0.0443, -0.3127, -0.1034, -0.0339, -0.0981, 0.1108, 0.3921, 173, 163
5.9360, -0.5198, 0.3155, -0.1556, 0.3810, -0.0098, 0.8913, 662502, 0.0444, -0.3127, -0.1034, -0.0338, -0.0982, 0.1107, 0.3927, 165, 171
5.9510, -0.0005, -0.1140, 0.0505, 0.3864, -0.0073, 0.8917, 662542, 0.0443, -0.3127, -0.1034, -0.0338, -0.0981, 0.1107, 0.3893, 171, 165
5.9670, -0.0005, -0.1140, 0.0505, 0.3864, -0.0073, 0.8917, 662542, 0.0443, -0.3127, -0.1034, -0.0338, -0.0982, 0.1107, 0.3893, 171, 165
5.9830, 0.3806, 0.2857, -0.0868, 0.3930, -0.0075, 0.8915, 662582, 0.0443, -0.3127, -0.1035, -0.0339, -0.0980, 0.1108, 0.3797, 155, 181
6.0140, -0.0280, -0.0675, 0.1750, 0.3972, -0.0077, 0.8920, 662602, 0.0443, -0.3127, -0.1034, -0.0338, -0.0980, 0.1107, 0.3727, 161, 176
6.0300, -0.0280, -0.0675, 0.1750, 0.3972, -0.0077, 0.8920, 662602, 0.0444, -0.3127, -0.1034, -0.0338, -0.0981, 0.1108, 0.3727, 161, 176
6.0450, 0.0992, -0.0761, -0.0543, 0.3976, -0.0072, 0.8917, 662642, 0.0443, -0.3127, -0.1034, -0.0339, -0.0982, 0.1107, 0.3543, 152, 183
6.0760, 0.1124, -0.5526, 0.1871, 0.3915, -0.0066, 0.8919, 662662, 0.0443, -0.3126, -0.1034, -0.0337, -0.0982, 0.1107, 0.3429, 161, 176
6.0920, 0.1124, -0.5526, 0.1871, 0.3915, -0.0066, 0.8919, 662662, 0.0443, -0.3127, -0.1035, -0.0338, -0.0981, 0.1108, 0.3429, 161, 176
6.1080, 0.1602, -0.2647, -0.1548, 0.3777, -0.0045, 0.8915, 662702, 0.0444, -0.3127, -0.1034, -0.0338, -0.0980, 0.1108, 0.3162, 153, 181
6.1230, 0.1602, -0.2647, -0.1548, 0.3777, -0.0045, 0.8915, 662702, 0.0444, -0.3127, -0.1034, -0.0338, -0.0979, 0.1108, 0.3162, 153, 181
6.1550, 0.0102, -0.4483, -0.1099, 0.3541, -0.0037, 0.8920, 662742, 0.0443, -0.3127, -0.1034, -0.0339, -0.0983, 0.1107, 0.2846, 163, 171
6.1700, 0.0102, -0.4483, -0.1099, 0.3541, -0.0037, 0.8920, 662742, 0.0443, -0.3126, -0.1034, -0.0339, -0.0978, 0.1108, 0.2846, 163, 171
6.1860, 0.0102, -0.4483, -0.1099, 0.3541, -0.0037, 0.8920, 662742, 0.0443, -0.3127, -0.1035, -0.0339, -0.0981, 0.1107, 0.2846, 163, 171
6.2010, 0.1368, -1.3125, 0.2709, 0.3190, -0.0042, 0.8917, 662782, 0.0443, -0.3127, -0.1034, -0.0338, -0.0981, 0.1108, 0.2484, 171, 160
6.2330, -0.0169, -0.9550, -0.0339, 0.2993, -0.0042, 0.8917, 662802, 0.0443, -0.3127, -0.1035, -0.0339, -0.0981, 0.1108, 0.2288, 168, 162
6.2480, -0.0169, -0.9550, -0.0339, 0.2993, -0.0042, 0.8917, 662802, 0.0443, -0.3126, -0.1034, -0.0339, -0.0983, 0.1107, 0.2288, 168, 162
6.2640, 0.0419, -1.3350, 0.3158, 0.2621, -0.0052, 0.8906, 662842, 0.0444, -0.3127, -0.1034, -0.0338, -0.0980, 0.1108, 0.1870, 169, 159
6.2950, -0.4389, -0.5808, -0.2594, 0.2190, -0.0066, 0.8903, 662882, 0.0443, -0.3127, -0.1035, -0.0339, -0.0980, 0.1107, 0.1422, 149, 176
6.3110, -0.4389, -0.5808, -0.2594, 0.2190, -0.0066, 0.8903, 662882, 0.0443, -0.3127, -0.1034, -0.0338, -0.0982, 0.1107, 0.1422, 149, 176
6.3260, 0.2841, -1.4517, 0.2502, 0.1946, -0.0059, 0.8905, 662902, 0.0443, -0.3127, -0.1035, -0.0338, -0.0980, 0.1108, 0.1190, 168, 157
6.3420, 0.2841, -1.4517, 0.2502, 0.1946, -0.0059, 0.8905, 662902, 0.0443, -0.3127, -0.1034, -0.0339, -0.0983, 0.1105, 0.1190, 168, 157
6.3730, -0.1328, -1.2098, -0.1779, 0.1445, -0.0073, 0.8903, 662942, 0.0444, -0.3126, -0.1034, -0.0338, -0.0980, 0.1109, 0.0711, 165, 159
6.3890, -0.3295, -1.0254, 0.0040, 0.0983, -0.0059, 0.8913, 662982, 0.0443, -0.3127, -0.1034, -0.0338, -0.0982, 0.1107, 0.0222, 160, 162
6.4040, -0.3295, -1.0254, 0.0040, 0.0983, -0.0059, 0.8913, 662982, 0.0444, -0.3127, -0.1034, -0.0339, -0.0981, 0.1108, 0.0222, 160, 162
6.4360, 0.0906, -0.7405, -0.0930, 0.0778, -0.0063, 0.8913, 663002, 0.0443, -0.3127, -0.1035, -0.0339, -0.0981, 0.1108, -0.0025, 160, 162
6.4510, -0.0204, -1.5880, 0.0994, 0.0267, -0.0056, 0.8915, 663042, 0.0443, -0.3127, -0.1034, -0.0339, -0.0982, 0.1107, -0.0517, 164, 157
6.4670, -0.0204, -1.5880, 0.0994, 0.0267, -0.0056, 0.8915, 663042, 0.0443, -0.3127, -0.1034, -0.0339, -0.0980, 0.1108, -0.0517, 164, 157
6.4830, 0.0860, -1.1101, -0.1599, 0.0009, -0.0059, 0.8912, 663062, 0.0443, -0.3127, -0.1035, -0.0338, -0.0981, 0.1108, -0.0760, 171, 149
6.5140, 0.0005, -1.4275, 0.1564, -0.0440, -0.0059, 0.8915, 663102, 0.0443, -0.3127, -0.1034, -0.0338, -0.0981, 0.1108, -0.1237, 162, 160
6.5290, 0.0005, -1.4275, 0.1564, -0.0440, -0.0059, 0.8915, 663102, 0.0443, -0.3127, -0.1035, -0.0339, -0.0981, 0.1108, -0.1237, 162, 160
6.5450, -0.1750, -0.6763, -0.3411, -0.0956, -0.0070, 0.8917, 663142, 0.0443, -0.3127, -0.1034, -0.0339, -0.0981, 0.1106, -0.1695, 157, 166
6.5760, 0.1505, -1.2294, 0.2072, -0.1196, -0.0066, 0.8920, 663162, 0.0444, -0.3127, -0.1034, -0.0339, -0.0980, 0.1108, -0.1913, 159, 163
6.5920, 0.1505, -1.2294, 0.2072, -0.1196, -0.0066, 0.8920, 663162, 0.0444, -0.3127, -0.1034, -0.0339, -0.0979, 0.1106, -0.1913, 159, 163
6.6080, -0.3623, -0.8969, -0.2277, -0.1630, -0.0084, 0.8926, 663202, 0.0444, -0.3127, -0.1035, -0.0339, -0.0981, 0.1108, -0.2328, 160, 164
6.6230, -0.3623, -0.8969, -0.2277, -0.1630, -0.0084, 0.8926, 663202, 0.0443, -0.3127, -0.1034, -0.0339, -0.0981, 0.1107, -0.2328, 160, 164
6.6540, 0.3758, -1.4003, 0.0212, -0.1890, -0.0080, 0.8929, 663222, 0.0443, -0.3127, -0.1035, -0.0339, -0.0980, 0.1109, -0.2522, 167, 158
6.6700, -0.0056, -1.1197, 0.0363, -0.2402, -0.0080, 0.8938, 663262, 0.0443, -0.3127, -0.1035, -0.0339, -0.0981, 0.1107, -0.2880, 177, 149
6.6860, -0.0056, -1.1197, 0.0363, -0.2402, -0.0080, 0.8938, 663262, 0.0444, -0.3127, -0.1034, -0.0338, -0.0980, 0.1107, -0.2880, 177, 149
6.7170, -0.0306, -0.7034, -0.1881, -0.2761, -0.0072, 0.8938, 663302, 0.0443, -0.3127, -0.1035, -0.0339, -0.0980, 0.1108, -0.3191, 166, 163
6.7330, 0.1930, -1.3098, 0.3328, -0.2950, -0.0075, 0.8947, 663322, 0.0443, -0.3126, -0.1034, -0.0338, -0.0982, 0.1107, -0.3329, 179, 150
6.7480, 0.1930, -1.3098, 0.3328, -0.2950, -0.0075, 0.8947, 663322, 0.0443, -0.3127, -0.1035, -0.0339, -0.0980, 0.1109, -0.3329, 179, 150
6.7640, 0.2231, -0.6892, -0.0516, -0.3259, -0.0084, 0.8955, 663362, 0.0443, -0.3127, -0.1034, -0.0339, -0.0982, 0.1107, -0.3564, 170, 162
6.7950, 0.0613, -0.9087, 0.1360, -0.3398, -0.0082, 0.8962, 663382, 0.0444, -0.3127, -0.1034, -0.0338, -0.0980, 0.1107, -0.3660, 174, 158
6.8110, 0.0613, -0.9087, 0.1360, -0.3398, -0.0082, 0.8962, 663382, 0.0444, -0.3127, -0.1035, -0.0339, -0.0980, 0.1107, -0.3660, 174, 158
6.8260, 0.1537, -0.3500, -0.1930, -0.3656, -0.0077, 0.8968, 663422, 0.0443, -0.3127, -0.1034, -0.0338, -0.0982, 0.1107, -0.3810, 169, 166
6.8420, 0.1537, -0.3500, -0.1930, -0.3656, -0.0077, 0.8968, 663422, 0.0444, -0.3127, -0.1035, -0.0339, -0.0980, 0.1109, -0.3810, 169, 166
6.8730, -0.1392, -0.8311, 0.1591, -0.3779, -0.0079, 0.8969, 663442, 0.0443, -0.3127, -0.1034, -0.0338, -0.0982, 0.1107, -0.3862, 176, 159
6.8890, 0.0645, -0.6948, 0.1865, -0.3883, -0.0079, 0.8976, 663462, 0.0444, -0.3127, -0.1034, -0.0338, -0.0980, 0.1108, -0.3899, 180, 155
6.9040, 0.0645, -0.6948, 0.1865, -0.3883, -0.0079, 0.8976, 663462, 0.0443, -0.3127, -0.1035, -0.0339, -0.0981, 0.1107, -0.3899, 180, 155
6.9360, 0.2024, -0.4975, 0.1032, -0.4060, -0.0084, 0.8974, 663502, 0.0443, -0.3127, -0.1035, -0.0340, -0.0981, 0.1108, -0.3927, 179, 158
6.9510, -0.1177, 0.0857, -0.0806, -0.4133, -0.0091, 0.8974, 663542, 0.0443, -0.3127, -0.1034, -0.0338, -0.0980, 0.1109, -0.3893, 174, 164
6.9670, -0.1177, 0.0857, -0.0806, -0.4133, -0.0091, 0.8974, 663542, 0.0443, -0.3127, -0.1035, -0.0339, -0.0982, 0.1107, -0.3893, 174, 164
6.9820, 0.2876, -0.0312, -0.1527, -0.4149, -0.0087, 0.8974, 663562, 0.0443, -0.3127, -0.1034, -0.0338, -0.0981, 0.1108, -0.3853, 176, 162
