time (s),q1,q2,q3,q1dot,d2dot,q3dot,fL,fR,
0,-1.46,0.576,-0.182,0.072,-0.365,-0.072,7.3575,7.3575
0.02,-1.4582,0.56867,-0.18344,0.10765,-0.36827,-0.072,7.3575,7.3575
0.04,-1.4557,0.56127,-0.18488,0.14358,-0.37158,-0.072,7.3575,7.3575
0.06,-1.4525,0.5538,-0.18632,0.17978,-0.37495,-0.072,7.3575,7.3575
0.08,-1.4485,0.54627,-0.18776,0.21627,-0.37838,-0.072,7.3575,7.3575
0.1,-1.4438,0.53867,-0.1892,0.25303,-0.38185,-0.072,7.3575,7.3575
0.12,-1.4384,0.531,-0.19064,0.29007,-0.38538,-0.072,7.3575,7.3575
0.14,-1.4322,0.52325,-0.19208,0.32738,-0.38896,-0.072,7.3575,7.3575
0.16,-1.4253,0.51544,-0.19352,0.36498,-0.39259,-0.072,7.3575,7.3575
0.18,-1.4176,0.50755,-0.19496,0.40285,-0.39628,-0.072,7.3575,7.3575
0.2,-1.4092,0.49959,-0.1964,0.441,-0.40003,-0.072,7.3575,7.3575
0.22,-1.4,0.49155,-0.19784,0.47942,-0.40383,-0.072,7.3575,7.3575
0.24,-1.39,0.48343,-0.19928,0.51812,-0.40768,-0.072,7.3575,7.3575
0.26,-1.3792,0.47524,-0.20072,0.5571,-0.41159,-0.072,7.3575,7.3575
0.28,-1.3677,0.46697,-0.20216,0.59636,-0.41556,-0.072,7.3575,7.3575
0.3,-1.3554,0.45862,-0.2036,0.63589,-0.41959,-0.072,7.3575,7.3575
0.32,-1.3423,0.45018,-0.20504,0.6757,-0.42367,-0.072,7.3575,7.3575
0.34,-1.3283,0.44167,-0.20648,0.71579,-0.42781,-0.072,7.3575,7.3575
0.36,-1.3136,0.43307,-0.20792,0.75615,-0.432,-0.072,7.3575,7.3575
0.38,-1.2981,0.42439,-0.20936,0.79679,-0.43626,-0.072,7.3575,7.3575
0.4,-1.2818,0.41562,-0.2108,0.8377,-0.44057,-0.072,7.3575,7.3575
0.42,-1.2646,0.40677,-0.21224,0.87889,-0.44494,-0.072,7.3575,7.3575
0.44,-1.2466,0.39782,-0.21368,0.92036,-0.44938,-0.072,7.3575,7.3575
0.46,-1.2278,0.38879,-0.21512,0.9621,-0.45387,-0.072,7.3575,7.3575
0.48,-1.2081,0.37967,-0.21656,1.0041,-0.45842,-0.072,7.3575,7.3575
0.5,-1.1876,0.37045,-0.218,1.0464,-0.46303,-0.072,7.3575,7.3575
0.52,-1.1663,0.36115,-0.21944,1.089,-0.46771,-0.072,7.3575,7.3575
0.54,-1.144,0.35174,-0.22088,1.1318,-0.47244,-0.072,7.3575,7.3575
0.56,-1.121,0.34225,-0.22232,1.175,-0.47724,-0.072,7.3575,7.3575
0.58,-1.097,0.33265,-0.22376,1.2184,-0.4821,-0.072,7.3575,7.3575
0.6,-1.0722,0.32296,-0.2252,1.262,-0.48702,-0.072,7.3575,7.3575
0.62,-1.0466,0.31317,-0.22664,1.306,-0.49201,-0.072,7.3575,7.3575
0.64,-1.02,0.30328,-0.22808,1.3502,-0.49706,-0.072,7.3575,7.3575
0.66,-0.99255,0.29329,-0.22952,1.3947,-0.50217,-0.072,7.3575,7.3575
0.68,-0.96421,0.2832,-0.23096,1.4395,-0.50735,-0.072,7.3575,7.3575
0.7,-0.93497,0.273,-0.2324,1.4845,-0.51259,-0.072,7.3575,7.3575
0.72,-0.90483,0.26269,-0.23384,1.5299,-0.5179,-0.072,7.3575,7.3575
0.74,-0.87377,0.25228,-0.23528,1.5755,-0.52327,-0.072,7.3575,7.3575
0.76,-0.84181,0.24176,-0.23672,1.6213,-0.52871,-0.072,7.3575,7.3575
0.78,-0.80892,0.23113,-0.23816,1.6675,-0.53421,-0.072,7.3575,7.3575
0.8,-0.7751,0.22039,-0.2396,1.7139,-0.53979,-0.072,7.3575,7.3575
0.82,-0.74036,0.20954,-0.24104,1.7606,-0.54542,-0.072,7.3575,7.3575
0.84,-0.70468,0.19857,-0.24248,1.8076,-0.55113,-0.072,7.3575,7.3575
0.86,-0.66805,0.18749,-0.24392,1.8548,-0.5569,-0.072,7.3575,7.3575
0.88,-0.63048,0.1763,-0.24536,1.9023,-0.56275,-0.072,7.3575,7.3575
0.9,-0.59196,0.16498,-0.2468,1.9501,-0.56866,-0.072,7.3575,7.3575
0.92,-0.55248,0.15355,-0.24824,1.9982,-0.57464,-0.072,7.3575,7.3575
0.94,-0.51203,0.142,-0.24968,2.0466,-0.58068,-0.072,7.3575,7.3575
0.96,-0.47061,0.13032,-0.25112,2.0952,-0.5868,-0.072,7.3575,7.3575
0.98,-0.42822,0.11852,-0.25256,2.1441,-0.59299,-0.072,7.3575,7.3575
1,-0.38485,0.1066,-0.254,2.1932,-0.59925,-0.072,7.3575,7.3575
1.02,-0.34049,0.094554,-0.25544,2.2427,-0.60558,-0.072,7.3575,7.3575
1.04,-0.29514,0.082379,-0.25688,2.2924,-0.61198,-0.072,7.3575,7.3575
1.06,-0.24879,0.070074,-0.25832,2.3424,-0.61846,-0.072,7.3575,7.3575
1.08,-0.20144,0.05764,-0.25976,2.3926,-0.625,-0.072,7.3575,7.3575
1.1,-0.15309,0.045074,-0.2612,2.4431,-0.63162,-0.072,7.3575,7.3575
1.12,-0.10372,0.032374,-0.26264,2.4939,-0.63831,-0.072,7.3575,7.3575
1.14,-0.053327,0.019541,-0.26408,2.545,-0.64508,-0.072,7.3575,7.3575
1.16,-0.0019135,0.0065707,-0.26552,2.5964,-0.65192,-0.072,7.3575,7.3575
1.18,0.05053,-0.0065367,-0.26696,2.648,-0.65883,-0.072,7.3575,7.3575
1.2,0.10401,-0.019783,-0.2684,2.6999,-0.66582,-0.072,7.3575,7.3575
1.22,0.15853,-0.03317,-0.26984,2.7521,-0.67288,-0.072,7.3575,7.3575
1.24,0.21409,-0.046699,-0.27128,2.8045,-0.68002,-0.072,7.3575,7.3575
1.26,0.27071,-0.060371,-0.27272,2.8572,-0.68723,-0.072,7.3575,7.3575
1.28,0.32838,-0.074189,-0.27416,2.9102,-0.69452,-0.072,7.3575,7.3575
1.3,0.38712,-0.088152,-0.2756,2.9634,-0.70189,-0.072,7.3575,7.3575
1.32,0.44692,-0.10226,-0.27704,3.017,-0.70933,-0.072,7.3575,7.3575
1.34,0.5078,-0.11653,-0.27848,3.0708,-0.71685,-0.072,7.3575,7.3575
1.36,0.56975,-0.13094,-0.27992,3.1248,-0.72445,-0.072,7.3575,7.3575
1.38,0.63279,-0.1455,-0.28136,3.1792,-0.73212,-0.072,7.3575,7.3575
1.4,0.69692,-0.16022,-0.2828,3.2338,-0.73988,-0.072,7.3575,7.3575
1.42,0.76215,-0.1751,-0.28424,3.2887,-0.74771,-0.072,7.3575,7.3575
1.44,0.82847,-0.19013,-0.28568,3.3438,-0.75562,-0.072,7.3575,7.3575
