time (s),q1,q2,q3,q1dot,d2dot,q3dot,fL,fR,
0,0.607,-0.436,0.076,-0.055,0.152,0.055,8.6426,7.9284
0.02,0.60573,-0.43272,0.076671,-0.071865,0.1761,0.012148,8.4191,8.0117
0.04,0.60413,-0.42897,0.07667,-0.088655,0.19834,-0.012292,8.277,8.0202
0.06,0.60219,-0.4248,0.07627,-0.10526,0.2188,-0.027704,8.1756,7.9943
0.08,0.59992,-0.42024,0.075607,-0.12162,0.23757,-0.038584,8.0952,7.9534
0.1,0.59732,-0.41532,0.07475,-0.1377,0.25475,-0.047088,8.0263,7.9069
0.12,0.59441,-0.41006,0.073737,-0.15346,0.2704,-0.054253,7.9644,7.859
0.14,0.59119,-0.40451,0.072589,-0.16888,0.28462,-0.060579,7.9073,7.8117
0.16,0.58766,-0.39869,0.07132,-0.18395,0.29746,-0.066313,7.8538,7.7661
0.18,0.58383,-0.39263,0.069941,-0.19865,0.30901,-0.071576,7.8033,7.7224
0.2,0.57972,-0.38635,0.068461,-0.21297,0.31932,-0.076432,7.7556,7.6809
0.22,0.57532,-0.37987,0.066887,-0.22688,0.32847,-0.080917,7.7104,7.6415
0.24,0.57064,-0.37322,0.065228,-0.2404,0.33652,-0.085053,7.6676,7.6042
0.26,0.56571,-0.36642,0.063489,-0.25349,0.34352,-0.088856,7.627,7.5689
0.28,0.56051,-0.35949,0.061677,-0.26617,0.34953,-0.092339,7.5886,7.5357
0.3,0.55506,-0.35245,0.059798,-0.27841,0.35462,-0.095514,7.5523,7.5043
0.32,0.54937,-0.34531,0.057859,-0.29021,0.35882,-0.09839,7.5179,7.4748
0.34,0.54346,-0.3381,0.055865,-0.30158,0.3622,-0.10098,7.4856,7.447
0.36,0.53731,-0.33083,0.053823,-0.31249,0.36481,-0.10329,7.455,7.421
0.38,0.53096,-0.32352,0.051736,-0.32295,0.36668,-0.10533,7.4262,7.3965
0.4,0.5244,-0.31617,0.049612,-0.33297,0.36786,-0.10712,7.3992,7.3736
0.42,0.51764,-0.30881,0.047454,-0.34252,0.3684,-0.10866,7.3737,7.3521
0.44,0.5107,-0.30144,0.045268,-0.35162,0.36833,-0.10995,7.3499,7.3321
0.46,0.50358,-0.29408,0.043058,-0.36026,0.3677,-0.11102,7.3275,7.3135
0.48,0.49629,-0.28674,0.04083,-0.36845,0.36654,-0.11186,7.3066,7.2961
0.5,0.48885,-0.27942,0.038586,-0.37618,0.36489,-0.11249,7.2871,7.28
0.52,0.48125,-0.27215,0.036332,-0.38345,0.36278,-0.11292,7.2689,7.2651
0.54,0.47351,-0.26492,0.034071,-0.39027,0.36025,-0.11315,7.252,7.2513
0.56,0.46564,-0.25774,0.031808,-0.39664,0.35732,-0.11319,7.2363,7.2386
0.58,0.45765,-0.25063,0.029545,-0.40256,0.35403,-0.11306,7.2217,7.2269
0.6,0.44954,-0.24358,0.027287,-0.40804,0.3504,-0.11275,7.2083,7.2162
0.62,0.44133,-0.23662,0.025037,-0.41307,0.34646,-0.11228,7.196,7.2064
0.64,0.43302,-0.22973,0.022798,-0.41766,0.34224,-0.11165,7.1846,7.1976
0.66,0.42463,-0.22293,0.020573,-0.42182,0.33775,-0.11087,7.1742,7.1896
0.68,0.41615,-0.21622,0.018364,-0.42555,0.33303,-0.10995,7.1648,7.1824
0.7,0.40761,-0.20961,0.016176,-0.42885,0.3281,-0.10889,7.1562,7.176
0.72,0.399,-0.2031,0.01401,-0.43173,0.32298,-0.10771,7.1485,7.1703
0.74,0.39034,-0.19669,0.011869,-0.4342,0.31768,-0.1064,7.1415,7.1652
0.76,0.38164,-0.19039,0.0097552,-0.43626,0.31222,-0.10498,7.1354,7.1609
0.78,0.37289,-0.18421,0.007671,-0.43792,0.30663,-0.10344,7.1299,7.1572
0.8,0.36412,-0.17813,0.0056185,-0.43919,0.30092,-0.10181,7.1252,7.154
0.82,0.35533,-0.17217,0.0035996,-0.44007,0.29511,-0.10008,7.121,7.1514
0.84,0.34652,-0.16633,0.0016163,-0.44056,0.28921,-0.098254,7.1176,7.1494
0.86,0.33771,-0.1606,-0.00032974,-0.44068,0.28323,-0.096345,7.1147,7.1478
0.88,0.3289,-0.155,-0.0022368,-0.44044,0.2772,-0.094356,7.1123,7.1467
0.9,0.32009,-0.14951,-0.0041032,-0.43984,0.27112,-0.092293,7.1105,7.146
0.92,0.31131,-0.14415,-0.0059278,-0.43888,0.265,-0.09016,7.1091,7.1458
0.94,0.30254,-0.13891,-0.007709,-0.43759,0.25886,-0.087963,7.1083,7.1459
0.96,0.29381,-0.1338,-0.0094457,-0.43595,0.25271,-0.085708,7.1079,7.1464
0.98,0.28511,-0.12881,-0.011137,-0.434,0.24656,-0.083397,7.1079,7.1472
1,0.27645,-0.12394,-0.012781,-0.43172,0.24041,-0.081038,7.1082,7.1483
1.02,0.26784,-0.11919,-0.014378,-0.42914,0.23428,-0.078634,7.109,7.1497
1.04,0.25928,-0.11456,-0.015926,-0.42626,0.22818,-0.07619,7.1101,7.1514
1.06,0.25079,-0.11006,-0.017425,-0.42309,0.2221,-0.073709,7.1115,7.1534
1.08,0.24236,-0.10568,-0.018874,-0.41964,0.21607,-0.071198,7.1132,7.1555
1.1,0.23401,-0.10142,-0.020273,-0.41591,0.21008,-0.068659,7.1152,7.1579
1.12,0.22573,-0.097276,-0.02162,-0.41193,0.20415,-0.066097,7.1174,7.1605
1.14,0.21753,-0.093252,-0.022916,-0.40769,0.19827,-0.063516,7.1199,7.1632
1.16,0.20942,-0.089345,-0.024161,-0.4032,0.19246,-0.06092,7.1226,7.1661
1.18,0.2014,-0.085553,-0.025353,-0.39849,0.18672,-0.058312,7.1256,7.1692
1.2,0.19348,-0.081875,-0.026493,-0.39354,0.18105,-0.055697,7.1287,7.1723
1.22,0.18566,-0.07831,-0.027581,-0.38839,0.17546,-0.053077,7.1319,7.1756
1.24,0.17795,-0.074856,-0.028616,-0.38303,0.16996,-0.050456,7.1354,7.179
1.26,0.17034,-0.071511,-0.029599,-0.37747,0.16453,-0.047838,7.1389,7.1825
1.28,0.16285,-0.068274,-0.03053,-0.37173,0.1592,-0.045225,7.1426,7.186
1.3,0.15548,-0.065142,-0.031408,-0.36582,0.15396,-0.042622,7.1464,7.1896
1.32,0.14822,-0.062115,-0.032235,-0.35973,0.14881,-0.04003,7.1504,7.1933
1.34,0.14109,-0.059189,-0.03301,-0.35349,0.14375,-0.037453,7.1544,7.197
1.36,0.13408,-0.056363,-0.033733,-0.34711,0.1388,-0.034894,7.1584,7.2008
1.38,0.1272,-0.053636,-0.034406,-0.34059,0.13394,-0.032355,7.1626,7.2045
1.4,0.12046,-0.051005,-0.035028,-0.33394,0.12919,-0.029839,7.1668,7.2083
1.42,0.11385,-0.048467,-0.035599,-0.32717,0.12454,-0.027349,7.171,7.2121
1.44,0.10737,-0.046022,-0.036122,-0.32029,0.11999,-0.024886,7.1753,7.2159
1.46,0.10104,-0.043667,-0.036595,-0.31332,0.11554,-0.022454,7.1796,7.2196
1.48,0.094841,-0.041399,-0.03702,-0.30625,0.1112,-0.020054,7.184,7.2234
1.5,0.088787,-0.039218,-0.037398,-0.2991,0.10697,-0.017689,7.1883,7.2271
1.52,0.082877,-0.037119,-0.037728,-0.29189,0.10284,-0.015361,7.1927,7.2308
1.54,0.077112,-0.035103,-0.038013,-0.2846,0.098816,-0.013071,7.197,7.2345
1.56,0.071493,-0.033166,-0.038251,-0.27727,0.094897,-0.010821,7.2014,7.2382
1.58,0.066022,-0.031306,-0.038446,-0.26988,0.091082,-0.0086139,7.2057,7.2417
1.6,0.060698,-0.029521,-0.038596,-0.26247,0.087371,-0.0064502,7.21,7.2453
1.62,0.055523,-0.02781,-0.038704,-0.25502,0.083764,-0.0043318,7.2143,7.2488
1.64,0.050498,-0.02617,-0.03877,-0.24755,0.08026,-0.00226,7.2185,7.2522
1.66,0.045621,-0.024599,-0.038795,-0.24007,0.076858,-0.00023637,7.2227,7.2556
1.68,0.040895,-0.023094,-0.03878,-0.23258,0.073557,0.001738,7.2269,7.2589
1.7,0.036318,-0.021655,-0.038726,-0.2251,0.070355,0.0036619,7.231,7.2622
1.72,0.031891,-0.020279,-0.038634,-0.21762,0.067253,0.0055343,7.235,7.2654
1.74,0.027613,-0.018964,-0.038505,-0.21017,0.064248,0.0073542,7.2391,7.2685
