time (s),theta (rad),
0,-0
0.001,-0
0.002,-0
0.003,-0
0.004,-0
0.005,-0
0.006,-0
0.007,-0
0.008,-0
0.009,-0
86.529,0.40088
86.53,0.40119
86.531,0.40152
86.532,0.40154
86.533,0.4016
86.534,0.40126
86.535,0.40118
86.536,0.40139
86.537,0.40097
86.538,0.40128
