time (s),theta (rad),
0,-0
0.001,-0
0.002,-0
0.003,-0
0.004,-0
0.005,-0
0.006,-0
0.007,-0
0.008,-0
0.009,-0
86.196,0.50558
86.197,0.50618
86.198,0.50595
86.199,0.50601
86.2,0.50619
86.201,0.50579
86.202,0.50654
86.203,0.50581
86.204,0.50632
86.205,0.50614
