time (s), accel_x (m/s^2), accel_y (m/s^2), accel_z (m/s^2), gyro_x (rad/s), gyro_y (rad/s), gyro_z (rad/s), x (m), y (m), z (m), yaw (rad), pitch (rad), roll (rad), mocap_counter, counter, desired x, desired y, desired z, desired yaw
0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0219, -0.0253, -0.0843, 0.0866, 0.0007, 0.0257, 153, 771640, 0.0000, 0.0000, -0.0000, 0.0000, 1.3670, 0.0743, -0.7526, 0.0000, 0.0000, 0.0000
0.0200, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0219, -0.0254, -0.0843, 0.0870, 0.0013, 0.0255, 154, 771640, 0.0000, 0.0000, -0.0000, 0.0000, 1.3670, 0.0743, -0.7526, 0.0000, 0.0000, 0.0000
0.0400, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0217, -0.0254, -0.0843, 0.0867, 0.0020, 0.0252, 155, 771640, 0.0000, 0.0000, -0.0000, 0.0000, 1.3671, 0.0743, -0.7527, 0.0000, 0.0000, 0.0000
0.0600, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0218, -0.0254, -0.0843, 0.0869, 0.0023, 0.0257, 156, 771640, 0.0000, 0.0000, -0.0000, 0.0000, 1.3670, 0.0743, -0.7526, 0.0000, 0.0000, 0.0000
0.0800, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0218, -0.0255, -0.0844, 0.0870, 0.0027, 0.0250, 157, 771640, 0.0000, 0.0000, -0.0000, 0.0000, 1.3670, 0.0742, -0.7527, 0.0000, 0.0000, 0.0000
0.1000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0216, -0.0253, -0.0841, 0.0868, 0.0033, 0.0251, 158, 771640, 0.0000, 0.0000, -0.0000, 0.0000, 1.3673, 0.0746, -0.7527, 0.0000, 0.0000, 0.0000
0.1200, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0216, -0.0254, -0.0843, 0.0874, 0.0041, 0.0253, 159, 771640, 0.0000, 0.0000, -0.0000, 0.0000, 1.3670, 0.0744, -0.7527, 0.0000, 0.0000, 0.0000
0.1400, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0215, -0.0255, -0.0843, 0.0868, 0.0046, 0.0250, 160, 771640, 0.0000, 0.0000, -0.0000, 0.0000, 1.3670, 0.0742, -0.7528, 0.0000, 0.0000, 0.0000
0.1600, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0216, -0.0254, -0.0841, 0.0868, 0.0048, 0.0258, 161, 771640, 0.0000, 0.0000, -0.0000, 0.0000, 1.3669, 0.0746, -0.7526, 0.0000, 0.0000, 0.0000
0.1800, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0215, -0.0255, -0.0842, 0.0870, 0.0047, 0.0249, 162, 771640, 0.0000, 0.0000, -0.0000, 0.0000, 1.3668, 0.0743, -0.7528, 0.0000, 0.0000, 0.0000
0.2000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0216, -0.0254, -0.0843, 0.0871, 0.0044, 0.0257, 163, 771640, 0.0000, 0.0000, -0.0000, 0.0000, 1.3668, 0.0741, -0.7528, 0.0000, 0.0000, 0.0000
0.2200, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0216, -0.0254, -0.0843, 0.0868, 0.0039, 0.0257, 164, 771640, 0.0000, 0.0000, -0.0000, 0.0000, 1.3669, 0.0741, -0.7528, 0.0000, 0.0000, 0.0000
0.2400, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0216, -0.0254, -0.0843, 0.0870, 0.0032, 0.0257, 165, 771640, 0.0000, 0.0000, -0.0000, 0.0000, 1.3670, 0.0743, -0.7528, 0.0000, 0.0000, 0.0000
0.2600, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0217, -0.0253, -0.0842, 0.0868, 0.0031, 0.0262, 166, 771640, 0.0000, 0.0000, -0.0000, 0.0000, 1.3669, 0.0742, -0.7528, 0.0000, 0.0000, 0.0000
0.2800, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0218, -0.0254, -0.0844, 0.0867, 0.0024, 0.0256, 167, 771640, 0.0000, 0.0000, -0.0000, 0.0000, 1.3669, 0.0741, -0.7529, 0.0000, 0.0000, 0.0000
0.3000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0218, -0.0253, -0.0843, 0.0869, 0.0018, 0.0262, 168, 771640, 0.0000, 0.0000, -0.0000, 0.0000, 1.3667, 0.0741, -0.7527, 0.0000, 0.0000, 0.0000
0.3200, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0218, -0.0253, -0.0843, 0.0867, 0.0017, 0.0258, 169, 771640, 0.0000, 0.0000, -0.0000, 0.0000, 1.3669, 0.0745, -0.7526, 0.0000, 0.0000, 0.0000
0.3400, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0217, -0.0253, -0.0843, 0.0870, 0.0011, 0.0263, 170, 771640, 0.0000, 0.0000, -0.0000, 0.0000, 1.3668, 0.0745, -0.7527, 0.0000, 0.0000, 0.0000
0.3600, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0220, -0.0253, -0.0843, 0.0868, 0.0011, 0.0262, 171, 771640, 0.0000, 0.0000, -0.0000, 0.0000, 1.3668, 0.0739, -0.7528, 0.0000, 0.0000, 0.0000
0.3800, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0219, -0.0252, -0.0842, 0.0870, 0.0007, 0.0261, 172, 771640, 0.0000, 0.0000, -0.0000, 0.0000, 1.3669, 0.0741, -0.7530, 0.0000, 0.0000, 0.0000
0.4000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0220, -0.0254, -0.0842, 0.0869, 0.0009, 0.0264, 173, 771640, 0.0000, 0.0000, -0.0000, 0.0000, 1.3669, 0.0742, -0.7529, 0.0000, 0.0000, 0.0000
0.4200, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0218, -0.0253, -0.0844, 0.0869, 0.0008, 0.0259, 174, 771640, 0.0000, 0.0000, -0.0000, 0.0000, 1.3669, 0.0740, -0.7529, 0.0000, 0.0000, 0.0000
0.4400, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0219, -0.0253, -0.0843, 0.0869, 0.0009, 0.0261, 175, 771640, 0.0000, 0.0000, -0.0000, 0.0000, 1.3669, 0.0743, -0.7528, 0.0000, 0.0000, 0.0000
0.4600, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0219, -0.0253, -0.0842, 0.0870, 0.0011, 0.0259, 176, 771640, 0.0000, 0.0000, -0.0000, 0.0000, 1.3671, 0.0743, -0.7527, 0.0000, 0.0000, 0.0000
0.4800, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0218, -0.0253, -0.0843, 0.0868, 0.0013, 0.0257, 177, 771640, 0.0000, 0.0000, -0.0000, 0.0000, 1.3669, 0.0742, -0.7530, 0.0000, 0.0000, 0.0000
0.5000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0219, -0.0254, -0.0844, 0.0867, 0.0019, 0.0256, 178, 771640, 0.0000, 0.0000, -0.0000, 0.0000, 1.3672, 0.0742, -0.7528, 0.0000, 0.0000, 0.0000
0.5200, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0218, -0.0254, -0.0844, 0.0864, 0.0017, 0.0254, 179, 771640, 0.0000, 0.0000, -0.0000, 0.0000, 1.3672, 0.0741, -0.7528, 0.0000, 0.0000, 0.0000
0.5400, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0219, -0.0253, -0.0843, 0.0868, 0.0014, 0.0266, 180, 771640, 0.0000, 0.0000, -0.0000, 0.0000, 1.3672, 0.0743, -0.7528, 0.0000, 0.0000, 0.0000
0.5600, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0218, -0.0253, -0.0842, 0.0872, 0.0011, 0.0260, 181, 771640, 0.0000, 0.0000, -0.0000, 0.0000, 1.3672, 0.0743, -0.7527, 0.0000, 0.0000, 0.0000
0.5800, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0219, -0.0253, -0.0844, 0.0869, 0.0008, 0.0258, 182, 771640, 0.0000, 0.0000, -0.0000, 0.0000, 1.3670, 0.0743, -0.7527, 0.0000, 0.0000, 0.0000
0.6000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0219, -0.0253, -0.0843, 0.0872, 0.0003, 0.0254, 183, 771640, 0.0000, 0.0000, -0.0000, 0.0000, 1.3671, 0.0744, -0.7526, 0.0000, 0.0000, 0.0000
0.6200, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0220, -0.0253, -0.0843, 0.0869, -0.0001, 0.0256, 184, 771640, 0.0000, 0.0000, -0.0000, 0.0000, 1.3670, 0.0744, -0.7526, 0.0000, 0.0000, 0.0000
0.6400, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0220, -0.0254, -0.0845, 0.0869, -0.0012, 0.0257, 185, 771640, 0.0000, 0.0000, -0.0000, 0.0000, 1.3670, 0.0743, -0.7526, 0.0000, 0.0000, 0.0000
0.6600, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0221, -0.0253, -0.0844, 0.0867, -0.0014, 0.0255, 186, 771640, 0.0000, 0.0000, -0.0000, 0.0000, 1.3668, 0.0743, -0.7524, 0.0000, 0.0000, 0.0000
0.6800, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0221, -0.0254, -0.0844, 0.0867, -0.0019, 0.0259, 187, 771640, 0.0000, 0.0000, -0.0000, 0.0000, 1.3667, 0.0745, -0.7524, 0.0000, 0.0000, 0.0000
0.7000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0221, -0.0253, -0.0845, 0.0869, -0.0026, 0.0249, 188, 771640, 0.0000, 0.0000, -0.0000, 0.0000, 1.3669, 0.0744, -0.7525, 0.0000, 0.0000, 0.0000
0.7200, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0221, -0.0254, -0.0844, 0.0868, -0.0028, 0.0252, 189, 771640, 0.0000, 0.0000, -0.0000, 0.0000, 1.3668, 0.0743, -0.7524, 0.0000, 0.0000, 0.0000
0.7400, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0222, -0.0254, -0.0845, 0.0868, -0.0021, 0.0245, 190, 771640, 0.0000, 0.0000, -0.0000, 0.0000, 1.3670, 0.0742, -0.7526, 0.0000, 0.0000, 0.0000
