0.56,0,0,0,1.53158375685267e-32,-3.81960625587703e-18,0,5.98234925630163e-19,-5.9602467014148e-32,3.05169923231005e-18
0.58,0,0,0,1.76208108160915e-32,-3.99792253161682e-18,0,6.11551158482504e-19,-6.39292012839031e-32,1.76100257667715e-18
0.6,0,0,0,2.01766870207067e-32,-4.16909333009974e-18,0,6.17443404773369e-19,-6.84060604680214e-32,1.18988740723585e-18
0.62,0,0,0,2.30010346802864e-32,-4.33535970725068e-18,0,6.15911664502757e-19,-7.30330145547968e-32,1.33835372398615e-18
0.64,0,0,0,2.61120096040673e-32,-4.49613908124271e-18,0,6.0695593767067e-19,-7.78100535380034e-32,2.20640152692806e-18
0.66,0,0,0,2.95283549342342e-32,-4.64802523249709e-18,0,5.90576224277106e-19,-8.27372230329515e-32,3.79403081606157e-18
0.68,0,0,0,3.32694012723586e-32,-4.78478830368327e-18,0,5.66772524322066e-19,-8.78144160377455e-32,6.10124159138668e-18
0.7,0,0,0,3.73550676762634e-32,-4.89880043921224e-18,0,5.35544837805551e-19,-9.30417238083424e-32,4.76828005048468e-18
0.72,0,0,0,4.18058758233147e-32,-4.99529218017053e-18,0,5.86853104669323e-19,-9.84386588869824e-32,-2.04853806644439e-19
0.74,0,0,0,4.66430059018513e-32,-5.0909268248267e-18,0,6.30737384971619e-19,-1.03985677783195e-31,-9.86523751632411e-20
0.76,0,0,0,5.18882258515009e-32,-5.18813891775043e-18,0,6.67197678712439e-19,-1.09682726105052e-31,-3.63262325990916e-18
0.78,0,0,0,5.7563898446536e-32,-5.29794448170667e-18,0,6.96233985891783e-19,-1.15529971270921e-31,-2.08725885604475e-18
0.8,0,0,0,6.36929652823129e-32,-5.41570514626803e-18,0,7.1784630650965e-19,-1.2152746450226e-31,1.77687034011248e-19
0.82,0,0,0,7.02989553877418e-32,-5.53395890325535e-18,0,7.32034640566042e-19,-1.27675088528707e-31,-1.19753939215987e-18
0.84,0,0,0,7.74059948931359e-32,-5.65667650167152e-18,0,7.38798988060957e-19,-1.33972801069435e-31,-1.85318433213938e-18
0.86,0,0,0,8.50387979856531e-32,-5.78643069226101e-18,0,7.38139348994397e-19,-1.4042064631313e-31,-1.78924778592728e-18
0.88,0,0,0,9.32226658245809e-32,-5.9229705880165e-18,0,7.3005572336636e-19,-1.47018627619613e-31,-1.00572975352359e-18
0.9,0,0,0,1.0198348655065e-31,-6.06322166417883e-18,0,7.14548111176847e-19,-1.537666921819e-31,4.9736976507171e-19
0.92,0,0,0,1.11347735400158e-31,-6.20128575823704e-18,0,6.91616512425858e-19,-1.60664918986828e-31,2.72005076985861e-18
0.940000000000001,0,0,0,1.21342474923914e-31,-6.32844106992834e-18,0,6.61260927113393e-19,-1.67713158231745e-31,5.66231326083711e-18
0.960000000000001,0,0,0,1.319953562057e-31,-6.43456780073151e-18,0,6.23481355239452e-19,-1.74911534544134e-31,4.9644034355885e-18
0.980000000000001,0,0,0,1.43334634321284e-31,-6.52240454880085e-18,0,6.68237736745799e-19,-1.82279554351796e-31,6.26321294112769e-19
1,0,0,0,1.55389223757979e-31,-6.60612266947271e-18,0,7.0557013169067e-19,-1.89797632763327e-31,1.36757444124735e-18
1.02,0,0,0,1.68188625229332e-31,-6.68566476438452e-18,0,7.35478540074065e-19,-1.97465748758326e-31,-1.53134472784518e-18
1.04,0,0,0,1.81762935771241e-31,-6.77098055286241e-18,0,7.57962961895984e-19,-2.0528406233523e-31,-3.71068241074611e-18
1.06,0,0,0,1.96142840908507e-31,-6.87062175597409e-18,0,7.73023397156427e-19,-2.13252458971356e-31,-5.17043860745543e-18
1.08,0,0,0,2.11359613344926e-31,-6.99031645703543e-18,0,7.80659845855394e-19,-2.213710370503e-31,-5.91061331797315e-18
1.1,0,0,0,2.27445112750668e-31,-7.13296910161052e-18,0,7.80872307992885e-19,-2.29639757676394e-31,-5.93120654229927e-18
1.12,0,0,0,2.44431785654459e-31,-7.29866049751161e-18,0,7.73660783568899e-19,-2.38058622237566e-31,-5.23221828043378e-18
1.14,0,0,0,2.62352665440584e-31,-7.48464781479913e-18,0,7.59025272583438e-19,-2.46627667465164e-31,-3.81364853237669e-18
1.16,0,0,0,2.812413724507e-31,-7.68536458578171e-18,0,7.369657750365e-19,-2.55346797751446e-31,-1.675497298128e-18
1.18,0,0,0,3.01132114190466e-31,-7.89242070501617e-18,0,7.07482290928087e-19,-2.64216125454777e-31,1.1822354223123e-18
1.2,0,0,0,3.22059685640976e-31,-8.09460242930748e-18,0,6.70574820258197e-19,-2.73235457971745e-31,4.75954962894419e-18
1.22,0,0,0,3.44059470577408e-31,-8.27929801720222e-18,0,6.26243363026831e-19,-2.82404953301362e-31,4.69669151934897e-18
1.24,0,0,0,3.67167457109469e-31,-8.44675412392245e-18,0,6.64447859175753e-19,-2.91744070030395e-31,9.93661093526635e-19
1.26,0,0,0,3.91420292750505e-31,-8.6086501618723e-18,0,6.95228368763199e-19,-3.01233223593098e-31,2.36996595631462e-18
1.28,0,0,0,4.16855210992283e-31,-8.76243678975698e-18,0,7.18584891789168e-19,-3.10872426340599e-31,1.06098502875484e-19
1.3,0,0,0,4.43510041355048e-31,-8.91557178397039e-18,0,7.34517428253662e-19,-3.20661795470579e-31,-1.43818746437205e-18
1.32,0,0,0,4.71423201658044e-31,-9.07411492264801e-18,0,7.4302597815668e-19,-3.30601249831879e-31,-2.26289194542797e-18
1.34,0,0,0,5.00633696811249e-31,-9.24130234617351e-18,0,7.44110541498221e-19,-3.40690845007338e-31,-2.36801494029229e-18
1.36,0,0,0,5.31181118695249e-31,-9.41754655717873e-18,0,7.37771118278287e-19,-3.50930575472817e-31,-1.75355644896501e-18
1.38,0,0,0,5.63105646145925e-31,-9.6004364205437e-18,0,7.24007708496876e-19,-3.61320399815483e-31,-4.19516471446129e-19
1.4,0,0,0,5.96448045043956e-31,-9.78473716339664e-18,0,7.02820312153989e-19,-3.71860388138214e-31,1.63410499226436e-18
1.42,0,0,0,6.31249668509133e-31,-9.96239037511396e-18,0,6.74208929249626e-19,-3.82550402032508e-31,4.40730794216645e-18
1.44,0,0,0,6.67552458114151e-31,-1.01239396468136e-17,0,6.38173559783787e-19,-3.93390557241888e-31,3.54033857584142e-18
1.46,0,0,0,7.05398959541882e-31,-1.02727869662891e-17,0,6.84674143698236e-19,-4.04400238409991e-31,-9.66803106710728e-19
1.48,0,0,0,7.4483237807623e-31,-1.04237670785159e-17,0,7.23750741051209e-19,-4.15559995078826e-31,-3.94609500652554e-19
1.5,0,0,0,7.858965050848e-31,-1.05774859747707e-17,0,7.55403351842705e-19,-4.26869797344029e-31,-3.4625882108215e-18
1.52,0,0,0,8.28635727385003e-31,-1.07431311245254e-17,0,7.79631976072726e-19,-4.38329781217364e-31,-1.45123163238012e-18
1.54,0,0,0,8.73095009116764e-31,-1.09142356040595e-17,0,7.9643661374127e-19,-4.49940022407854e-31,1.27970643225286e-18
1.56,0,0,0,9.19319901571059e-31,-1.10815088519009e-17,0,8.05817264848339e-19,-4.61700372238531e-31,3.70472180658722e-19
1.58,0,0,0,9.67356554018643e-31,-1.12470930637594e-17,0,8.07773929393931e-19,-4.73610812916136e-31,1.80819415256186e-19
1.6,0,0,0,1.01725170363589e-30,-1.14117324370865e-17,0,8.02306607378047e-19,-4.85671357222748e-31,7.10748136045253e-19
1.62,0,0,0,1.0690526743718e-30,-1.15733475315817e-17,0,7.89415298800687e-19,-4.97882033005755e-31,1.96025834302592e-18
1.64,0,0,0,1.12280737702519e-30,-1.17270352691929e-17,0,7.69100003661851e-19,-5.10242756051568e-31,3.9293500361982e-18
1.66,0,0,0,1.17856430942669e-30,-1.18650689341161e-17,0,7.41360721961539e-19,-5.2275362983459e-31,6.61802321556207e-18
1.68,0,0,0,1.23637255672556e-30,-1.19768981727954e-17,0,7.06197453699751e-19,-5.35414473145561e-31,1.00262778811176e-17
1.7,0,0,0,1.29628179273599e-30,-1.20505746334167e-17,0,6.63610198876486e-19,-5.48225435099534e-31,9.79436023044592e-18
1.72,0,0,0,1.35834229599906e-30,-1.2087008360841e-17,0,7.0355889743351e-19,-5.61206439193868e-31,5.92227026354716e-18
1.74,0,0,0,1.42260500489084e-30,-1.20985421571119e-17,0,7.36083609429057e-19,-5.74337448601475e-31,7.12951558525872e-18
1.76,0,0,0,1.48912144328325e-30,-1.20832900705736e-17,0,7.61184334863128e-19,-5.87618466789518e-31,4.69658859074317e-18
1.78,0,0,0,1.55794373152984e-30,-1.20493732672592e-17,0,7.78861073735724e-19,-6.01049622349831e-31,2.98324308241923e-18
1.8,0,0,0,1.62912457827408e-30,-1.20035149149434e-17,0,7.89113826046843e-19,-6.14630825247295e-31,1.98947906028688e-18
1.82,0,0,0,1.70271727915968e-30,-1.19496145436491e-17,0,7.91942591796486e-19,-6.28362142458902e-31,1.71529652434614e-18
1.84,0,0,0,1.77877571668589e-30,-1.18887480456473e-17,0,7.87347370984653e-19,-6.4224355957655e-31,2.160695474597e-18
1.86,0,0,0,1.85735436016754e-30,-1.18191676754571e-17,0,7.75328163611343e-19,-6.56275046581561e-31,3.32567591103947e-18
1.88,0,0,0,1.93850826579988e-30,-1.17363020498461e-17,0,7.55884969676558e-19,-6.70456664692849e-31,5.21023783367353e-18
1.9,0,0,0,2.02229307682834e-30,-1.16327561478297e-17,0,7.29017789180297e-19,-6.84788286896067e-31,7.8143812424992e-18
1.92,0,0,0,2.10876502481727e-30,-1.14997369501652e-17,0,6.94726622122559e-19,-6.99270020050777e-31,6.77835233509776e-18
1.94,0,0,0,2.19798093878189e-30,-1.13398841947918e-17,0,6.53011468503346e-19,-7.13901898601679e-31,6.46190491388791e-18
1.96,0,0,0,2.2899982363411e-30,-1.11544396213903e-17,0,6.03872328322656e-19,-7.28683905919682e-31,6.86503897886966e-18
1.98,0,0,0,2.38487492934183e-30,-1.09432469713831e-17,0,6.37269141522254e-19,-7.43635713603724e-31,3.62800072762429e-18
2,0,0,0,2.4826696878063e-30,-1.07161571038813e-17,0,6.63241968160376e-19,-7.58737524590593e-31,5.47029776498924e-18
2.02,0,0,0,2.583441767942e-30,-1.04687921242971e-17,0,6.81790808237022e-19,-7.73989375718981e-31,3.67242248612705e-18
2.04,0,0,0,2.68725102156665e-30,-1.02067812557314e-17,0,6.92915661752192e-19,-7.89391352779963e-31,2.59412869345654e-18
2.06,0,0,0,2.79415788873328e-30,-9.93435572302656e-18,0,6.96616528705886e-19,-8.04943399109948e-31,2.23541638697755e-18
2.08,0,0,0,2.90422339663131e-30,-9.65292311327324e-18,0,6.92893409098104e-19,-8.20645538885168e-31,2.59628556669025e-18
2.1,0,0,0,3.01750915953432e-30,-9.36106737581025e-18,0,6.81746302928845e-19,-8.3649779106905e-31,3.67673623259447e-18
2.12,0,0,0,3.13407737885259e-30,-9.05454882222457e-18,0,6.6317521019811e-19,-8.52500082842158e-31,5.47676838469037e-18
2.14,0,0,0,3.25399084419805e-30,-8.72772976584477e-18,0,6.37180130905899e-19,-8.68652478808563e-31,3.63662822055904e-18
2.16,0,0,0,3.37731294170793e-30,-8.38640527718151e-18,0,6.03761065052212e-19,-8.84955067607878e-31,2.51606954261947e-18
2.18,0,0,0,3.50410764600343e-30,-8.03497242848703e-18,0,5.62918012637049e-19,-9.01407790355522e-31,2.11509235087134e-18
2.2,0,0,0,3.63443952583167e-30,-7.67643029375513e-18,0,6.04610913602175e-19,-9.18029921427833e-31,-1.92605715710379e-18
2.22,0,0,0,3.76837380772452e-30,-7.32378506466834e-18,0,6.38879828005824e-19,-9.34802121148822e-31,-8.87871376468651e-19
2.24,0,0,0,3.90597630519617e-30,-6.97581417921021e-18,0,6.65724755847997e-19,-9.51724384101692e-31,-3.48985791206067e-18
2.26,0,0,0,4.04731342731864e-30,-6.64130219305303e-18,0,6.85145697128693e-19,-9.68796850272429e-31,-5.372262961461e-18
2.28,0,0,0,4.19245217164241e-30,-6.32763566361063e-18,0,6.97142651847915e-19,-9.86019420741953e-31,-6.5350865246698e-18
2.3,0,0,0,4.34146012302221e-30,-6.03937751054506e-18,0,7.01715620005659e-19,-1.00339217388141e-30,-6.97832860168693e-18
2.32,0,0,0,4.49440545344766e-30,-5.77826701576652e-18,0,6.98864601601928e-19,-1.02091508639873e-30,-6.70198919251253e-18
2.34,0,0,0,4.65135692197868e-30,-5.54321982343341e-18,0,6.8858959663672e-19,-1.0385881396694e-30,-5.70606829714645e-18
2.36,0,0,0,4.81238387478577e-30,-5.33032793995233e-18,0,6.70890605110037e-19,-1.05641138602837e-30,-3.99056591558884e-18
2.38,0,0,0,4.97755624529505e-30,-5.13285973397802e-18,0,6.45767627021876e-19,-1.07438470985543e-30,-1.55548204783955e-18
2.4,0,0,0,5.14694455531526e-30,-4.94268557590685e-18,0,6.13220662372241e-19,-1.0925082091262e-30,-2.7605704963175e-18
2.42,0,0,0,5.32061992310921e-30,-4.76310859331724e-18,0,5.73249711161129e-19,-1.11078192967952e-30,-3.2460774586037e-18
2.44,0,0,0,5.49865405560655e-30,-4.59603391552921e-18,0,5.25854773388541e-19,-1.12920584600235e-30,-3.01200293469845e-18
2.46,0,0,0,5.68111925403185e-30,-4.44196867360434e-18,0,5.60995788996241e-19,-1.14779874748015e-30,-6.4181007270202e-18
2.48,0,0,0,5.86808847699957e-30,-4.31142711629293e-18,0,5.88712818042465e-19,-1.16654173191242e-30,-4.74486323073166e-18
2.5,0,0,0,6.05963527045592e-30,-4.20069473864631e-18,0,6.09005860527213e-19,-1.1854348272539e-30,-6.71179805067027e-18
2.52,0,0,0,6.25583377524307e-30,-4.11606415340454e-18,0,6.21874916450484e-19,-1.20447813068982e-30,-7.9591513844172e-18
2.54,0,0,0,6.45675872057795e-30,-4.06242997504923e-18,0,6.2731998581228e-19,-1.22367157667262e-30,-8.4869232319726e-18
2.56,0,0,0,6.66248542303645e-30,-4.0418631803102e-18,0,6.25341068612599e-19,-1.24301520077269e-30,-8.29511359333633e-18
2.58,0,0,0,6.8730897864766e-30,-4.05361110816544e-18,0,6.15938164851442e-19,-1.2625090130695e-30,-7.38372246850852e-18
2.6,0,0,0,7.08864830206644e-30,-4.09409745984112e-18,0,5.99111274528809e-19,-1.28215295213775e-30,-5.75274985748904e-18
2.62,0,0,0,7.30923804841682e-30,-4.1569222988116e-18,0,5.748603976447e-19,-1.30194710368394e-30,-3.40219576027803e-18
2.64,0,0,0,7.53493669181894e-30,-4.23286205079943e-18,0,5.43185534199114e-19,-1.3218913092871e-30,-3.32060176875335e-19
2.66,0,0,0,7.765822487312e-30,-4.31129514326873e-18,0,5.04086684192054e-19,-1.34198570029437e-30,-9.02096909699871e-19
2.68,0,0,0,8.00197429244853e-30,-4.39445840035909e-18,0,5.47523787565281e-19,-1.36224925059972e-30,-5.11230595875141e-18
2.7,0,0,0,8.24347162281438e-30,-4.49602140339222e-18,0,5.83536904377031e-19,-1.38266289827794e-30,-4.24317971919268e-18
2.72,0,0,0,8.49039458187326e-30,-4.61542497999087e-18,0,6.12126034627306e-19,-1.40322662902828e-30,-7.0142257958611e-18
2.74,0,0,0,8.74282386723714e-30,-4.7606914359731e-18,0,6.33291178316104e-19,-1.42394055885004e-30,-4.70593658391909e-18
2.76,0,0,0,9.00084075602674e-30,-4.92418868396464e-18,0,6.47032335443428e-19,-1.44480477905586e-30,-1.67806588578564e-18
2.78,0,0,0,9.2645271129154e-30,-5.09546099883941e-18,0,6.53349506009274e-19,-1.46581912095631e-30,-2.29036750387919e-18
2.8,0,0,0,9.53396539885368e-30,-5.27548541265343e-18,0,6.52242690013644e-19,-1.48698358236175e-30,-2.18308763578121e-18
2.82,0,0,0,9.80923866289861e-30,-5.46384095920426e-18,0,6.43711887456538e-19,-1.50829815604179e-30,-1.35622628149155e-18
2.84,0,0,0,1.00904305413343e-29,-5.65728303453768e-18,0,6.27757098337956e-19,-1.52976288544743e-30,1.9021655898964e-19
2.86,0,0,0,1.03776252577925e-29,-5.84974339694764e-18,0,6.04378322657898e-19,-1.55137766635263e-30,2.45624088566251e-18
2.88,0,0,0,1.06709076234776e-29,-6.03233016697627e-18,0,5.73575560416364e-19,-1.57314261783539e-30,5.4418466985269e-18
2.9,0,0,0,1.09703630374971e-29,-6.1933278274139e-18,0,5.35348811613354e-19,-1.59505753867401e-30,9.14703399758298e-18
2.92,0,0,0,1.12760774880044e-29,-6.31962286279242e-18,0,4.89698076248868e-19,-1.61712259358714e-30,9.21204898041181e-18
2.94,0,0,0,1.15881375658017e-29,-6.41096015431922e-18,0,5.2658329426467e-19,-1.63935764257902e-30,5.63689164701366e-18
2.96,0,0,0,1.19066305195335e-29,-6.47851734038375e-18,0,5.56044525718995e-19,-1.6617426900988e-30,7.14106960222579e-18
2.98,0,0,0,1.22316441857317e-29,-6.51924330567656e-18,0,5.78081770611845e-19,-1.68427775521725e-30,5.00507524121077e-18
3,0,0,0,1.25632669955332e-29,-6.54009405257687e-18,0,5.92695028943218e-19,-1.70696294651376e-30,3.58866236638743e-18
3.02,0,0,0,1.29015879685353e-29,-6.54662758520549e-18,0,5.99884300713115e-19,-1.72979818955681e-30,2.89183097775561e-18
3.04,0,0,0,1.32466967118033e-29,-6.54157826993141e-18,0,5.99649585921535e-19,-1.75278353131094e-30,2.91458107531548e-18
3.06,0,0,0,1.35986834197691e-29,-6.52485683537182e-18,0,5.9199088456848e-19,-1.77591897297166e-30,3.65691265906687e-18
3.08,0,0,0,1.39576388742342e-29,-6.49355037239206e-18,0,5.76908196653949e-19,-1.79920446450782e-30,5.11882572900995e-18
3.1,0,0,0,1.43236544444781e-29,-6.44192233410567e-18,0,5.54401522177942e-19,-1.82264008274196e-30,7.30032028514455e-18
3.12,0,0,0,1.46968220874713e-29,-6.3614125358744e-18,0,5.24470861140458e-19,-1.84622568064727e-30,1.02013963274708e-17
3.14,0,0,0,1.50772343488927e-29,-6.24206279480154e-18,0,4.87116213541499e-19,-1.86996138068692e-30,9.46230005356988e-18
3.16,0,0,0,1.54649843766423e-29,-6.08677332466587e-18,0,5.32297519322828e-19,-1.89386709546002e-30,5.08303146344193e-18
3.18,0,0,0,1.58601659764775e-29,-5.90987709642829e-18,0,5.7005483854268e-19,-1.91792283698549e-30,5.78309816192425e-18
3.2,0,0,0,1.62628735423378e-29,-5.71147832735071e-18,0,6.00388171201057e-19,-1.94212858207858e-30,2.84299254417942e-18
3.22,0,0,0,1.66732020631437e-29,-5.5016883523838e-18,0,6.23297517297957e-19,-1.96648449351361e-30,6.22468412626264e-19
3.24,0,0,0,1.70912471165094e-29,-5.28922050821975e-18,0,6.38782876833382e-19,-1.99099045460356e-30,-8.78474232735363e-19
3.26,0,0,0,1.75171048676208e-29,-5.07996449379898e-18,0,6.46844249807329e-19,-2.01564656650788e-30,-1.65983539190531e-18
3.28,0,0,0,1.79508720690166e-29,-4.87698637031005e-18,0,6.47481636219801e-19,-2.0404527881666e-30,-1.72161506488373e-18
3.3,0,0,0,1.83926460604746e-29,-4.68052856118975e-18,0,6.40695036070797e-19,-2.06540912374348e-30,-1.06381325167047e-18
3.32,0,0,0,1.88425247690027e-29,-4.48800985212301e-18,0,6.26484449360317e-19,-2.09051560780556e-30,3.13570047734317e-19
3.34,0,0,0,1.93006067089346e-29,-4.29402539104298e-18,0,6.0484987608836e-19,-2.11577214752096e-30,2.41053483333078e-18
3.36,0,0,0,1.97669909829523e-29,-4.09177232762437e-18,0,5.75791316254928e-19,-2.14117882309734e-30,8.67327302700015e-19
3.38,0,0,0,2.02417772896481e-29,-3.88588056872398e-18,0,5.3930876986002e-19,-2.16673570316188e-30,4.37012582609969e-20
3.4,0,0,0,2.07250659162456e-29,-3.67958202294018e-18,0,4.95402236903636e-19,-2.19244274443358e-30,-6.03432999865729e-20
3.42,0,0,0,2.12169577442354e-29,-3.47471060061294e-18,0,5.3403165732754e-19,-2.2183190144783e-30,-3.80456017446114e-18
3.44,0,0,0,2.17175543121979e-29,-3.28310732977091e-18,0,5.65237091189966e-19,-2.24434535821366e-30,-2.46944176032542e-18
3.46,0,0,0,2.22269577465652e-29,-3.1023844847438e-18,0,5.89018538490917e-19,-2.27052178582647e-30,-4.77449566241685e-18
3.48,0,0,0,2.27452707685074e-29,-2.94016145755004e-18,0,6.05375999230392e-19,-2.29684841729028e-30,-6.35996807831659e-18
3.5,0,0,0,2.32725966876865e-29,-2.8026596419496e-18,0,6.14309473408391e-19,-2.32332516928959e-30,-7.22585900802481e-18
3.52,0,0,0,2.38090394012282e-29,-2.69327679395067e-18,0,6.15818961024913e-19,-2.3499521001831e-30,-7.37216845154136e-18
3.54,0,0,0,2.4354703393595e-29,-2.6125870318096e-18,0,6.0990446207996e-19,-2.37672920228236e-30,-6.79889640886637e-18
3.56,0,0,0,2.4909693736566e-29,-2.55834083603093e-18,0,5.9656597657353e-19,-2.40365643695039e-30,-5.5060428799997e-18
3.58,0,0,0,2.54741160893192e-29,-2.52546504936741e-18,0,5.75803504505625e-19,-2.43073387212574e-30,-3.49360786494151e-18
3.6,0,0,0,2.60480766986208e-29,-2.50606287681992e-18,0,5.47617045876243e-19,-2.45796137217577e-30,-7.61591363691638e-19
3.62,0,0,0,2.66316823998523e-29,-2.49083952513097e-18,0,5.12006600685386e-19,-2.48533905067968e-30,-1.66974717866899e-18
3.64,0,0,0,2.72250406308666e-29,-2.48335859771853e-18,0,5.58932108874817e-19,-2.51288582512291e-30,-6.21807530987335e-18
3.66,0,0,0,2.78282594876812e-29,-2.49861645518265e-18,0,5.9843363050277e-19,-2.5405827152873e-30,-5.68706815246743e-18
3.68,0,0,0,2.84414476542092e-29,-2.53738070442446e-18,0,6.30511165569249e-19,-2.56842968910416e-30,-8.79623331128867e-18
3.7,0,0,0,2.90647144087531e-29,-2.60900043054039e-18,0,6.5516471407425e-19,-2.5964268853611e-30,-6.82606318149948e-18
3.72,0,0,0,2.96981696089019e-29,-2.70717032543454e-18,0,6.72394276017776e-19,-2.62457437760282e-30,-4.13631156551885e-18
3.74,0,0,0,3.03419236997499e-29,-2.82276144325919e-18,0,6.82199851399826e-19,-2.65287201992823e-30,-5.08673226576521e-18
3.76,0,0,0,3.09960877229532e-29,-2.95807759534872e-18,0,6.845814402204e-19,-2.68131979237973e-30,-5.31757147982004e-18
3.78,0,0,0,3.16607733082495e-29,-3.11402459477908e-18,0,6.79539042479497e-19,-2.70991771051526e-30,-4.8288292076832e-18
3.8,0,0,0,3.23360926724957e-29,-3.2886846168744e-18,0,6.67072658177119e-19,-2.73866580001789e-30,-3.62050544935482e-18
3.82,0,0,0,3.30221586197395e-29,-3.47731619920701e-18,0,6.47182287313264e-19,-2.76756397944989e-30,-1.69260020483477e-18
3.84,0,0,0,3.37190845413952e-29,-3.6723542415974e-18,0,6.19867929887934e-19,-2.79661235012133e-30,9.54886525876809e-19
3.86,0,0,0,3.44269844165246e-29,-3.86341000611427e-18,0,5.85129585901127e-19,-2.82581073359882e-30,4.32195474278007e-18
3.88,0,0,0,3.51459728130052e-29,-4.03869675656788e-18,0,5.42967255352844e-19,-2.85515927683308e-30,4.04885064345609e-18
3.9,0,0,0,3.58761649018691e-29,-4.19928615344397e-18,0,5.83340878184849e-19,-2.88467738799659e-30,1.35574227905121e-19
3.92,0,0,0,3.66176765126061e-29,-4.35768261441039e-18,0,6.16290514455378e-19,-2.91434554866878e-30,1.30163310096444e-18
3.94,0,0,0,3.73706240619307e-29,-4.51216180343602e-18,0,6.41816164164431e-19,-2.94416376015247e-30,-1.1724803422034e-18
3.96,0,0,0,3.81351245618523e-29,-4.67100650217848e-18,0,6.59917827312007e-19,-2.97413215381537e-30,-2.92701229917955e-18
3.98,0,0,0,3.89112956128495e-29,-4.84110149403694e-18,0,6.70595503898108e-19,-3.00425063745804e-30,-3.96196276996418e-18
4,0,0,0,3.96992554027467e-29,-5.02650792465874e-18,0,6.73849193922733e-19,-3.03451928083331e-30,-4.27733175455723e-18
4.02,0,0,0,4.04991227065625e-29,-5.22846330193945e-18,0,6.69678897385883e-19,-3.06493806736877e-30,-3.87311925295878e-18
