time (s), gyro_x (rad/s), gyro_y (rad/s), gyro_z (rad/s), imu_pitch (rad), imu_roll (rad), imu_yaw (rad), counter, x (m), y (m), z (m), yaw (rad), pitch (rad), roll (rad), angle_pitch_desired (rad), mu1, mu2
4.8900, -0.4532, 0.2064, -0.0710, 0.3079, -0.0141, 0.9475, 275826, 0.0443, -0.3127, -0.1034, -0.0339, -0.0980, 0.1109, 0.3383, 176, 153
4.9210, 0.4362, 0.2513, 0.1521, 0.3225, -0.0133, 0.9477, 275866, 0.0443, -0.3127, -0.1033, -0.0339, -0.0980, 0.1108, 0.3479, 164, 167
4.9370, 0.3078, 0.4540, -0.0573, 0.3400, -0.0133, 0.9475, 275906, 0.0443, -0.3127, -0.1034, -0.0339, -0.0979, 0.1109, 0.3566, 162, 170
4.9520, 0.3078, 0.4540, -0.0573, 0.3400, -0.0133, 0.9475, 275906, 0.0443, -0.3127, -0.1034, -0.0340, -0.0981, 0.1107, 0.3566, 162, 170
4.9840, 0.1347, 0.0691, 0.0911, 0.3452, -0.0124, 0.9475, 275926, 0.0443, -0.3127, -0.1034, -0.0339, -0.0979, 0.1109, 0.3606, 169, 164
4.9990, 0.1078, 0.4674, -0.1666, 0.3548, -0.0124, 0.9477, 275966, 0.0443, -0.3127, -0.1034, -0.0338, -0.0981, 0.1108, 0.3680, 160, 173
5.0150, 0.1078, 0.4674, -0.1666, 0.3548, -0.0124, 0.9477, 275966, 0.0443, -0.3126, -0.1033, -0.0338, -0.0981, 0.1108, 0.3680, 160, 173
5.0300, -0.0581, 0.0841, 0.1330, 0.3616, -0.0127, 0.9475, 275986, 0.0443, -0.3127, -0.1034, -0.0339, -0.0979, 0.1109, 0.3713, 163, 171
5.0620, -0.0476, 0.3303, -0.2269, 0.3700, -0.0115, 0.9475, 276026, 0.0443, -0.3127, -0.1034, -0.0338, -0.0981, 0.1108, 0.3772, 163, 172
5.0770, -0.0476, 0.3303, -0.2269, 0.3700, -0.0115, 0.9475, 276026, 0.0443, -0.3127, -0.1033, -0.0339, -0.0979, 0.1109, 0.3772, 163, 172
5.0930, 0.1220, -0.2575, 0.0814, 0.3747, -0.0117, 0.9475, 276066, 0.0443, -0.3127, -0.1034, -0.0339, -0.0980, 0.1108, 0.3822, 176, 159
5.1240, -0.2782, 0.5639, -0.3155, 0.3775, -0.0127, 0.9468, 276086, 0.0443, -0.3126, -0.1033, -0.0339, -0.0982, 0.1108, 0.3844, 159, 176
5.1400, -0.2782, 0.5639, -0.3155, 0.3775, -0.0127, 0.9468, 276086, 0.0443, -0.3127, -0.1034, -0.0338, -0.0979, 0.1109, 0.3844, 159, 176
5.1550, -0.1599, 0.2188, -0.0347, 0.3850, -0.0119, 0.9474, 276126, 0.0443, -0.3127, -0.1033, -0.0339, -0.0982, 0.1108, 0.3879, 169, 167
5.1710, -0.1599, 0.2188, -0.0347, 0.3850, -0.0119, 0.9474, 276126, 0.0443, -0.3127, -0.1033, -0.0339, -0.0979, 0.1109, 0.3879, 169, 167
5.2020, -0.0911, 0.2419, -0.1884, 0.3890, -0.0140, 0.9468, 276146, 0.0443, -0.3127, -0.1034, -0.0339, -0.0981, 0.1107, 0.3893, 164, 173
5.2180, 0.3833, -0.0258, 0.1416, 0.3917, -0.0120, 0.9472, 276166, 0.0443, -0.3127, -0.1033, -0.0339, -0.0981, 0.1109, 0.3905, 168, 168
5.2330, 0.3833, -0.0258, 0.1416, 0.3917, -0.0120, 0.9472, 276166, 0.0443, -0.3127, -0.1034, -0.0339, -0.0980, 0.1109, 0.3905, 168, 168
5.2650, 0.1204, 0.4997, -0.0817, 0.3988, -0.0134, 0.9479, 276206, 0.0443, -0.3127, -0.1034, -0.0339, -0.0982, 0.1107, 0.3921, 164, 173
5.2800, 0.1416, 0.0097, 0.0747, 0.4018, -0.0127, 0.9481, 276226, 0.0443, -0.3127, -0.1034, -0.0338, -0.0979, 0.1110, 0.3925, 166, 171
5.2960, 0.1416, 0.0097, 0.0747, 0.4018, -0.0127, 0.9481, 276226, 0.0443, -0.3127, -0.1034, -0.0339, -0.0980, 0.1108, 0.3925, 166, 171
5.3120, 0.0258, 0.3696, -0.2156, 0.4046, -0.0129, 0.9486, 276266, 0.0443, -0.3127, -0.1034, -0.0339, -0.0981, 0.1108, 0.3926, 160, 177
5.3430, 0.1486, -0.2863, 0.1102, 0.4088, -0.0117, 0.9496, 276306, 0.0443, -0.3127, -0.1034, -0.0339, -0.0980, 0.1109, 0.3917, 171, 167
5.3580, 0.1486, -0.2863, 0.1102, 0.4088, -0.0117, 0.9496, 276306, 0.0443, -0.3127, -0.1034, -0.0339, -0.0980, 0.1109, 0.3917, 171, 167
5.3740, -0.1258, 0.2838, -0.2185, 0.4119, -0.0127, 0.9493, 276326, 0.0443, -0.3127, -0.1034, -0.0338, -0.0980, 0.1109, 0.3909, 158, 180
5.3900, -0.1258, 0.2838, -0.2185, 0.4119, -0.0127, 0.9493, 276326, 0.0443, -0.3126, -0.1033, -0.0338, -0.0981, 0.1107, 0.3909, 158, 180
5.4210, 0.2449, -0.3405, 0.1118, 0.4068, -0.0120, 0.9505, 276366, 0.0443, -0.3127, -0.1034, -0.0339, -0.0979, 0.1109, 0.3885, 174, 164
5.4370, -0.2578, 0.2943, -0.2594, 0.4030, -0.0122, 0.9502, 276386, 0.0443, -0.3126, -0.1033, -0.0339, -0.0982, 0.1107, 0.3870, 164, 174
5.4520, -0.2578, 0.2943, -0.2594, 0.4030, -0.0122, 0.9502, 276386, 0.0443, -0.3127, -0.1034, -0.0339, -0.0979, 0.1109, 0.3870, 164, 174
5.4830, -0.0675, -0.3040, 0.1360, 0.3965, -0.0108, 0.9507, 276426, 0.0443, -0.3127, -0.1034, -0.0339, -0.0981, 0.1108, 0.3831, 174, 163
5.4990, -0.5642, 0.3405, -0.1747, 0.3957, -0.0115, 0.9507, 276446, 0.0443, -0.3127, -0.1033, -0.0339, -0.0981, 0.1108, 0.3808, 158, 179
5.5150, -0.5642, 0.3405, -0.1747, 0.3957, -0.0115, 0.9507, 276446, 0.0443, -0.3127, -0.1034, -0.0340, -0.0980, 0.1108, 0.3808, 158, 179
5.5300, -0.3056, 0.0277, 0.0634, 0.3967, -0.0108, 0.9510, 276486, 0.0443, -0.3126, -0.1034, -0.0338, -0.0981, 0.1108, 0.3756, 167, 170
5.5620, 0.3510, -0.2220, 0.0384, 0.3960, -0.0093, 0.9507, 276526, 0.0443, -0.3127, -0.1034, -0.0339, -0.0980, 0.1110, 0.3693, 162, 175
5.5770, 0.3510, -0.2220, 0.0384, 0.3960, -0.0093, 0.9507, 276526, 0.0443, -0.3127, -0.1034, -0.0339, -0.0982, 0.1108, 0.3693, 162, 175
5.5930, -0.2529, -0.1720, 0.0414, 0.3941, -0.0098, 0.9509, 276546, 0.0443, -0.3126, -0.1034, -0.0338, -0.0980, 0.1109, 0.3658, 164, 173
5.6240, 0.0570, -0.2414, -0.0250, 0.3873, -0.0096, 0.9503, 276586, 0.0443, -0.3127, -0.1034, -0.0339, -0.0981, 0.1109, 0.3582, 165, 171
5.6400, 0.0570, -0.2414, -0.0250, 0.3873, -0.0096, 0.9503, 276586, 0.0443, -0.3127, -0.1034, -0.0339, -0.0982, 0.1108, 0.3582, 165, 171
5.6550, 0.1567, -0.3607, 0.1750, 0.3826, -0.0096, 0.9509, 276606, 0.0443, -0.3127, -0.1034, -0.0338, -0.0979, 0.1109, 0.3541, 168, 168
5.6710, 0.1567, -0.3607, 0.1750, 0.3826, -0.0096, 0.9509, 276606, 0.0442, -0.3127, -0.1033, -0.0339, -0.0982, 0.1106, 0.3541, 168, 168
5.7020, -0.1648, -0.2185, -0.0105, 0.3770, -0.0094, 0.9514, 276646, 0.0444, -0.3127, -0.1034, -0.0339, -0.0979, 0.1109, 0.3451, 160, 175
5.7180, -0.0457, -0.1890, -0.2102, 0.3660, -0.0093, 0.9523, 276686, 0.0443, -0.3127, -0.1034, -0.0338, -0.0980, 0.1109, 0.3352, 165, 169
5.7330, -0.0457, -0.1890, -0.2102, 0.3660, -0.0093, 0.9523, 276686, 0.0443, -0.3127, -0.1034, -0.0339, -0.0981, 0.1108, 0.3352, 165, 169
5.7650, -0.0005, -0.3747, -0.0309, 0.3597, -0.0098, 0.9521, 276706, 0.0443, -0.3126, -0.1033, -0.0338, -0.0980, 0.1109, 0.3300, 166, 168
5.7800, -0.3553, 0.3002, -0.3298, 0.3478, -0.0089, 0.9526, 276746, 0.0443, -0.3127, -0.1034, -0.0339, -0.0981, 0.1107, 0.3189, 153, 180
5.7960, -0.3553, 0.3002, -0.3298, 0.3478, -0.0089, 0.9526, 276746, 0.0443, -0.3127, -0.1033, -0.0338, -0.0979, 0.1109, 0.3189, 153, 180
5.8110, 0.1564, -0.4454, 0.0188, 0.3430, -0.0093, 0.9521, 276766, 0.0443, -0.3127, -0.1034, -0.0338, -0.0980, 0.1108, 0.3130, 161, 172
5.8430, -0.5489, 0.2457, -0.2881, 0.3293, -0.0099, 0.9526, 276806, 0.0443, -0.3127, -0.1034, -0.0339, -0.0981, 0.1108, 0.3007, 153, 178
5.8580, -0.5489, 0.2457, -0.2881, 0.3293, -0.0099, 0.9526, 276806, 0.0443, -0.3127, -0.1033, -0.0338, -0.0979, 0.1109, 0.3007, 153, 178
5.8740, -0.0422, -0.7346, 0.1693, 0.3149, -0.0075, 0.9531, 276846, 0.0443, -0.3127, -0.1034, -0.0338, -0.0981, 0.1107, 0.2876, 174, 157
5.9050, -0.0422, -0.7346, 0.1693, 0.3149, -0.0075, 0.9531, 276846, 0.0443, -0.3127, -0.1034, -0.0338, -0.0980, 0.1109, 0.2876, 174, 157
5.9210, -0.0422, -0.7346, 0.1693, 0.3149, -0.0075, 0.9531, 276846, 0.0443, -0.3127, -0.1033, -0.0339, -0.0980, 0.1108, 0.2876, 174, 157
5.9360, 0.4663, -0.5357, 0.0298, 0.3002, -0.0068, 0.9531, 276886, 0.0443, -0.3127, -0.1034, -0.0339, -0.0980, 0.1109, 0.2738, 163, 167
5.9520, 0.4663, -0.5357, 0.0298, 0.3002, -0.0068, 0.9531, 276886, 0.0443, -0.3127, -0.1034, -0.0339, -0.0980, 0.1109, 0.2738, 163, 167
5.9830, -0.2096, 0.1360, -0.0911, 0.2897, -0.0079, 0.9536, 276926, 0.0443, -0.3127, -0.1033, -0.0338, -0.0981, 0.1109, 0.2593, 154, 175
5.9990, 0.4486, -0.2454, -0.1064, 0.2841, -0.0077, 0.9535, 276946, 0.0443, -0.3127, -0.1034, -0.0339, -0.0980, 0.1107, 0.2518, 160, 169
6.0150, 0.4486, -0.2454, -0.1064, 0.2841, -0.0077, 0.9535, 276946, 0.0443, -0.3127, -0.1033, -0.0338, -0.0981, 0.1108, 0.2518, 160, 169
6.0300, -0.1330, 0.2639, -0.1287, 0.2698, -0.0089, 0.9540, 276986, 0.0443, -0.3128, -0.1034, -0.0339, -0.0979, 0.1108, 0.2364, 154, 174
6.0610, 0.0516, -0.4494, -0.0554, 0.2637, -0.0080, 0.9536, 277006, 0.0443, -0.3127, -0.1033, -0.0339, -0.0980, 0.1108, 0.2284, 160, 168
6.0770, 0.0516, -0.4494, -0.0554, 0.2637, -0.0080, 0.9536, 277006, 0.0443, -0.3127, -0.1034, -0.0339, -0.0980, 0.1109, 0.2284, 160, 168
6.0930, -0.0841, -0.0454, -0.1752, 0.2480, -0.0080, 0.9536, 277046, 0.0443, -0.3128, -0.1034, -0.0339, -0.0980, 0.1109, 0.2121, 157, 170
6.1240, 0.1478, -0.9509, 0.2701, 0.2267, -0.0087, 0.9543, 277086, 0.0443, -0.3127, -0.1033, -0.0338, -0.0980, 0.1108, 0.1952, 170, 157
6.1390, 0.1478, -0.9509, 0.2701, 0.2267, -0.0087, 0.9543, 277086, 0.0443, -0.3128, -0.1034, -0.0339, -0.0980, 0.1108, 0.1952, 170, 157
6.1550, 0.0250, -0.1427, -0.1666, 0.2166, -0.0086, 0.9545, 277106, 0.0443, -0.3127, -0.1034, -0.0339, -0.0981, 0.1108, 0.1866, 163, 163
6.1710, 0.0250, -0.1427, -0.1666, 0.2166, -0.0086, 0.9545, 277106, 0.0444, -0.3127, -0.1034, -0.0339, -0.0980, 0.1109, 0.1866, 163, 163
6.2020, 0.2349, -0.5561, 0.2787, 0.2019, -0.0077, 0.9547, 277146, 0.0443, -0.3127, -0.1034, -0.0339, -0.0980, 0.1108, 0.1690, 164, 161
6.2180, -0.1204, -0.0199, -0.2271, 0.1955, -0.0075, 0.9549, 277166, 0.0443, -0.3127, -0.1034, -0.0339, -0.0981, 0.1108, 0.1600, 153, 172
6.2330, -0.1204, -0.0199, -0.2271, 0.1955, -0.0075, 0.9549, 277166, 0.0443, -0.3127, -0.1034, -0.0338, -0.0978, 0.1108, 0.1600, 153, 172
6.2640, 0.3319, -0.9125, 0.2403, 0.1756, -0.0079, 0.9547, 277206, 0.0443, -0.3127, -0.1034, -0.0338, -0.0981, 0.1108, 0.1418, 170, 154
6.2800, 0.0917, -0.3825, 0.0449, 0.1515, -0.0089, 0.9547, 277246, 0.0444, -0.3127, -0.1034, -0.0339, -0.0979, 0.1109, 0.1232, 161, 162
6.2960, 0.0917, -0.3825, 0.0449, 0.1515, -0.0089, 0.9547, 277246, 0.0443, -0.3127, -0.1034, -0.0339, -0.0980, 0.1108, 0.1232, 161, 162
6.3110, 0.2811, -0.7464, 0.2822, 0.1424, -0.0073, 0.9554, 277266, 0.0443, -0.3127, -0.1034, -0.0339, -0.0980, 0.1108, 0.1138, 165, 158
6.3430, -0.1097, -0.7679, -0.1468, 0.1244, -0.0066, 0.9547, 277306, 0.0443, -0.3127, -0.1033, -0.0339, -0.0979, 0.1108, 0.0948, 157, 165
6.3580, -0.1097, -0.7679, -0.1468, 0.1244, -0.0066, 0.9547, 277306, 0.0442, -0.3127, -0.1034, -0.0338, -0.0982, 0.1109, 0.0948, 157, 165
6.3740, 0.3760, -1.1786, 0.2489, 0.1052, -0.0063, 0.9549, 277326, 0.0443, -0.3127, -0.1034, -0.0339, -0.0979, 0.1110, 0.0852, 176, 145
6.4050, 0.1782, -0.0535, 0.0602, 0.0915, -0.0070, 0.9550, 277366, 0.0443, -0.3127, -0.1033, -0.0339, -0.0982, 0.1108, 0.0658, 150, 172
6.4210, 0.1782, -0.0535, 0.0602, 0.0915, -0.0070, 0.9550, 277366, 0.0443, -0.3127, -0.1034, -0.0339, -0.0980, 0.1109, 0.0658, 150, 172
6.4360, 0.3301, 0.2161, -0.1798, 0.0958, -0.0066, 0.9552, 277386, 0.0443, -0.3127, -0.1033, -0.0339, -0.0980, 0.1108, 0.0561, 149, 172
6.4520, 0.3301, 0.2161, -0.1798, 0.0958, -0.0066, 0.9552, 277386, 0.0443, -0.3127, -0.1034, -0.0339, -0.0980, 0.1108, 0.0561, 149, 172
6.4830, -0.4905, -1.0956, 0.1648, 0.0733, -0.0061, 0.9554, 277426, 0.0443, -0.3127, -0.1034, -0.0339, -0.0980, 0.1109, 0.0365, 175, 146
6.4990, 0.2666, -0.3373, 0.0191, 0.0438, -0.0059, 0.9552, 277466, 0.0443, -0.3127, -0.1034, -0.0339, -0.0980, 0.1108, 0.0168, 160, 162
6.5140, 0.2666, -0.3373, 0.0191, 0.0438, -0.0059, 0.9552, 277466, 0.0443, -0.3127, -0.1034, -0.0339, -0.0980, 0.1109, 0.0168, 160, 162
6.5300, 0.3631, 0.0766, -0.2070, 0.0419, -0.0047, 0.9549, 277486, 0.0443, -0.3126, -0.1033, -0.0338, -0.0981, 0.1108, 0.0069, 151, 170
6.5610, -0.0443, -1.0781, 0.2419, 0.0220, -0.0061, 0.9549, 277526, 0.0443, -0.3127, -0.1034, -0.0339, -0.0982, 0.1109, -0.0128, 171, 150
6.5770, -0.0443, -1.0781, 0.2419, 0.0220, -0.0061, 0.9549, 277526, 0.0443, -0.3127, -0.1034, -0.0339, -0.0980, 0.1108, -0.0128, 171, 150
6.5930, 0.0390, -0.2949, -0.0745, 0.0066, -0.0063, 0.9547, 277546, 0.0443, -0.3127, -0.1033, -0.0338, -0.0981, 0.1108, -0.0227, 164, 157
6.6240, 0.0691, -0.1247, -0.1731, -0.0014, -0.0066, 0.9543, 277566, 0.0443, -0.3127, -0.1034, -0.0339, -0.0981, 0.1107, -0.0325, 156, 165
6.6390, 0.0691, -0.1247, -0.1731, -0.0014, -0.0066, 0.9543, 277566, 0.0443, -0.3126, -0.1033, -0.0338, -0.0981, 0.1108, -0.0325, 156, 165
6.6550, 0.1102, -0.7593, 0.3131, -0.0171, -0.0068, 0.9550, 277606, 0.0443, -0.3127, -0.1034, -0.0339, -0.0980, 0.1108, -0.0521, 164, 158
6.6710, 0.1102, -0.7593, 0.3131, -0.0171, -0.0068, 0.9550, 277606, 0.0443, -0.3126, -0.1033, -0.0339, -0.0982, 0.1107, -0.0521, 164, 158
6.7020, 0.0589, -0.5144, -0.1852, -0.0309, -0.0068, 0.9547, 277626, 0.0443, -0.3127, -0.1034, -0.0338, -0.0981, 0.1109, -0.0619, 162, 160
6.7170, -0.1344, -0.4456, 0.1895, -0.0649, -0.0066, 0.9543, 277686, 0.0443, -0.3127, -0.1034, -0.0339, -0.0980, 0.1107, -0.0910, 163, 159
6.7330, -0.1344, -0.4456, 0.1895, -0.0649, -0.0066, 0.9543, 277686, 0.0443, -0.3126, -0.1033, -0.0338, -0.0981, 0.1108, -0.0910, 163, 159
6.7640, -0.2580, -0.3911, -0.1309, -0.0721, -0.0072, 0.9542, 277706, 0.0443, -0.3127, -0.1034, -0.0339, -0.0980, 0.1109, -0.1005, 164, 158
6.7800, 0.1959, -0.8421, 0.0736, -0.0988, -0.0059, 0.9540, 277746, 0.0443, -0.3126, -0.1033, -0.0338, -0.0981, 0.1108, -0.1195, 171, 150
6.7960, 0.1959, -0.8421, 0.0736, -0.0988, -0.0059, 0.9540, 277746, 0.0444, -0.3127, -0.1034, -0.0338, -0.0979, 0.1109, -0.1195, 171, 150
6.8110, -0.4400, -0.4765, 0.1056, -0.1091, -0.0068, 0.9543, 277766, 0.0443, -0.3127, -0.1034, -0.0339, -0.0980, 0.1109, -0.1288, 164, 159
6.8420, 0.1075, 0.1922, -0.0266, -0.1117, -0.0068, 0.9547, 277786, 0.0443, -0.3126, -0.1033, -0.0338, -0.0982, 0.1108, -0.1381, 156, 166
6.8580, 0.1075, 0.1922, -0.0266, -0.1117, -0.0068, 0.9547, 277786, 0.0443, -0.3127, -0.1034, -0.0339, -0.0979, 0.1109, -0.1381, 156, 166
6.8740, -0.0841, -0.8330, 0.1247, -0.1278, -0.0063, 0.9543, 277826, 0.0443, -0.3126, -0.1033, -0.0339, -0.0982, 0.1108, -0.1564, 170, 153
6.9050, 0.0699, -0.1562, -0.2255, -0.1520, -0.0070, 0.9552, 277866, 0.0443, -0.3127, -0.1034, -0.0339, -0.0979, 0.1109, -0.1743, 159, 165
6.9210, 0.0699, -0.1562, -0.2255, -0.1520, -0.0070, 0.9552, 277866, 0.0443, -0.3127, -0.1034, -0.0339, -0.0981, 0.1107, -0.1743, 159, 165
6.9360, 0.0470, 0.1277, -0.2274, -0.1560, -0.0068, 0.9549, 277886, 0.0443, -0.3127, -0.1034, -0.0338, -0.0981, 0.1109, -0.1831, 151, 172
6.9520, 0.0470, 0.1277, -0.2274, -0.1560, -0.0068, 0.9549, 277886, 0.0443, -0.3127, -0.1034, -0.0339, -0.0980, 0.1109, -0.1831, 151, 172
6.9830, -0.0943, -0.7617, 0.0755, -0.1716, -0.0066, 0.9556, 277926, 0.0443, -0.3127, -0.1033, -0.0339, -0.0982, 0.1108, -0.2003, 172, 152
6.9990, -0.3844, -0.4639, -0.3325, -0.1852, -0.0070, 0.9545, 277946, 0.0443, -0.3127, -0.1034, -0.0339, -0.0980, 0.1109, -0.2088, 161, 164
7.0140, -0.3844, -0.4639, -0.3325, -0.1852, -0.0070, 0.9545, 277946, 0.0443, -0.3127, -0.1033, -0.0339, -0.0980, 0.1109, -0.2088, 161, 164
7.0460, 0.0320, -0.1153, 0.1148, -0.2084, -0.0072, 0.9549, 277986, 0.0443, -0.3127, -0.1034, -0.0339, -0.0980, 0.1109, -0.2252, 168, 158
7.0610, 0.4040, -0.1083, -0.0836, -0.2140, -0.0084, 0.9545, 278026, 0.0443, -0.3127, -0.1034, -0.0339, -0.0980, 0.1109, -0.2411, 157, 169
7.0770, 0.4040, -0.1083, -0.0836, -0.2140, -0.0084, 0.9545, 278026, 0.0443, -0.3127, -0.1034, -0.0339, -0.0981, 0.1108, -0.2411, 157, 169
7.0920, -0.1376, -0.4876, 0.1314, -0.2194, -0.0073, 0.9547, 278046, 0.0443, -0.3127, -0.1034, -0.0339, -0.0981, 0.1108, -0.2488, 164, 162
7.1240, -0.2822, -0.2290, -0.0933, -0.2365, -0.0091, 0.9550, 278086, 0.0444, -0.3126, -0.1033, -0.0339, -0.0979, 0.1109, -0.2637, 160, 166
7.1390, -0.2822, -0.2290, -0.0933, -0.2365, -0.0091, 0.9550, 278086, 0.0443, -0.3127, -0.1034, -0.0339, -0.0981, 0.1109, -0.2637, 160, 166
7.1550, 0.1497, -0.6120, -0.0054, -0.2482, -0.0086, 0.9549, 278106, 0.0443, -0.3127, -0.1033, -0.0338, -0.0981, 0.1108, -0.2710, 169, 159
7.1700, 0.1497, -0.6120, -0.0054, -0.2482, -0.0086, 0.9549, 278106, 0.0443, -0.3127, -0.1033, -0.0339, -0.0980, 0.1109, -0.2710, 169, 159
7.2020, 0.0613, -0.1933, -0.1752, -0.2695, -0.0079, 0.9550, 278146, 0.0443, -0.3127, -0.1034, -0.0339, -0.0980, 0.1109, -0.2849, 166, 162
7.2170, 0.0718, -0.5717, 0.3088, -0.2820, -0.0079, 0.9556, 278186, 0.0443, -0.3127, -0.1033, -0.0338, -0.0981, 0.1109, -0.2981, 170, 159
7.2330, 0.0718, -0.5717, 0.3088, -0.2820, -0.0079, 0.9556, 278186, 0.0443, -0.3128, -0.1034, -0.0339, -0.0980, 0.1108, -0.2981, 170, 159
7.2640, -0.0634, 0.0978, -0.0624, -0.2838, -0.0080, 0.9557, 278206, 0.0443, -0.3127, -0.1033, -0.0338, -0.0982, 0.1108, -0.3045, 157, 172
7.2800, 0.2215, -0.6671, 0.1586, -0.2902, -0.0077, 0.9550, 278246, 0.0443, -0.3127, -0.1034, -0.0338, -0.0979, 0.1108, -0.3165, 170, 159
7.2950, 0.2215, -0.6671, 0.1586, -0.2902, -0.0077, 0.9550, 278246, 0.0443, -0.3127, -0.1033, -0.0339, -0.0982, 0.1108, -0.3165, 170, 159
7.3110, -0.1693, -0.4300, -0.1406, -0.2988, -0.0075, 0.9559, 278266, 0.0443, -0.3127, -0.1033, -0.0339, -0.0980, 0.1109, -0.3223, 172, 158
7.3420, 0.3424, -0.7738, 0.1900, -0.3170, -0.0068, 0.9556, 278306, 0.0443, -0.3128, -0.1034, -0.0339, -0.0980, 0.1108, -0.3331, 172, 159
7.3580, 0.3424, -0.7738, 0.1900, -0.3170, -0.0068, 0.9556, 278306, 0.0443, -0.3127, -0.1033, -0.0339, -0.0981, 0.1108, -0.3331, 172, 159
7.3740, -0.0309, -0.1898, -0.1871, -0.3332, -0.0080, 0.9556, 278346, 0.0443, -0.3127, -0.1034, -0.0339, -0.0980, 0.1108, -0.3432, 167, 165
7.4050, 0.3510, -0.5239, 0.1287, -0.3384, -0.0073, 0.9557, 278366, 0.0443, -0.3127, -0.1034, -0.0339, -0.0980, 0.1107, -0.3479, 171, 161
7.4200, 0.3510, -0.5239, 0.1287, -0.3384, -0.0073, 0.9557, 278366, 0.0443, -0.3127, -0.1033, -0.0338, -0.0981, 0.1109, -0.3479, 171, 161
7.4360, 0.1021, 0.1242, -0.1511, -0.3447, -0.0084, 0.9559, 278406, 0.0443, -0.3128, -0.1034, -0.0339, -0.0980, 0.1109, -0.3566, 164, 169
7.4520, 0.1021, 0.1242, -0.1511, -0.3447, -0.0084, 0.9559, 278406, 0.0443, -0.3127, -0.1033, -0.0339, -0.0982, 0.1107, -0.3566, 164, 169
7.4830, 0.0529, 0.0237, -0.0145, -0.3452, -0.0079, 0.9559, 278426, 0.0443, -0.3127, -0.1034, -0.0339, -0.0980, 0.1109, -0.3606, 160, 173
7.4980, -0.0328, -0.3532, 0.1360, -0.3456, -0.0080, 0.9566, 278446, 0.0443, -0.3127, -0.1033, -0.0338, -0.0981, 0.1108, -0.3644, 165, 168
7.5140, -0.0328, -0.3532, 0.1360, -0.3456, -0.0080, 0.9566, 278446, 0.0443, -0.3127, -0.1034, -0.0339, -0.0980, 0.1109, -0.3644, 165, 168
7.5450, 0.0508, 0.2330, -0.2658, -0.3454, -0.0077, 0.9564, 278486, 0.0443, -0.3128, -0.1034, -0.0339, -0.0980, 0.1108, -0.3713, 155, 178
7.5610, 0.0562, -0.5228, 0.2575, -0.3492, -0.0084, 0.9568, 278506, 0.0443, -0.3127, -0.1033, -0.0339, -0.0981, 0.1109, -0.3744, 169, 164
7.5770, 0.0562, -0.5228, 0.2575, -0.3492, -0.0084, 0.9568, 278506, 0.0443, -0.3127, -0.1034, -0.0339, -0.0980, 0.1109, -0.3744, 169, 164
7.5920, -0.0976, 0.0632, -0.1126, -0.3552, -0.0087, 0.9568, 278546, 0.0443, -0.3127, -0.1033, -0.0339, -0.0980, 0.1108, -0.3799, 158, 175
7.6230, 0.1196, -0.5107, 0.2992, -0.3585, -0.0093, 0.9571, 278566, 0.0443, -0.3127, -0.1033, -0.0338, -0.0981, 0.1108, -0.3822, 168, 166
7.6390, 0.1196, -0.5107, 0.2992, -0.3585, -0.0093, 0.9571, 278566, 0.0443, -0.3127, -0.1034, -0.0339, -0.0979, 0.1107, -0.3822, 168, 166
7.6550, -0.1500, 0.0357, -0.2234, -0.3660, -0.0094, 0.9568, 278606, 0.0443, -0.3127, -0.1034, -0.0339, -0.0980, 0.1108, -0.3863, 158, 176
7.6700, -0.1500, 0.0357, -0.2234, -0.3660, -0.0094, 0.9568, 278606, 0.0443, -0.3127, -0.1034, -0.0339, -0.0980, 0.1109, -0.3863, 158, 176
7.7020, 0.2892, -0.1588, 0.1097, -0.3714, -0.0091, 0.9575, 278646, 0.0443, -0.3127, -0.1034, -0.0339, -0.0979, 0.1109, -0.3893, 166, 169
7.7170, -0.0715, 0.1328, -0.2411, -0.3723, -0.0105, 0.9570, 278666, 0.0443, -0.3127, -0.1034, -0.0339, -0.0980, 0.1109, -0.3905, 157, 178
7.7330, -0.0715, 0.1328, -0.2411, -0.3723, -0.0105, 0.9570, 278666, 0.0444, -0.3127, -0.1033, -0.0338, -0.0980, 0.1108, -0.3905, 157, 178
7.7640, -0.4225, 0.0933, 0.0027, -0.3756, -0.0106, 0.9580, 278706, 0.0443, -0.3127, -0.1034, -0.0339, -0.0980, 0.1109, -0.3921, 167, 169
7.7800, 0.4545, -0.0879, 0.1210, -0.3742, -0.0105, 0.9582, 278746, 0.0443, -0.3127, -0.1034, -0.0339, -0.0981, 0.1108, -0.3927, 162, 173
7.7950, 0.4545, -0.0879, 0.1210, -0.3742, -0.0105, 0.9582, 278746, 0.0443, -0.3127, -0.1034, -0.0339, -0.0979, 0.1109, -0.3927, 162, 173
7.8110, -0.4112, -0.1296, 0.0575, -0.3738, -0.0112, 0.9584, 278766, 0.0443, -0.3127, -0.1034, -0.0339, -0.0980, 0.1108, -0.3926, 165, 170
7.8420, 0.2056, -0.0621, -0.0347, -0.3728, -0.0106, 0.9578, 278806, 0.0443, -0.3126, -0.1033, -0.0338, -0.0981, 0.1108, -0.3917, 160, 175
7.8580, 0.2056, -0.0621, -0.0347, -0.3728, -0.0106, 0.9578, 278806, 0.0443, -0.3127, -0.1034, -0.0339, -0.0979, 0.1109, -0.3917, 160, 175
