194.216	-318.77
194.484	-318.77
194.753	-318.77
195.022	-352.8
195.29	94.92
195.559	98.5
195.827	-41.19
196.096	-28.65
196.364	68.05
196.633	-130.73
196.901	-68.05
197.17	59.1
197.438	-26.86
197.706	125.36
197.975	-53.73
198.243	-42.98
198.512	41.19
198.78	80.59
199.048	-21.49
199.317	14.33
199.585	80.59
199.853	125.36
200.122	12.54
200.39	51.94
200.658	-94.92
200.926	55.52
201.195	78.8
201.463	-78.8
201.731	41.19
201.999	57.31
202.267	50.14
202.536	55.52
202.804	48.35
203.072	-17.91
203.34	148.64
203.608	37.61
203.876	60.89
204.144	35.82
204.412	-50.14
204.68	60.89
204.948	94.92
205.216	-17.91
205.484	-34.03
205.752	-94.92
206.02	-53.73
206.288	23.28
206.556	-93.13
206.824	44.77
207.092	-28.65
207.36	168.34
207.628	87.75
207.896	94.92
208.164	80.59
208.431	87.75
208.699	-3.58
208.967	-16.12
209.235	87.75
209.503	91.33
209.77	-48.35
210.038	46.56
210.306	42.98
210.573	102.08
210.841	-50.14
211.109	5.37
211.377	39.4
211.644	26.86
211.912	-62.68
212.179	-19.7
212.447	-53.73
212.715	3.58
212.982	164.76
213.25	155.81
213.517	66.26
213.785	50.14
214.052	68.05
214.32	-5.37
214.587	-3.58
214.855	55.52
215.122	37.61
215.39	21.49
215.657	-37.61
215.925	-39.4
216.192	-10.75
216.459	30.44
216.727	48.35
216.994	-32.24
217.261	3.58
217.529	53.73
217.796	112.82
218.063	132.52
218.331	64.47
218.598	39.4
218.865	50.14
219.132	21.49
219.399	-3.58
219.667	59.1
219.934	0
220.201	137.9
220.468	-23.28
220.735	14.33
221.002	80.59
221.27	-1.79
221.537	109.24
221.804	39.4
222.071	-51.94
222.338	184.46
222.605	35.82
222.872	-26.86
223.139	82.38
223.406	50.14
223.673	-35.82
223.94	44.77
224.207	34.03
224.474	42.98
224.741	26.86
225.007	-62.68
225.274	37.61
225.541	35.82
225.808	-41.19
226.075	-17.91
226.342	-8.95
226.609	-48.35
226.875	8.95
227.142	51.94
227.409	42.98
227.676	75.22
227.942	73.43
228.209	-37.61
228.476	-8.95
228.742	-23.28
229.009	28.65
229.276	66.26
229.542	50.14
229.809	-17.91
230.076	10.75
230.342	66.26
230.609	-30.44
230.875	141.48
231.142	28.65
231.408	39.4
231.675	1.79
231.941	46.56
232.208	39.4
232.474	-34.03
232.741	-32.24
233.007	-94.92
233.274	136.11
233.54	32.24
233.807	-19.7
234.073	32.24
234.339	42.98
234.606	134.32
234.872	68.05
235.138	26.86
235.405	82.38
235.671	84.17
235.937	-3.58
236.203	21.49
236.47	42.98
236.736	7.16
237.002	64.47
237.268	57.31
237.535	84.17
237.801	26.86
238.067	44.77
238.333	37.61
238.599	-98.5
238.865	-35.82
239.131	0
239.397	87.75
239.663	5.37
239.929	62.68
240.195	55.52
240.462	34.03
240.728	59.1
240.993	17.91
241.259	179.09
241.525	93.13
241.791	-42.98
242.057	84.17
242.323	-96.71
242.589	-1.79
242.855	73.43
243.121	-62.68
243.387	17.91
243.652	39.4
243.918	21.49
244.184	-73.43
244.45	5.37
244.716	107.45
244.981	128.94
245.247	51.94
245.513	60.89
245.779	111.03
246.044	55.52
246.31	87.75
246.576	48.35
246.841	78.8
247.107	-46.56
247.373	35.82
247.638	205.95
247.904	168.34
248.169	41.19
248.435	-32.24
248.7	-30.44
248.966	25.07
249.231	57.31
249.497	53.73
249.762	57.31
