194.216	-358.62
194.484	-358.62
194.753	-358.62
195.022	-338.92
195.29	26.42
195.559	12.09
195.827	-59.55
196.096	4.92
196.364	-73.87
196.633	22.83
196.901	-156.25
197.17	87.3
197.438	22.83
197.706	115.96
197.975	-4.03
198.243	-14.77
198.512	42.53
198.78	17.46
199.048	-47.01
199.317	35.37
199.585	76.56
199.853	65.81
200.122	-0.45
200.39	67.61
200.658	-70.29
200.926	137.45
201.195	-4.03
201.463	-41.64
201.731	46.11
201.999	17.46
202.267	10.3
202.536	49.7
202.804	78.35
203.072	99.84
203.34	31.79
203.608	-11.19
203.876	-77.46
204.144	62.23
204.412	-2.24
204.68	31.79
204.948	35.37
205.216	53.28
205.484	33.58
205.752	44.32
206.02	31.79
206.288	-38.06
206.556	-82.83
206.824	47.91
207.092	3.13
207.36	96.26
207.628	65.81
207.896	96.26
208.164	37.16
208.431	28.21
208.699	-14.77
208.967	-50.59
209.235	-64.92
209.503	35.37
209.77	-73.87
210.038	12.09
210.306	-16.57
210.573	30
210.841	15.67
211.109	33.58
211.377	4.92
211.644	-2.24
211.912	-75.66
212.179	3.13
212.447	-55.96
212.715	-16.57
212.982	133.87
213.25	153.57
213.517	42.53
213.785	60.44
214.052	-91.78
214.32	-2.24
214.587	42.53
214.855	33.58
215.122	-54.17
215.39	-4.03
215.657	-70.29
215.925	-70.29
216.192	22.83
216.459	64.02
216.727	56.86
216.994	-75.66
217.261	-43.43
217.529	42.53
217.796	12.09
218.063	133.87
218.331	28.21
218.598	-38.06
218.865	55.07
219.132	-5.82
219.399	-20.15
219.667	4.92
219.934	30
220.201	15.67
220.468	-107.9
220.735	-36.27
221.002	-38.06
221.27	-36.27
221.537	-7.61
221.804	108.8
222.071	-98.95
222.338	112.38
222.605	83.72
222.872	51.49
223.139	81.93
223.406	46.11
223.673	69.4
223.94	-34.47
224.207	31.79
224.474	-11.19
224.741	24.62
225.007	26.42
225.274	-0.45
225.541	3.13
225.808	-54.17
226.075	110.59
226.342	-27.31
226.609	-30.89
226.875	-21.94
227.142	81.93
227.409	-97.15
227.676	149.99
227.942	90.89
228.209	-127.6
228.476	-29.1
228.742	-54.17
229.009	4.92
229.276	69.4
229.542	-7.61
229.809	51.49
230.076	3.13
230.342	40.74
230.609	-91.78
230.875	119.54
231.142	49.7
231.408	67.61
231.675	-23.73
231.941	99.84
232.208	22.83
232.474	47.91
232.741	71.19
233.007	-5.82
233.274	133.87
233.54	103.42
233.807	-23.73
234.073	-12.98
234.339	17.46
234.606	62.23
234.872	-0.45
235.138	101.63
235.405	6.72
235.671	92.68
235.937	-16.57
236.203	-48.8
236.47	24.62
236.736	55.07
237.002	72.98
237.268	37.16
237.535	-18.36
237.801	60.44
238.067	15.67
238.333	124.91
238.599	10.3
238.865	-47.01
239.131	-32.68
239.397	114.17
239.663	-21.94
239.929	-0.45
240.195	38.95
240.462	67.61
240.728	12.09
240.993	44.32
241.259	151.78
241.525	146.4
241.791	-43.43
242.057	-2.24
242.323	-36.27
242.589	10.3
242.855	67.61
243.121	-5.82
243.387	-95.36
243.652	44.32
243.918	-39.85
244.184	-18.36
244.45	-54.17
244.716	65.81
244.981	31.79
245.247	114.17
245.513	-29.1
245.779	64.02
246.044	64.02
246.31	135.66
246.576	15.67
246.841	-5.82
247.107	-34.47
247.373	-81.04
247.638	155.36
247.904	121.33
248.169	78.35
248.435	-72.08
248.7	-38.06
248.966	33.58
249.231	4.92
249.497	-27.31
249.762	72.98
250.028	98.05
250.293	-70.29
250.559	-48.8
250.824	-82.83
251.09	128.49
251.355	40.74
251.62	-0.45
251.886	-25.52
252.151	67.61
252.416	19.25
252.682	40.74
252.947	4.92
253.212	6.72
253.477	78.35
253.743	105.21
254.008	180.43
254.273	-48.8
254.538	65.81
254.804	37.16
255.069	158.94
255.334	6.72
255.599	13.88
255.864	-39.85
256.129	17.46
256.394	67.61
256.659	-81.04
256.925	-52.38
257.19	-36.27
257.455	13.88
257.72	107
257.985	169.68
258.25	65.81
258.515	40.74
258.78	26.42
259.044	1.34
259.309	-48.8
259.574	31.79
259.839	47.91
260.104	19.25
260.369	-36.27
260.634	-4.03
260.899	74.77
261.163	-88.2
261.428	-81.04
261.693	1.34
261.958	-14.77
262.223	-43.43
262.487	-30.89
262.752	76.56
263.017	6.72
263.281	137.45
263.546	15.67
263.811	-20.15
264.075	26.42
264.34	-91.78
264.605	-4.03
264.869	175.06
265.134	-79.25
265.398	-45.22
265.663	-7.61
265.927	171.48
266.192	13.88
266.457	-2.24
266.721	12.09
266.985	-5.82
267.25	33.58
267.514	-41.64
267.779	-5.82
268.043	30
268.308	-7.61
268.572	8.51
268.836	89.1
269.101	-0.45
269.365	49.7
269.629	55.07
269.894	42.53
270.158	81.93
270.422	-77.46
270.687	-52.38
270.951	4.92
271.215	-45.22
271.479	-14.77
271.743	-61.34
272.008	-77.46
272.272	-34.47
272.536	1.34
272.8	26.42
273.064	38.95
273.328	35.37
273.592	67.61
273.856	6.72
274.12	-9.4
274.385	10.3
274.649	-63.13
274.913	103.42
275.177	-52.38
275.441	105.21
275.704	17.46
275.968	56.86
276.232	-29.1
276.496	-98.95
276.76	-95.36
277.024	85.51
277.288	-41.64
277.552	-38.06
277.816	-21.94
278.079	133.87
278.343	65.81
278.607	114.17
278.871	37.16
279.135	33.58
279.398	12.09
279.662	-0.45
279.926	30
280.189	124.91
280.453	33.58
280.717	98.05
280.98	19.25
281.244	21.04
281.508	31.79
281.771	72.98
282.035	-12.98
282.298	144.61
282.562	44.32
282.826	-39.85
283.089	-32.68
283.353	103.42
283.616	-47.01
283.88	49.7
284.143	35.37
284.407	-11.19
284.67	-72.08
284.933	149.99
285.197	-20.15
285.46	33.58
285.724	78.35
285.987	19.25
286.25	51.49
286.514	56.86
286.777	33.58
287.04	22.83
287.303	-38.06
287.567	21.04
287.83	62.23
288.093	65.81
288.356	-104.32
288.62	22.83
288.883	-20.15
289.146	51.49
289.409	-54.17
289.672	35.37
289.935	85.51
290.198	10.3
290.461	117.75
290.725	-54.17
290.988	-77.46
291.251	1.34
291.514	-47.01
291.777	78.35
292.04	35.37
292.303	67.61
292.566	24.62
292.829	31.79
293.091	87.3
293.354	80.14
293.617	13.88
293.88	-29.1
294.143	-50.59
294.406	13.88
294.669	-25.52
294.932	37.16
295.194	80.14
295.457	-9.4
295.72	-30.89
295.983	160.73
296.245	42.53
296.508	-43.43
