194.216	-331.16
194.484	-331.16
194.753	-331.16
195.022	-284.6
195.29	69.99
195.559	107.6
195.827	-33.88
196.096	9.1
196.364	-3.43
196.633	16.27
196.901	-96.56
197.17	-7.01
197.438	-24.92
197.706	73.57
197.975	-75.07
198.243	-41.04
198.512	75.37
198.78	5.52
199.048	25.22
199.317	19.85
199.585	125.51
199.853	148.79
200.122	52.08
200.39	127.3
200.658	-44.62
200.926	5.52
201.195	69.99
201.463	-21.34
201.731	105.81
201.999	138.05
202.267	66.41
202.536	170.28
202.804	71.78
203.072	44.92
203.34	71.78
203.608	7.31
203.876	30.59
204.144	86.11
204.412	-50
204.68	53.88
204.948	0.15
205.216	18.06
205.484	-24.92
205.752	46.71
206.02	37.76
206.288	18.06
206.556	-30.3
206.824	1.94
207.092	41.34
207.36	258.03
207.628	19.85
207.896	123.72
208.164	89.69
208.431	98.65
208.699	18.06
208.967	-15.97
209.235	172.07
209.503	163.12
209.77	-1.64
210.038	5.52
210.306	-1.64
210.573	93.27
210.841	19.85
211.109	80.74
211.377	41.34
211.644	109.39
211.912	43.13
212.179	-15.97
212.447	-118.05
212.715	34.18
212.982	175.65
213.25	129.09
213.517	-5.22
213.785	116.56
214.052	1.94
214.32	34.18
214.587	107.6
214.855	118.35
215.122	14.48
215.39	154.16
215.657	-1.64
215.925	-71.49
216.192	5.52
216.459	107.6
216.727	55.67
216.994	-33.88
217.261	14.48
217.529	159.54
217.796	132.67
218.063	184.61
218.331	136.26
218.598	107.6
218.865	53.88
219.132	116.56
219.399	109.39
219.667	64.62
219.934	39.55
220.201	109.39
220.468	-46.41
220.735	35.97
221.002	107.6
221.27	16.27
221.537	53.88
221.804	105.81
222.071	-46.41
222.338	172.07
222.605	-21.34
222.872	-5.22
223.139	84.32
223.406	16.27
223.673	86.11
223.94	86.11
224.207	132.67
224.474	44.92
224.741	125.51
225.007	46.71
225.274	82.53
225.541	52.08
225.808	-21.34
226.075	77.16
226.342	87.9
226.609	30.59
226.875	-32.09
227.142	86.11
227.409	-33.88
227.676	114.76
227.942	86.11
228.209	9.1
228.476	35.97
228.742	0.15
229.009	28.8
229.276	168.49
229.542	25.22
229.809	107.6
230.076	86.11
230.342	25.22
230.609	-55.37
230.875	84.32
231.142	57.46
231.408	100.44
231.675	30.59
231.941	32.38
232.208	55.67
232.474	61.04
232.741	25.22
233.007	25.22
233.274	177.45
233.54	-19.55
233.807	-73.28
234.073	34.18
234.339	27.01
234.606	34.18
234.872	32.38
235.138	59.25
235.405	30.59
235.671	91.48
235.937	80.74
236.203	27.01
236.47	-3.43
236.736	78.95
237.002	16.27
237.268	61.04
237.535	95.07
237.801	87.9
238.067	43.13
238.333	107.6
238.599	-1.64
238.865	3.73
239.131	25.22
239.397	121.93
239.663	-39.25
239.929	148.79
240.195	166.7
240.462	127.3
240.728	46.71
240.993	-12.39
241.259	202.52
241.525	147
241.791	-80.44
242.057	145.21
242.323	10.89
242.589	-24.92
242.855	159.54
243.121	5.52
243.387	39.55
243.652	41.34
243.918	95.07
244.184	-3.43
244.45	1.94
244.716	87.9
244.981	37.76
245.247	86.11
245.513	34.18
245.779	32.38
246.044	175.65
246.31	175.65
246.576	147
246.841	41.34
247.107	16.27
247.373	-80.44
247.638	245.5
247.904	148.79
248.169	84.32
248.435	61.04
248.7	27.01
248.966	46.71
249.231	41.34
249.497	59.25
249.762	123.72
250.028	170.28
250.293	9.1
250.559	-1.64
250.824	-7.01
251.09	104.02
251.355	138.05
251.62	78.95
251.886	37.76
252.151	89.69
252.416	48.5
252.682	68.2
252.947	71.78
253.212	61.04
253.477	66.41
253.743	80.74
254.008	55.67
254.273	-35.67
254.538	27.01
254.804	89.69
