time (s),theta (rad),
0,0.0050265
0.001,0.0050265
0.002,0.0050265
0.003,0.0050265
0.004,0.0062832
0.005,0.0062832
0.006,0.0062832
0.007,0.0062832
0.008,0.0062832
0.009,0.0062832
59.226,0.50014
59.227,0.50014
59.228,0.50014
59.229,0.50014
59.23,0.50014
59.231,0.50014
59.232,0.50014
59.233,0.50014
59.234,0.50014
59.235,0.50014
