time (s),theta (rad),
0,-0
0.001,-0
0.002,-0
0.003,-0
0.004,-0
0.005,-0
0.006,-0
0.007,-0
0.008,-0
0.009,-0
19.723,0.49888
19.724,0.49888
19.725,0.49888
19.726,0.49888
19.727,0.49888
19.728,0.49888
19.729,0.49888
19.73,0.49888
19.731,0.49888
19.732,0.49888
