194.216	-326.24
194.484	-326.24
194.753	-326.24
195.022	-304.75
195.29	30.15
195.559	82.08
195.827	-54.02
196.096	55.22
196.364	-23.58
196.633	-21.79
196.901	-95.21
197.17	12.24
197.438	26.56
197.706	69.55
197.975	21.19
198.243	-141.78
198.512	69.55
198.78	-12.83
199.048	-70.14
199.317	-39.7
199.585	71.34
199.853	130.43
200.122	46.26
200.39	110.74
200.658	-30.74
200.926	28.36
201.195	46.26
201.463	-88.05
201.731	55.22
201.999	-34.32
202.267	-3.88
202.536	1.49
202.804	105.36
203.072	26.56
203.34	28.36
203.608	48.05
203.876	35.52
204.144	44.47
204.412	-202.67
204.68	31.94
204.948	19.4
205.216	17.61
205.484	39.1
205.752	48.05
206.02	40.89
206.288	58.8
206.556	-55.82
206.824	80.29
207.092	-2.09
207.36	33.73
207.628	71.34
207.896	49.85
208.164	82.08
208.431	44.47
208.699	-48.65
208.967	-54.02
209.235	96.41
209.503	83.87
209.77	-36.12
210.038	-104.17
210.306	12.24
210.573	73.13
210.841	-27.16
211.109	46.26
211.377	26.56
211.644	5.07
211.912	3.28
212.179	35.52
212.447	-91.63
212.715	-27.16
212.982	144.76
213.25	101.78
213.517	17.61
213.785	71.34
214.052	-97.01
214.32	10.45
214.587	10.45
214.855	26.56
215.122	-28.95
215.39	144.76
215.657	-77.31
215.925	5.07
216.192	-52.23
216.459	39.1
216.727	85.66
216.994	-68.35
217.261	58.8
217.529	15.82
217.796	69.55
218.063	64.17
218.331	37.31
218.598	49.85
218.865	82.08
219.132	-23.58
219.399	49.85
219.667	-46.86
219.934	6.86
220.201	-2.09
220.468	-41.49
220.735	-32.53
221.002	87.45
221.27	-7.46
221.537	15.82
221.804	28.36
222.071	-5.67
222.338	114.32
222.605	35.52
222.872	-39.7
223.139	49.85
223.406	67.75
223.673	117.9
223.94	-11.04
224.207	98.2
224.474	71.34
224.741	1.49
225.007	-77.31
225.274	40.89
225.541	76.71
225.808	-79.1
226.075	35.52
226.342	-43.28
226.609	-27.16
226.875	-5.67
227.142	24.77
227.409	-43.28
227.676	110.74
227.942	110.74
228.209	-61.19
228.476	26.56
228.742	-107.75
229.009	-9.25
229.276	44.47
229.542	-30.74
229.809	-27.16
230.076	10.45
230.342	8.66
230.609	28.36
230.875	159.09
231.142	71.34
