194.216	-284.3
194.484	-284.3
194.753	-284.3
195.022	-307.58
195.29	73.87
195.559	93.57
195.827	-22.83
196.096	-37.16
196.364	14.77
196.633	27.31
196.901	-49.7
197.17	50.59
197.438	-17.46
197.706	75.66
197.975	-81.93
198.243	-71.19
198.512	18.36
198.78	55.96
199.048	-26.42
199.317	12.98
199.585	97.15
199.853	88.2
200.122	47.01
200.39	23.73
200.658	-64.02
200.926	98.95
201.195	48.8
201.463	-47.91
201.731	77.46
201.999	11.19
202.267	79.25
202.536	0.45
202.804	70.29
203.072	-6.72
203.34	116.85
203.608	32.68
203.876	-17.46
204.144	104.32
204.412	-6.72
204.68	30.89
204.948	2.24
205.216	73.87
205.484	-19.25
205.752	43.43
206.02	30.89
206.288	55.96
206.556	-69.4
206.824	73.87
207.092	-24.62
207.36	131.18
207.628	7.61
207.896	23.73
208.164	59.55
208.431	91.78
208.699	-19.25
208.967	-64.02
209.235	95.36
209.503	38.06
209.77	-3.13
210.038	-30
210.306	47.01
210.573	98.95
210.841	48.8
211.109	38.06
211.377	43.43
211.644	23.73
211.912	-35.37
212.179	4.03
212.447	-69.4
212.715	-21.04
212.982	245.8
213.25	72.08
213.517	81.04
213.785	55.96
214.052	-6.72
214.32	12.98
214.587	-35.37
214.855	131.18
215.122	-38.95
215.39	50.59
215.657	-89.1
215.925	-110.59
216.192	12.98
216.459	2.24
216.727	57.76
216.994	12.98
217.261	27.31
217.529	82.83
217.796	102.53
218.063	147.3
218.331	29.1
218.598	29.1
218.865	134.76
219.132	-19.25
219.399	88.2
219.667	82.83
219.934	100.74
220.201	75.66
220.468	63.13
220.735	-90.89
221.002	23.73
221.27	-28.21
221.537	84.62
221.804	86.41
222.071	-37.16
222.338	149.09
222.605	54.17
222.872	-35.37
223.139	75.66
223.406	47.01
223.673	89.99
223.94	38.06
224.207	11.19
224.474	16.57
224.741	30.89
225.007	-55.07
225.274	-19.25
225.541	73.87
225.808	-62.23
226.075	106.11
226.342	-4.92
226.609	-40.74
226.875	63.13
227.142	98.95
227.409	-67.61
227.676	152.67
227.942	20.15
228.209	-78.35
228.476	104.32
228.742	27.31
229.009	-33.58
229.276	36.27
229.542	61.34
229.809	12.98
230.076	29.1
230.342	48.8
230.609	-49.7
230.875	170.58
231.142	43.43
231.408	79.25
231.675	0.45
231.941	47.01
232.208	14.77
232.474	64.92
232.741	29.1
233.007	-67.61
233.274	113.27
233.54	25.52
233.807	-78.35
234.073	-10.3
234.339	77.46
234.606	72.08
234.872	45.22
235.138	61.34
235.405	45.22
235.671	4.03
235.937	-6.72
236.203	9.4
236.47	12.98
236.736	27.31
237.002	20.15
237.268	-6.72
237.535	63.13
237.801	111.48
238.067	79.25
238.333	7.61
238.599	-3.13
238.865	4.03
239.131	20.15
239.397	132.97
239.663	-117.75
239.929	124.02
240.195	38.06
240.462	93.57
240.728	-8.51
240.993	9.4
241.259	159.83
241.525	134.76
241.791	-53.28
242.057	43.43
242.323	-19.25
242.589	-8.51
242.855	97.15
243.121	34.47
243.387	29.1
243.652	45.22
243.918	64.92
244.184	-80.14
244.45	-49.7
244.716	61.34
244.981	5.82
245.247	21.94
245.513	36.27
245.779	-24.62
246.044	41.64
246.31	161.63
246.576	-10.3
246.841	64.92
247.107	9.4
247.373	36.27
247.638	278.03
247.904	124.02
248.169	75.66
248.435	23.73
248.7	32.68
248.966	39.85
249.231	12.98
249.497	12.98
249.762	84.62
250.028	141.93
250.293	-40.74
250.559	25.52
250.824	-64.02
251.09	93.57
251.355	39.85
251.62	73.87
251.886	5.82
252.151	-3.13
252.416	43.43
252.682	55.96
252.947	63.13
253.212	111.48
253.477	20.15
253.743	79.25
254.008	97.15
254.273	4.03
254.538	48.8
254.804	29.1
255.069	183.12
255.334	38.06
255.599	-62.23
