time,pitch_desired,ang_pitch,angvel_pitch,u2
1.08,0.302579843,0.334623171,-0.424642229,-0.005795931
1.1,0.291832291,0.32584053,-0.453621883,-0.005636769
1.12,0.280572765,0.316486254,-0.48180573,-0.005467719
1.14,0.26882102,0.306576753,-0.509144326,-0.005289077
1.16,0.256597671,0.296129413,-0.53558971,-0.005101156
1.18,0.243924163,0.285162561,-0.561095487,-0.004904285
1.2,0.230822729,0.273695437,-0.585616913,-0.004698811
1.22,0.217316353,0.261748158,-0.609110967,-0.004485093
1.24,0.203428731,0.249341684,-0.631536434,-0.004263507
1.26,0.189184225,0.23649778,-0.652853971,-0.004034442
1.28,0.174607827,0.223238979,-0.673026181,-0.003798299
1.3,0.159725106,0.20958854,-0.692017674,-0.003555492
1.32,0.144562174,0.195570412,-0.709795133,-0.003306447
1.34,0.12914563,0.181209187,-0.72632737,-0.003051602
1.36,0.113502521,0.16653006,-0.741585382,-0.002791404
1.38,0.09766029,0.151558782,-0.755542401,-0.002526308
1.4,0.08164673,0.136321618,-0.768173942,-0.002256781
1.42,0.065489934,0.1208453,-0.779457845,-0.001983294
1.44,0.049218246,0.105156979,-0.789374314,-0.001706328
1.46,0.032860212,0.089284176,-0.797905952,-0.001426368
1.48,0.016444531,0.073254739,-0.805037793,-0.001143906
1.5,-6.49482E-16,0.057096788,-0.810757323,-0.000859437
1.52,-0.016444531,0.040838669,-0.815054509,-0.000573461
1.54,-0.032860212,0.024508906,-0.817921813,-0.000286478
1.56,-0.049218246,0.008136146,-0.819354204,1.00693E-06
1.58,-0.065489934,-0.008250888,-0.81934917,0.00028849
1.6,-0.08164673,-0.024623447,-0.817906718,0.000575468
1.62,-0.09766029,-0.040952808,-0.81502938,0.000861435
1.64,-0.113502521,-0.057210324,-0.810722204,0.001145892
1.66,-0.12914563,-0.073367473,-0.804992745,0.001428338
1.68,-0.144562174,-0.089395911,-0.797851056,0.001708278
1.7,-0.159725106,-0.105267518,-0.789309665,0.001985222
1.72,-0.174607827,-0.120954451,-0.779383556,0.002258682
1.74,-0.189184225,-0.136429188,-0.768090144,0.002528181
1.76,-0.203428731,-0.151664581,-0.755449241,0.002793244
1.78,-0.217316353,-0.166633904,-0.741483023,0.003053406
1.8,-0.230822729,-0.181310894,-0.726215992,0.003308212
1.82,-0.243924163,-0.195669803,-0.709674931,0.003557214
1.84,-0.256597671,-0.209685441,-0.69188886,0.003799976
1.86,-0.26882102,-0.22333322,-0.67288898,0.004036071
1.88,-0.280572765,-0.236589196,-0.652708624,0.004265086
1.9,-0.291832291,-0.249430114,-0.631383195,0.004486618
1.92,-0.302579843,-0.261833447,-0.608950106,0.004700279
1.94,-0.312796567,-0.273777435,-0.585448712,0.004905694
1.96,-0.32246454,-0.285241125,-0.560920241,0.005102503
1.98,-0.331566801,-0.296204404,-0.535407726,0.00529036
2,-0.340087381,-0.306648041,-0.508955923,0.005468937
2.02,-0.348011332,-0.316553713,-0.481611239,0.005637919
2.04,-0.355324753,-0.325904041,-0.453421646,0.00579701
2.06,-0.362014813,-0.334682624,-0.424436596,0.005945931
2.08,-0.368069777,-0.342874059,-0.394706941,0.006084421
2.1,-0.373479021,-0.350463977,-0.364284835,0.006212237
2.12,-0.378233056,-0.357439062,-0.33322365,0.006329154
2.14,-0.382323541,-0.363787077,-0.301577878,0.006434968
2.16,-0.385743301,-0.369496886,-0.269403036,0.006529493
2.18,-0.388486337,-0.374558472,-0.236755569,0.006612563
2.2,-0.390547835,-0.378962955,-0.203692752,0.006684033
2.22,-0.39192418,-0.382702609,-0.170272589,0.006743776
2.24,-0.392612956,-0.385770872,-0.13655371,0.006791688
2.26,-0.392612956,-0.388162362,-0.10259527,0.006827686
2.28,-0.39192418,-0.389872883,-0.068456842,0.006851705
2.3,-0.390547835,-0.390899434,-0.034198318,0.006863704
2.32,-0.388486337,-0.391240216,0.000120202,0.006863662
2.34,-0.385743301,-0.390894628,0.03443851,0.006851578
2.36,-0.382323541,-0.389863279,0.068696402,0.006827475
2.38,-0.378233056,-0.388147977,0.102833777,0.006791394
2.4,-0.373479021,-0.385751732,0.136790747,0.006743398
2.42,-0.368069777,-0.382678747,0.170507739,0.006683573
2.44,-0.362014813,-0.378934414,0.203925603,0.006612022
2.46,-0.355324753,-0.374525301,0.236985711,0.006528871
2.48,-0.348011332,-0.369459143,0.269630067,0.006434267
2.5,-0.340087381,-0.363744828,0.301801399,0.006328374
2.52,-0.331566801,-0.357392382,0.33344327,0.00621138
2.54,-0.32246454,-0.350412947,0.364500167,0.006083488
2.56,-0.312796567,-0.34281877,0.394917608,0.005944924
2.58,-0.302579843,-0.334623171,0.424642229,0.005795931
2.6,-0.291832291,-0.32584053,0.453621883,0.005636769
2.62,-0.280572765,-0.316486254,0.48180573,0.005467719
2.64,-0.26882102,-0.306576753,0.509144326,0.005289077
2.66,-0.256597671,-0.296129413,0.53558971,0.005101156
2.68,-0.243924163,-0.285162561,0.561095487,0.004904285
2.7,-0.230822729,-0.273695437,0.585616913,0.004698811
2.72,-0.217316353,-0.261748158,0.609110967,0.004485093
2.74,-0.203428731,-0.249341684,0.631536434,0.004263507
2.76,-0.189184225,-0.23649778,0.652853971,0.004034442
2.78,-0.174607827,-0.223238979,0.673026181,0.003798299
2.8,-0.159725106,-0.20958854,0.692017674,0.003555492
2.82,-0.144562174,-0.195570412,0.709795133,0.003306447
2.84,-0.12914563,-0.181209187,0.72632737,0.003051602
2.86,-0.113502521,-0.16653006,0.741585382,0.002791404
2.88,-0.09766029,-0.151558782,0.755542401,0.002526308
2.9,-0.08164673,-0.136321618,0.768173942,0.002256781
2.92,-0.065489934,-0.1208453,0.779457845,0.001983294
2.94,-0.049218246,-0.105156979,0.789374314,0.001706328
2.96,-0.032860212,-0.089284176,0.797905952,0.001426368
2.98,-0.016444531,-0.073254739,0.805037793,0.001143906
3,1.64775E-15,-0.057096788,0.810757323,0.000859437
3.02,0.016444531,-0.040838669,0.815054509,0.000573461
3.04,0.032860212,-0.024508906,0.817921813,0.000286478
3.06,0.049218246,-0.008136146,0.819354204,-1.00693E-06
3.08,0.065489934,0.008250888,0.81934917,-0.00028849
3.1,0.08164673,0.024623447,0.817906718,-0.000575468
3.12,0.09766029,0.040952808,0.81502938,-0.000861435
3.14,0.113502521,0.057210324,0.810722204,-0.001145892
3.16,0.12914563,0.073367473,0.804992745,-0.001428338
3.18,0.144562174,0.089395911,0.797851056,-0.001708278
3.2,0.159725106,0.105267518,0.789309665,-0.001985222
3.22,0.174607827,0.120954451,0.779383556,-0.002258682
3.24,0.189184225,0.136429188,0.768090144,-0.002528181
3.26,0.203428731,0.151664581,0.755449241,-0.002793244
3.28,0.217316353,0.166633904,0.741483023,-0.003053406
3.3,0.230822729,0.181310894,0.726215992,-0.003308212
3.32,0.243924163,0.195669803,0.709674931,-0.003557214
3.34,0.256597671,0.209685441,0.69188886,-0.003799976
3.36,0.26882102,0.22333322,0.67288898,-0.004036071
3.38,0.280572765,0.236589196,0.652708624,-0.004265086
3.4,0.291832291,0.249430114,0.631383195,-0.004486618
3.42,0.302579843,0.261833447,0.608950106,-0.004700279
3.44,0.312796567,0.273777435,0.585448712,-0.004905694
3.46,0.32246454,0.285241125,0.560920241,-0.005102503
3.48,0.331566801,0.296204404,0.535407726,-0.00529036
3.5,0.340087381,0.306648041,0.508955923,-0.005468937
3.52,0.348011332,0.316553713,0.481611239,-0.005637919
3.54,0.355324753,0.325904041,0.453421646,-0.00579701
3.56,0.362014813,0.334682624,0.424436596,-0.005945931
3.58,0.368069777,0.342874059,0.394706941,-0.006084421
3.6,0.373479021,0.350463977,0.364284835,-0.006212237
3.62,0.378233056,0.357439062,0.33322365,-0.006329154
3.64,0.382323541,0.363787077,0.301577878,-0.006434968
3.66,0.385743301,0.369496886,0.269403036,-0.006529493
3.68,0.388486337,0.374558472,0.236755569,-0.006612563
3.7,0.390547835,0.378962955,0.203692752,-0.006684033
3.72,0.39192418,0.382702609,0.170272589,-0.006743776
3.74,0.392612956,0.385770872,0.13655371,-0.006791688
3.76,0.392612956,0.388162362,0.10259527,-0.006827686
3.78,0.39192418,0.389872883,0.068456842,-0.006851705
3.8,0.390547835,0.390899434,0.034198318,-0.006863704
3.82,0.388486337,0.391240216,-0.000120202,-0.006863662
3.84,0.385743301,0.390894628,-0.03443851,-0.006851578
3.86,0.382323541,0.389863279,-0.068696402,-0.006827475
3.88,0.378233056,0.388147977,-0.102833777,-0.006791394
3.9,0.373479021,0.385751732,-0.136790747,-0.006743398
3.92,0.368069777,0.382678747,-0.170507739,-0.006683573
3.94,0.362014813,0.378934414,-0.203925603,-0.006612022
3.96,0.355324753,0.374525301,-0.236985711,-0.006528871
3.98,0.348011332,0.369459143,-0.269630067,-0.006434267
4,0.340087381,0.363744828,-0.301801399,-0.006328374
4.02,0.331566801,0.357392382,-0.33344327,-0.00621138
4.04,0.32246454,0.350412947,-0.364500167,-0.006083488
4.06,0.312796567,0.34281877,-0.394917608,-0.005944924
4.08,0.302579843,0.334623171,-0.424642229,-0.005795931
4.1,0.291832291,0.32584053,-0.453621883,-0.005636769
4.12,0.280572765,0.316486254,-0.48180573,-0.005467719
4.14,0.26882102,0.306576753,-0.509144326,-0.005289077
4.16,0.256597671,0.296129413,-0.53558971,-0.005101156
4.18,0.243924163,0.285162561,-0.561095487,-0.004904285
4.2,0.230822729,0.273695437,-0.585616913,-0.004698811
4.22,0.217316353,0.261748158,-0.609110967,-0.004485093
4.24,0.203428731,0.249341684,-0.631536434,-0.004263507
4.26,0.189184225,0.23649778,-0.652853971,-0.004034442
4.28,0.174607827,0.223238979,-0.673026181,-0.003798299
4.3,0.159725106,0.20958854,-0.692017674,-0.003555492
4.32,0.144562174,0.195570412,-0.709795133,-0.003306447
4.34,0.12914563,0.181209187,-0.72632737,-0.003051602
4.36,0.113502521,0.16653006,-0.741585382,-0.002791404
4.38,0.09766029,0.151558782,-0.755542401,-0.002526308
4.4,0.08164673,0.136321618,-0.768173942,-0.002256781
4.42,0.065489934,0.1208453,-0.779457845,-0.001983294
4.44,0.049218246,0.105156979,-0.789374314,-0.001706328
4.46,0.032860212,0.089284176,-0.797905952,-0.001426368
4.48,0.016444531,0.073254739,-0.805037793,-0.001143906
4.5,7.12001E-15,0.057096788,-0.810757323,-0.000859437
4.52,-0.016444531,0.040838669,-0.815054509,-0.000573461
4.54,-0.032860212,0.024508906,-0.817921813,-0.000286478
4.56,-0.049218246,0.008136146,-0.819354204,1.00693E-06
4.58,-0.065489934,-0.008250888,-0.81934917,0.00028849
4.6,-0.08164673,-0.024623447,-0.817906718,0.000575468
4.62,-0.09766029,-0.040952808,-0.81502938,0.000861435
4.64,-0.113502521,-0.057210324,-0.810722204,0.001145892
4.66,-0.12914563,-0.073367473,-0.804992745,0.001428338
4.68,-0.144562174,-0.089395911,-0.797851056,0.001708278
4.7,-0.159725106,-0.105267518,-0.789309665,0.001985222
4.72,-0.174607827,-0.120954451,-0.779383556,0.002258682
4.74,-0.189184225,-0.136429188,-0.768090144,0.002528181
4.76,-0.203428731,-0.151664581,-0.755449241,0.002793244
4.78,-0.217316353,-0.166633904,-0.741483023,0.003053406
4.8,-0.230822729,-0.181310894,-0.726215992,0.003308212
4.82,-0.243924163,-0.195669803,-0.709674931,0.003557214
4.84,-0.256597671,-0.209685441,-0.69188886,0.003799976
4.86,-0.26882102,-0.22333322,-0.67288898,0.004036071
4.88,-0.280572765,-0.236589196,-0.652708624,0.004265086
4.9,-0.291832291,-0.249430114,-0.631383195,0.004486618
4.92,-0.302579843,-0.261833447,-0.608950106,0.004700279
4.94,-0.312796567,-0.273777435,-0.585448712,0.004905694
4.96,-0.32246454,-0.285241125,-0.560920241,0.005102503
4.98,-0.331566801,-0.296204404,-0.535407726,0.00529036
5,-0.340087381,-0.306648041,-0.508955923,0.005468937
5.02,-0.348011332,-0.316553713,-0.481611239,0.005637919
5.04,-0.355324753,-0.325904041,-0.453421646,0.00579701
5.06,-0.362014813,-0.334682624,-0.424436596,0.005945931
5.08,-0.368069777,-0.342874059,-0.394706941,0.006084421
5.1,-0.373479021,-0.350463977,-0.364284835,0.006212237
5.12,-0.378233056,-0.357439062,-0.33322365,0.006329154
5.14,-0.382323541,-0.363787077,-0.301577878,0.006434968
5.16,-0.385743301,-0.369496886,-0.269403036,0.006529493
5.18,-0.388486337,-0.374558472,-0.236755569,0.006612563
5.2,-0.390547835,-0.378962955,-0.203692752,0.006684033
5.22,-0.39192418,-0.382702609,-0.170272589,0.006743776
5.24,-0.392612956,-0.385770872,-0.13655371,0.006791688
5.26,-0.392612956,-0.388162362,-0.10259527,0.006827686
5.28,-0.39192418,-0.389872883,-0.068456842,0.006851705
5.3,-0.390547835,-0.390899434,-0.034198318,0.006863704
5.32,-0.388486337,-0.391240216,0.000120202,0.006863662
5.34,-0.385743301,-0.390894628,0.03443851,0.006851578
5.36,-0.382323541,-0.389863279,0.068696402,0.006827475
5.38,-0.378233056,-0.388147977,0.102833777,0.006791394
5.4,-0.373479021,-0.385751732,0.136790747,0.006743398
5.42,-0.368069777,-0.382678747,0.170507739,0.006683573
5.44,-0.362014813,-0.378934414,0.203925603,0.006612022
5.46,-0.355324753,-0.374525301,0.236985711,0.006528871
5.48,-0.348011332,-0.369459143,0.269630067,0.006434267
5.5,-0.340087381,-0.363744828,0.301801399,0.006328374
5.52,-0.331566801,-0.357392382,0.33344327,0.00621138
5.54,-0.32246454,-0.350412947,0.364500167,0.006083488
5.56,-0.312796567,-0.34281877,0.394917608,0.005944924
5.58,-0.302579843,-0.334623171,0.424642229,0.005795931
5.6,-0.291832291,-0.32584053,0.453621883,0.005636769
5.62,-0.280572765,-0.316486254,0.48180573,0.005467719
5.64,-0.26882102,-0.306576753,0.509144326,0.005289077
5.66,-0.256597671,-0.296129413,0.53558971,0.005101156
5.68,-0.243924163,-0.285162561,0.561095487,0.004904285
5.7,-0.230822729,-0.273695437,0.585616913,0.004698811
5.72,-0.217316353,-0.261748158,0.609110967,0.004485093
5.74,-0.203428731,-0.249341684,0.631536434,0.004263507
5.76,-0.189184225,-0.23649778,0.652853971,0.004034442
5.78,-0.174607827,-0.223238979,0.673026181,0.003798299
5.8,-0.159725106,-0.20958854,0.692017674,0.003555492
5.82,-0.144562174,-0.195570412,0.709795133,0.003306447
5.84,-0.12914563,-0.181209187,0.72632737,0.003051602
5.86,-0.113502521,-0.16653006,0.741585382,0.002791404
5.88,-0.09766029,-0.151558782,0.755542401,0.002526308
5.9,-0.08164673,-0.136321618,0.768173942,0.002256781
5.92,-0.065489934,-0.1208453,0.779457845,0.001983294
5.94,-0.049218246,-0.105156979,0.789374314,0.001706328
5.96,-0.032860212,-0.089284176,0.797905952,0.001426368
5.98,-0.016444531,-0.073254739,0.805037793,0.001143906
6,0,-0.057096788,0.810757323,0
