time,pitch_desired,ang_pitch,angvel_pitch,u2
1.8,-0.373479021,-0.377126952,-0.290361497,0.059933091
1.82,-0.355324753,-0.379937527,0.009303956,0.059903745
1.84,-0.331566801,-0.376756261,0.30882268,0.058929681
1.86,-0.302579843,-0.367633323,0.603471086,0.057026261
1.88,-0.26882102,-0.352712589,0.888602393,0.054223503
1.9,-0.230822729,-0.332229366,1.159719909,0.050565608
1.92,-0.189184225,-0.306506687,1.412547949,0.046110263
1.94,-0.144562174,-0.275950215,1.643099264,0.040927732
1.96,-0.09766029,-0.241041843,1.847737922,0.035099745
1.98,-0.049218246,-0.202332097,2.02323665,0.028718215
2,3.2955E-15,-0.160431454,2.166827726,0.021883782
2.02,0.049218246,-0.11600071,2.276246636,0.014704228
2.04,0.09766029,-0.069740566,2.349767776,0.00729278
2.06,0.144562174,-0.022380571,2.386231674,-0.00023368
2.08,0.189184225,0.025332378,2.385063274,-0.007756455
2.1,0.230822729,0.072645821,2.346281,-0.015156905
2.12,0.26882102,0.118813596,2.270496474,-0.022318322
2.14,0.302579843,0.163107609,2.158904863,-0.029127766
2.16,0.331566801,0.204829318,2.013266031,-0.035477848
2.18,0.355324753,0.243320746,1.835876792,-0.041268423
2.2,0.373479021,0.277974861,1.62953468,-0.04640817
2.22,0.385743301,0.308245146,1.397493831,-0.050816032
2.24,0.39192418,0.333654221,1.143413671,-0.054422495
2.26,0.39192418,0.35380137,0.871301193,-0.057170684
2.28,0.385743301,0.368368859,0.585447776,-0.059017256
2.3,0.373479021,0.377126952,0.290361497,-0.059933091
2.32,0.355324753,0.379937527,-0.009303956,-0.059903745
2.34,0.331566801,0.376756261,-0.30882268,-0.058929681
2.36,0.302579843,0.367633323,-0.603471086,-0.057026261
2.38,0.26882102,0.352712589,-0.888602393,-0.054223503
2.4,0.230822729,0.332229366,-1.159719909,-0.050565608
2.42,0.189184225,0.306506687,-1.412547949,-0.046110263
2.44,0.144562174,0.275950215,-1.643099264,-0.040927732
2.46,0.09766029,0.241041843,-1.847737922,-0.035099745
2.48,0.049218246,0.202332097,-2.02323665,-0.028718215
2.5,-3.94498E-15,0.160431454,-2.166827726,-0.021883782
2.52,-0.049218246,0.11600071,-2.276246636,-0.014704228
2.54,-0.09766029,0.069740566,-2.349767776,-0.00729278
2.56,-0.144562174,0.022380571,-2.386231674,0.00023368
2.58,-0.189184225,-0.025332378,-2.385063274,0.007756455
2.6,-0.230822729,-0.072645821,-2.346281,0.015156905
2.62,-0.26882102,-0.118813596,-2.270496474,0.022318322
2.64,-0.302579843,-0.163107609,-2.158904863,0.029127766
2.66,-0.331566801,-0.204829318,-2.013266031,0.035477848
2.68,-0.355324753,-0.243320746,-1.835876792,0.041268423
2.7,-0.373479021,-0.277974861,-1.62953468,0.04640817
2.72,-0.385743301,-0.308245146,-1.397493831,0.050816032
2.74,-0.39192418,-0.333654221,-1.143413671,0.054422495
2.76,-0.39192418,-0.35380137,-0.871301193,0.057170684
2.78,-0.385743301,-0.368368859,-0.585447776,0.059017256
2.8,-0.373479021,-0.377126952,-0.290361497,0.059933091
2.82,-0.355324753,-0.379937527,0.009303956,0.059903745
2.84,-0.331566801,-0.376756261,0.30882268,0.058929681
2.86,-0.302579843,-0.367633323,0.603471086,0.057026261
2.88,-0.26882102,-0.352712589,0.888602393,0.054223503
2.9,-0.230822729,-0.332229366,1.159719909,0.050565608
2.92,-0.189184225,-0.306506687,1.412547949,0.046110263
2.94,-0.144562174,-0.275950215,1.643099264,0.040927732
2.96,-0.09766029,-0.241041843,1.847737922,0.035099745
2.98,-0.049218246,-0.202332097,2.02323665,0.028718215
3,5.29204E-15,-0.160431454,2.166827726,0.021883782
3.02,0.049218246,-0.11600071,2.276246636,0.014704228
3.04,0.09766029,-0.069740566,2.349767776,0.00729278
3.06,0.144562174,-0.022380571,2.386231674,-0.00023368
3.08,0.189184225,0.025332378,2.385063274,-0.007756455
3.1,0.230822729,0.072645821,2.346281,-0.015156905
3.12,0.26882102,0.118813596,2.270496474,-0.022318322
3.14,0.302579843,0.163107609,2.158904863,-0.029127766
3.16,0.331566801,0.204829318,2.013266031,-0.035477848
3.18,0.355324753,0.243320746,1.835876792,-0.041268423
3.2,0.373479021,0.277974861,1.62953468,-0.04640817
3.22,0.385743301,0.308245146,1.397493831,-0.050816032
3.24,0.39192418,0.333654221,1.143413671,-0.054422495
3.26,0.39192418,0.35380137,0.871301193,-0.057170684
3.28,0.385743301,0.368368859,0.585447776,-0.059017256
3.3,0.373479021,0.377126952,0.290361497,-0.059933091
3.32,0.355324753,0.379937527,-0.009303956,-0.059903745
3.34,0.331566801,0.376756261,-0.30882268,-0.058929681
3.36,0.302579843,0.367633323,-0.603471086,-0.057026261
3.38,0.26882102,0.352712589,-0.888602393,-0.054223503
3.4,0.230822729,0.332229366,-1.159719909,-0.050565608
3.42,0.189184225,0.306506687,-1.412547949,-0.046110263
3.44,0.144562174,0.275950215,-1.643099264,-0.040927732
3.46,0.09766029,0.241041843,-1.847737922,-0.035099745
3.48,0.049218246,0.202332097,-2.02323665,-0.028718215
3.5,-6.63909E-15,0.160431454,-2.166827726,-0.021883782
3.52,-0.049218246,0.11600071,-2.276246636,-0.014704228
3.54,-0.09766029,0.069740566,-2.349767776,-0.00729278
3.56,-0.144562174,0.022380571,-2.386231674,0.00023368
3.58,-0.189184225,-0.025332378,-2.385063274,0.007756455
3.6,-0.230822729,-0.072645821,-2.346281,0.015156905
3.62,-0.26882102,-0.118813596,-2.270496474,0.022318322
3.64,-0.302579843,-0.163107609,-2.158904863,0.029127766
3.66,-0.331566801,-0.204829318,-2.013266031,0.035477848
3.68,-0.355324753,-0.243320746,-1.835876792,0.041268423
3.7,-0.373479021,-0.277974861,-1.62953468,0.04640817
3.72,-0.385743301,-0.308245146,-1.397493831,0.050816032
3.74,-0.39192418,-0.333654221,-1.143413671,0.054422495
3.76,-0.39192418,-0.35380137,-0.871301193,0.057170684
3.78,-0.385743301,-0.368368859,-0.585447776,0.059017256
3.8,-0.373479021,-0.377126952,-0.290361497,0.059933091
3.82,-0.355324753,-0.379937527,0.009303956,0.059903745
3.84,-0.331566801,-0.376756261,0.30882268,0.058929681
3.86,-0.302579843,-0.367633323,0.603471086,0.057026261
3.88,-0.26882102,-0.352712589,0.888602393,0.054223503
3.9,-0.230822729,-0.332229366,1.159719909,0.050565608
3.92,-0.189184225,-0.306506687,1.412547949,0.046110263
3.94,-0.144562174,-0.275950215,1.643099264,0.040927732
3.96,-0.09766029,-0.241041843,1.847737922,0.035099745
3.98,-0.049218246,-0.202332097,2.02323665,0.028718215
4,6.591E-15,-0.160431454,2.166827726,0.021883782
4.02,0.049218246,-0.11600071,2.276246636,0.014704228
4.04,0.09766029,-0.069740566,2.349767776,0.00729278
4.06,0.144562174,-0.022380571,2.386231674,-0.00023368
4.08,0.189184225,0.025332378,2.385063274,-0.007756455
4.1,0.230822729,0.072645821,2.346281,-0.015156905
4.12,0.26882102,0.118813596,2.270496474,-0.022318322
4.14,0.302579843,0.163107609,2.158904863,-0.029127766
4.16,0.331566801,0.204829318,2.013266031,-0.035477848
4.18,0.355324753,0.243320746,1.835876792,-0.041268423
4.2,0.373479021,0.277974861,1.62953468,-0.04640817
4.22,0.385743301,0.308245146,1.397493831,-0.050816032
4.24,0.39192418,0.333654221,1.143413671,-0.054422495
4.26,0.39192418,0.35380137,0.871301193,-0.057170684
4.28,0.385743301,0.368368859,0.585447776,-0.059017256
4.3,0.373479021,0.377126952,0.290361497,-0.059933091
4.32,0.355324753,0.379937527,-0.009303956,-0.059903745
4.34,0.331566801,0.376756261,-0.30882268,-0.058929681
4.36,0.302579843,0.367633323,-0.603471086,-0.057026261
4.38,0.26882102,0.352712589,-0.888602393,-0.054223503
4.4,0.230822729,0.332229366,-1.159719909,-0.050565608
4.42,0.189184225,0.306506687,-1.412547949,-0.046110263
4.44,0.144562174,0.275950215,-1.643099264,-0.040927732
4.46,0.09766029,0.241041843,-1.847737922,-0.035099745
4.48,0.049218246,0.202332097,-2.02323665,-0.028718215
4.5,1.99649E-14,0.160431454,-2.166827726,-0.021883782
4.52,-0.049218246,0.11600071,-2.276246636,-0.014704228
4.54,-0.09766029,0.069740566,-2.349767776,-0.00729278
4.56,-0.144562174,0.022380571,-2.386231674,0.00023368
4.58,-0.189184225,-0.025332378,-2.385063274,0.007756455
4.6,-0.230822729,-0.072645821,-2.346281,0.015156905
4.62,-0.26882102,-0.118813596,-2.270496474,0.022318322
4.64,-0.302579843,-0.163107609,-2.158904863,0.029127766
4.66,-0.331566801,-0.204829318,-2.013266031,0.035477848
4.68,-0.355324753,-0.243320746,-1.835876792,0.041268423
4.7,-0.373479021,-0.277974861,-1.62953468,0.04640817
4.72,-0.385743301,-0.308245146,-1.397493831,0.050816032
4.74,-0.39192418,-0.333654221,-1.143413671,0.054422495
4.76,-0.39192418,-0.35380137,-0.871301193,0.057170684
4.78,-0.385743301,-0.368368859,-0.585447776,0.059017256
4.8,-0.373479021,-0.377126952,-0.290361497,0.059933091
4.82,-0.355324753,-0.379937527,0.009303956,0.059903745
4.84,-0.331566801,-0.376756261,0.30882268,0.058929681
4.86,-0.302579843,-0.367633323,0.603471086,0.057026261
4.88,-0.26882102,-0.352712589,0.888602393,0.054223503
4.9,-0.230822729,-0.332229366,1.159719909,0.050565608
4.92,-0.189184225,-0.306506687,1.412547949,0.046110263
4.94,-0.144562174,-0.275950215,1.643099264,0.040927732
4.96,-0.09766029,-0.241041843,1.847737922,0.035099745
4.98,-0.049218246,-0.202332097,2.02323665,0.028718215
5,-4.65208E-14,-0.160431454,2.166827726,0.021883782
5.02,0.049218246,-0.11600071,2.276246636,0.014704228
5.04,0.09766029,-0.069740566,2.349767776,0.00729278
5.06,0.144562174,-0.022380571,2.386231674,-0.00023368
5.08,0.189184225,0.025332378,2.385063274,-0.007756455
5.1,0.230822729,0.072645821,2.346281,-0.015156905
5.12,0.26882102,0.118813596,2.270496474,-0.022318322
5.14,0.302579843,0.163107609,2.158904863,-0.029127766
5.16,0.331566801,0.204829318,2.013266031,-0.035477848
5.18,0.355324753,0.243320746,1.835876792,-0.041268423
5.2,0.373479021,0.277974861,1.62953468,-0.04640817
5.22,0.385743301,0.308245146,1.397493831,-0.050816032
5.24,0.39192418,0.333654221,1.143413671,-0.054422495
5.26,0.39192418,0.35380137,0.871301193,-0.057170684
5.28,0.385743301,0.368368859,0.585447776,-0.059017256
5.3,0.373479021,0.377126952,0.290361497,-0.059933091
5.32,0.355324753,0.379937527,-0.009303956,-0.059903745
5.34,0.331566801,0.376756261,-0.30882268,-0.058929681
5.36,0.302579843,0.367633323,-0.603471086,-0.057026261
5.38,0.26882102,0.352712589,-0.888602393,-0.054223503
5.4,0.230822729,0.332229366,-1.159719909,-0.050565608
5.42,0.189184225,0.306506687,-1.412547949,-0.046110263
5.44,0.144562174,0.275950215,-1.643099264,-0.040927732
5.46,0.09766029,0.241041843,-1.847737922,-0.035099745
5.48,0.049218246,0.202332097,-2.02323665,-0.028718215
5.5,7.16815E-14,0.160431454,-2.166827726,-0.021883782
5.52,-0.049218246,0.11600071,-2.276246636,-0.014704228
5.54,-0.09766029,0.069740566,-2.349767776,-0.00729278
5.56,-0.144562174,0.022380571,-2.386231674,0.00023368
5.58,-0.189184225,-0.025332378,-2.385063274,0.007756455
5.6,-0.230822729,-0.072645821,-2.346281,0.015156905
5.62,-0.26882102,-0.118813596,-2.270496474,0.022318322
5.64,-0.302579843,-0.163107609,-2.158904863,0.029127766
5.66,-0.331566801,-0.204829318,-2.013266031,0.035477848
5.68,-0.355324753,-0.243320746,-1.835876792,0.041268423
5.7,-0.373479021,-0.277974861,-1.62953468,0.04640817
5.72,-0.385743301,-0.308245146,-1.397493831,0.050816032
5.74,-0.39192418,-0.333654221,-1.143413671,0.054422495
5.76,-0.39192418,-0.35380137,-0.871301193,0.057170684
5.78,-0.385743301,-0.368368859,-0.585447776,0.059017256
5.8,-0.373479021,-0.377126952,-0.290361497,0.059933091
5.82,-0.355324753,-0.379937527,0.009303956,0.059903745
5.84,-0.331566801,-0.376756261,0.30882268,0.058929681
5.86,-0.302579843,-0.367633323,0.603471086,0.057026261
5.88,-0.26882102,-0.352712589,0.888602393,0.054223503
5.9,-0.230822729,-0.332229366,1.159719909,0.050565608
5.92,-0.189184225,-0.306506687,1.412547949,0.046110263
5.94,-0.144562174,-0.275950215,1.643099264,0.040927732
5.96,-0.09766029,-0.241041843,1.847737922,0.035099745
5.98,-0.049218246,-0.202332097,2.02323665,0.028718215
6,0,-0.160431454,2.166827726,0
