time,pitch_desired,ang_pitch,angvel_pitch,u2
1.96,0.095747158,0.092392157,0.047962113,-5.86629E-06
1.98,0.09670403,0.093351106,0.047932782,-5.92684E-06
2,0.09766029,0.094309465,0.047903148,-5.98736E-06
2.02,0.098615934,0.095267229,0.047873211,-6.04784E-06
2.04,0.099570955,0.09622439,0.047842972,-6.10828E-06
2.06,0.100525347,0.097180944,0.04781243,-6.16868E-06
2.08,0.101479104,0.098136885,0.047781587,-6.22904E-06
2.1,0.10243222,0.099092205,0.047750442,-6.28936E-06
2.12,0.103384689,0.100046899,0.047718995,-6.34965E-06
2.14,0.104336505,0.101000962,0.047687247,-6.40989E-06
2.16,0.105287662,0.101954386,0.047655197,-6.47009E-06
2.18,0.106238154,0.102907166,0.047622847,-6.53026E-06
2.2,0.107187974,0.103859297,0.047590195,-6.59038E-06
2.22,0.108137118,0.104810771,0.047557244,-6.65046E-06
2.24,0.109085579,0.105761584,0.047523991,-6.7105E-06
2.26,0.11003335,0.106711728,0.047490439,-6.77049E-06
2.28,0.110980427,0.107661198,0.047456586,-6.83044E-06
2.3,0.111926803,0.108609988,0.047422434,-6.89035E-06
2.32,0.112872471,0.109558093,0.047387982,-6.95022E-06
2.34,0.113817427,0.110505505,0.047353231,-7.01004E-06
2.36,0.114761664,0.111452219,0.047318181,-7.06982E-06
2.38,0.115705175,0.112398229,0.047282832,-7.12955E-06
2.4,0.116647956,0.113343529,0.047247184,-7.18924E-06
2.42,0.11759,0.114288113,0.047211238,-7.24888E-06
2.44,0.118531302,0.115231976,0.047174994,-7.30848E-06
2.46,0.119471854,0.11617511,0.047138451,-7.36803E-06
2.48,0.120411652,0.117117511,0.047101611,-7.42753E-06
2.5,0.12135069,0.118059172,0.047064474,-7.48699E-06
2.52,0.122288961,0.119000087,0.047027039,-7.5464E-06
2.54,0.123226459,0.11994025,0.046989307,-7.60576E-06
2.56,0.124163179,0.120879656,0.046951278,-7.66507E-06
2.58,0.125099115,0.121818298,0.046912952,-7.72434E-06
2.6,0.126034261,0.122756171,0.046874331,-7.78356E-06
2.62,0.12696861,0.123693269,0.046835413,-7.84272E-06
2.64,0.127902158,0.124629585,0.046796199,-7.90184E-06
2.66,0.128834898,0.125565114,0.04675669,-7.96091E-06
2.68,0.129766823,0.126499849,0.046716886,-8.01993E-06
2.7,0.13069793,0.127433786,0.046676786,-8.07889E-06
2.72,0.13162821,0.128366918,0.046636391,-8.13781E-06
2.74,0.132557659,0.129299239,0.046595702,-8.19668E-06
2.76,0.133486271,0.130230743,0.046554719,-8.25549E-06
2.78,0.13441404,0.131161425,0.046513442,-8.31425E-06
2.8,0.135340959,0.132091278,0.04647187,-8.37296E-06
2.82,0.136267024,0.133020296,0.046430006,-8.43161E-06
2.84,0.137192228,0.133948475,0.046387848,-8.49021E-06
2.86,0.138116566,0.134875807,0.046345396,-8.54876E-06
2.88,0.139040031,0.135802288,0.046302653,-8.60726E-06
2.9,0.139962617,0.136727911,0.046259616,-8.6657E-06
2.92,0.14088432,0.13765267,0.046216288,-8.72408E-06
2.94,0.141805133,0.138576559,0.046172667,-8.78241E-06
2.96,0.14272505,0.139499573,0.046128755,-8.84069E-06
2.98,0.143644066,0.140421707,0.046084552,-8.89891E-06
3,0.144562174,0.141342953,0.046040057,-8.95707E-06
3.02,0.145479369,0.142263306,0.045995272,-9.01518E-06
3.04,0.146395645,0.143182761,0.045950196,-9.07323E-06
3.06,0.147310996,0.144101311,0.04590483,-9.13122E-06
3.08,0.148225417,0.145018951,0.045859174,-9.18915E-06
3.1,0.149138902,0.145935675,0.045813228,-9.24703E-06
3.12,0.150051445,0.146851477,0.045766993,-9.30485E-06
3.14,0.15096304,0.147766352,0.045720469,-9.36261E-06
3.16,0.151873681,0.148680293,0.045673656,-9.42031E-06
3.18,0.152783363,0.149593295,0.045626554,-9.47795E-06
3.2,0.15369208,0.150505352,0.045579165,-9.53553E-06
3.22,0.154599826,0.151416459,0.045531487,-9.59305E-06
3.24,0.155506595,0.152326609,0.045483522,-9.65051E-06
3.26,0.156412382,0.153235797,0.045435269,-9.70791E-06
3.28,0.157317182,0.154144017,0.04538673,-9.76524E-06
3.3,0.158220987,0.155051263,0.045337903,-9.82252E-06
3.32,0.159123793,0.15595753,0.045288791,-9.87973E-06
3.34,0.160025595,0.156862812,0.045239392,-9.93688E-06
3.36,0.160926385,0.157767103,0.045189708,-9.99397E-06
3.38,0.161826159,0.158670397,0.045139738,-1.0051E-05
3.4,0.16272491,0.15957269,0.045089483,-1.0108E-05
3.42,0.163622634,0.160473974,0.045038943,-1.01649E-05
3.44,0.164519324,0.161374244,0.044988119,-1.02217E-05
3.46,0.165414975,0.162273496,0.04493701,-1.02785E-05
3.48,0.166309581,0.163171722,0.044885618,-1.03352E-05
3.5,0.167203137,0.164068918,0.044833942,-1.03918E-05
3.52,0.168095636,0.164965077,0.044781983,-1.04484E-05
3.54,0.168987074,0.165860194,0.044729741,-1.05049E-05
3.56,0.169877444,0.166754264,0.044677217,-1.05613E-05
3.58,0.170766742,0.16764728,0.04462441,-1.06177E-05
3.6,0.17165496,0.168539237,0.044571322,-1.0674E-05
3.62,0.172542094,0.16943013,0.044517952,-1.07302E-05
3.64,0.173428139,0.170319952,0.0444643,-1.07864E-05
3.66,0.174313088,0.171208699,0.044410368,-1.08425E-05
3.68,0.175196936,0.172096364,0.044356156,-1.08986E-05
3.7,0.176079677,0.172982943,0.044301663,-1.09545E-05
3.72,0.176961306,0.173868428,0.04424689,-1.10104E-05
3.74,0.177841818,0.174752815,0.044191838,-1.10663E-05
3.76,0.178721206,0.175636099,0.044136507,-1.1122E-05
3.78,0.179599465,0.176518273,0.044080897,-1.11777E-05
3.8,0.180476589,0.177399332,0.044025008,-1.12333E-05
3.82,0.181352574,0.17827927,0.043968842,-1.12889E-05
3.84,0.182227413,0.179158083,0.043912398,-1.13443E-05
3.86,0.183101101,0.180035764,0.043855676,-1.13997E-05
3.88,0.183973633,0.180912307,0.043798677,-1.14551E-05
3.9,0.184845002,0.181787708,0.043741402,-1.15103E-05
3.92,0.185715204,0.18266196,0.04368385,-1.15655E-05
3.94,0.186584232,0.183535059,0.043626023,-1.16206E-05
3.96,0.187452083,0.184406999,0.043567919,-1.16757E-05
3.98,0.188318749,0.185277773,0.043509541,-1.17306E-05
4,0.189184225,0.186147377,0.043450888,-1.17855E-05
4.02,0.190048507,0.187015806,0.04339196,-1.18403E-05
4.04,0.190911588,0.187883053,0.043332759,-1.18951E-05
4.06,0.191773463,0.188749114,0.043273283,-1.19498E-05
4.08,0.192634127,0.189613982,0.043213534,-1.20043E-05
4.1,0.193493575,0.190477652,0.043153513,-1.20589E-05
4.12,0.194351799,0.19134012,0.043093218,-1.21133E-05
4.14,0.195208797,0.192201378,0.043032652,-1.21677E-05
4.16,0.196064561,0.193061423,0.042971813,-1.2222E-05
4.18,0.196919087,0.193920248,0.042910704,-1.22762E-05
4.2,0.197772369,0.194777848,0.042849323,-1.23303E-05
4.22,0.198624402,0.195634218,0.042787671,-1.23843E-05
4.24,0.19947518,0.196489352,0.04272575,-1.24383E-05
4.26,0.200324698,0.197343246,0.042663558,-1.24922E-05
4.28,0.20117295,0.198195892,0.042601097,-1.2546E-05
4.3,0.202019933,0.199047287,0.042538367,-1.25998E-05
4.32,0.202865638,0.199897424,0.042475368,-1.26534E-05
4.34,0.203710063,0.200746299,0.042412101,-1.2707E-05
4.36,0.204553201,0.201593905,0.042348566,-1.27605E-05
4.38,0.205395047,0.202440239,0.042284763,-1.28139E-05
4.4,0.206235595,0.203285293,0.042220693,-1.28673E-05
4.42,0.207074841,0.204129064,0.042156357,-1.29205E-05
4.44,0.207912778,0.204971545,0.042091754,-1.29737E-05
4.46,0.208749403,0.205812731,0.042026886,-1.30268E-05
4.48,0.209584708,0.206652618,0.041961752,-1.30798E-05
4.5,0.21041869,0.207491199,0.041896353,-1.31327E-05
4.52,0.211251343,0.208328469,0.041830689,-1.31856E-05
4.54,0.212082662,0.209164424,0.041764761,-1.32383E-05
4.56,0.21291264,0.209999057,0.04169857,-1.3291E-05
4.58,0.213741274,0.210832364,0.041632114,-1.33436E-05
4.6,0.214568558,0.211664339,0.041565396,-1.33961E-05
4.62,0.215394487,0.212494977,0.041498416,-1.34486E-05
4.64,0.216219055,0.213324273,0.041431173,-1.35009E-05
4.66,0.217042257,0.214152221,0.041363669,-1.35531E-05
4.68,0.217864088,0.214978817,0.041295903,-1.36053E-05
4.7,0.218684543,0.215804055,0.041227876,-1.36574E-05
4.72,0.219503617,0.216627929,0.041159589,-1.37094E-05
4.74,0.220321304,0.217450436,0.041091042,-1.37613E-05
4.76,0.2211376,0.218271569,0.041022236,-1.38131E-05
4.78,0.221952499,0.219091323,0.04095317,-1.38649E-05
4.8,0.222765995,0.219909693,0.040883846,-1.39165E-05
4.82,0.223578085,0.220726674,0.040814263,-1.39681E-05
4.84,0.224388763,0.221542261,0.040744423,-1.40195E-05
4.86,0.225198023,0.222356448,0.040674325,-1.40709E-05
4.88,0.22600586,0.223169231,0.04060397,-1.41222E-05
4.9,0.22681227,0.223980604,0.040533359,-1.41734E-05
4.92,0.227617248,0.224790563,0.040462492,-1.42246E-05
4.94,0.228420787,0.225599102,0.040391369,-1.42756E-05
4.96,0.229222884,0.226406215,0.040319991,-1.43265E-05
4.98,0.230023533,0.227211899,0.040248359,-1.43774E-05
5,0.230822729,0.228016147,0.040176472,-1.44281E-05
5.02,0.231620467,0.228818955,0.040104331,-1.44788E-05
5.04,0.232416742,0.229620318,0.040031937,-1.45294E-05
5.06,0.233211548,0.23042023,0.039959291,-1.45798E-05
5.08,0.234004882,0.231218687,0.039886392,-1.46302E-05
5.1,0.234796738,0.232015683,0.03981324,-1.46805E-05
5.12,0.23558711,0.232811214,0.039739838,-1.47307E-05
5.14,0.236375995,0.233605274,0.039666184,-1.47808E-05
5.16,0.237163386,0.234397859,0.03959228,-1.48309E-05
5.18,0.237949279,0.235188963,0.039518126,-1.48808E-05
5.2,0.23873367,0.235978581,0.039443722,-1.49306E-05
5.22,0.239516552,0.236766709,0.039369069,-1.49803E-05
5.24,0.240297921,0.237553342,0.039294167,-1.503E-05
5.26,0.241077773,0.238338473,0.039219017,-1.50795E-05
5.28,0.241856102,0.2391221,0.03914362,-1.5129E-05
5.3,0.242632903,0.239904216,0.039067975,-1.51783E-05
5.32,0.243408171,0.240684816,0.038992083,-1.52276E-05
5.34,0.244181902,0.241463897,0.038915945,-1.52768E-05
5.36,0.244954091,0.242241452,0.038839561,-1.53258E-05
5.38,0.245724732,0.243017477,0.038762932,-1.53748E-05
5.4,0.246493821,0.243791967,0.038686058,-1.54237E-05
5.42,0.247261353,0.244564917,0.03860894,-1.54724E-05
5.44,0.248027324,0.245336322,0.038531578,-1.55211E-05
5.46,0.248791727,0.246106177,0.038453972,-1.55697E-05
5.48,0.24955456,0.246874478,0.038376124,-1.56182E-05
5.5,0.250315815,0.24764122,0.038298033,-1.56666E-05
5.52,0.25107549,0.248406397,0.0382197,-1.57148E-05
5.54,0.251833579,0.249170005,0.038141126,-1.5763E-05
5.56,0.252590077,0.24993204,0.038062311,-1.58111E-05
5.58,0.25334498,0.250692495,0.037983255,-1.58591E-05
5.6,0.254098282,0.251451368,0.03790396,-1.5907E-05
5.62,0.254849979,0.252208651,0.037824425,-1.59548E-05
5.64,0.255600067,0.252964342,0.037744651,-1.60024E-05
5.66,0.25634854,0.253718435,0.037664639,-1.605E-05
5.68,0.257095394,0.254470925,0.037584389,-1.60975E-05
5.7,0.257840623,0.255221808,0.037503901,-1.61449E-05
5.72,0.258584225,0.255971079,0.037423177,-1.61922E-05
5.74,0.259326192,0.256718733,0.037342216,-1.62393E-05
5.76,0.260066522,0.257464765,0.037261019,-1.62864E-05
5.78,0.260805209,0.258209171,0.037179587,-1.63334E-05
5.8,0.261542249,0.258951946,0.03709792,-1.63802E-05
5.82,0.262277636,0.259693086,0.037016019,-1.6427E-05
5.84,0.263011367,0.260432585,0.036933884,-1.64737E-05
5.86,0.263743437,0.261170439,0.036851516,-1.65202E-05
5.88,0.264473841,0.261906643,0.036768915,-1.65667E-05
5.9,0.265202574,0.262641193,0.036686081,-1.6613E-05
5.92,0.265929632,0.263374084,0.036603016,-1.66593E-05
5.94,0.26665501,0.264105311,0.03651972,-1.67054E-05
5.96,0.267378704,0.264834871,0.036436193,-1.67514E-05
5.98,0.268100708,0.265562757,0.036352436,-1.67973E-05
6,0.26882102,0.266288966,0.036268449,-1.68432E-05
6.02,0.269539633,0.267013493,0.036184233,-1.68889E-05
6.04,0.270256544,0.267736333,0.036099789,-1.69345E-05
6.06,0.270971748,0.268457482,0.036015116,-1.698E-05
6.08,0.27168524,0.269176935,0.035930217,-1.70254E-05
6.1,0.272397016,0.269894688,0.03584509,-1.70707E-05
6.12,0.273107072,0.270610736,0.035759736,-1.71158E-05
6.14,0.273815402,0.271325075,0.035674157,-1.71609E-05
6.16,0.274522003,0.2720377,0.035588353,-1.72059E-05
6.18,0.27522687,0.272748607,0.035502323,-1.72507E-05
6.2,0.275929998,0.273457791,0.03541607,-1.72955E-05
6.22,0.276631383,0.274165248,0.035329593,-1.73401E-05
6.24,0.277331021,0.274870973,0.035242892,-1.73846E-05
6.26,0.278028908,0.275574961,0.035155969,-1.7429E-05
6.28,0.278725038,0.276277209,0.035068824,-1.74733E-05
6.3,0.279419407,0.276977712,0.034981457,-1.75175E-05
6.32,0.280112012,0.277676465,0.03489387,-1.75616E-05
6.34,0.280802847,0.278373465,0.034806062,-1.76056E-05
6.36,0.281491908,0.279068706,0.034718034,-1.76494E-05
6.38,0.282179192,0.279762184,0.034629787,-1.76932E-05
6.4,0.282864693,0.280453895,0.034541321,-1.77368E-05
6.42,0.283548407,0.281143834,0.034452637,-1.77803E-05
6.44,0.28423033,0.281831998,0.034363735,-1.78237E-05
6.46,0.284910458,0.282518382,0.034274617,-1.7867E-05
6.48,0.285588786,0.283202981,0.034185281,-1.79102E-05
6.5,0.286265311,0.283885791,0.03409573,-1.79533E-05
6.52,0.286940027,0.284566808,0.034005964,-1.79963E-05
6.54,0.28761293,0.285246027,0.033915982,-1.80391E-05
6.56,0.288284017,0.285923445,0.033825787,-1.80818E-05
6.58,0.288953283,0.286599057,0.033735378,-1.81245E-05
6.6,0.289620724,0.287272858,0.033644755,-1.8167E-05
6.62,0.290286335,0.287944845,0.03355392,-1.82094E-05
6.64,0.290950113,0.288615013,0.033462874,-1.82516E-05
6.66,0.291612053,0.289283357,0.033371615,-1.82938E-05
6.68,0.292272151,0.289949875,0.033280147,-1.83358E-05
6.7,0.292930403,0.290614561,0.033188467,-1.83778E-05
6.72,0.293586804,0.291277412,0.033096579,-1.84196E-05
6.74,0.294241351,0.291938422,0.033004481,-1.84613E-05
6.76,0.29489404,0.292597589,0.032912174,-1.85028E-05
6.78,0.295544866,0.293254907,0.03281966,-1.85443E-05
6.8,0.296193825,0.293910373,0.032726939,-1.85856E-05
6.82,0.296840913,0.294563983,0.03263401,-1.86269E-05
6.84,0.297486126,0.295215731,0.032540876,-1.8668E-05
6.86,0.29812946,0.295865616,0.032447536,-1.8709E-05
6.88,0.29877091,0.296513631,0.032353991,-1.87498E-05
6.9,0.299410474,0.297159773,0.032260242,-1.87906E-05
6.92,0.300048146,0.297804039,0.032166289,-1.88312E-05
6.94,0.300683923,0.298446423,0.032072133,-1.88718E-05
6.96,0.301317801,0.299086922,0.031977774,-1.89122E-05
6.98,0.301949776,0.299725532,0.031883213,-1.89524E-05
7,0.302579843,0.300362248,0.031788451,-1.89926E-05
7.02,0.303207999,0.300997068,0.031693488,-1.90326E-05
7.04,0.30383424,0.301629986,0.031598325,-1.90725E-05
7.06,0.304458561,0.302260999,0.031502962,-1.91123E-05
7.08,0.30508096,0.302890102,0.031407401,-1.9152E-05
7.1,0.305701431,0.303517293,0.03131164,-1.91916E-05
7.12,0.306319971,0.304142566,0.031215682,-1.9231E-05
7.14,0.306936577,0.304765918,0.031119527,-1.92703E-05
7.16,0.307551244,0.305387345,0.031023176,-1.93095E-05
7.18,0.308163968,0.306006843,0.030926628,-1.93486E-05
7.2,0.308774745,0.306624408,0.030829885,-1.93875E-05
7.22,0.309383572,0.307240037,0.030732948,-1.94264E-05
7.24,0.309990445,0.307853724,0.030635816,-1.94651E-05
7.26,0.31059536,0.308465467,0.03053849,-1.95036E-05
7.28,0.311198313,0.309075262,0.030440972,-1.95421E-05
7.3,0.3117993,0.309683104,0.030343262,-1.95804E-05
7.32,0.312398318,0.31028899,0.030245359,-1.96186E-05
7.34,0.312995363,0.310892917,0.030147266,-1.96567E-05
7.36,0.31359043,0.311494879,0.030048983,-1.96947E-05
7.38,0.314183517,0.312094874,0.029950509,-1.97325E-05
7.4,0.314774619,0.312692898,0.029851847,-1.97702E-05
7.42,0.315363733,0.313288946,0.029752995,-1.98078E-05
7.44,0.315950854,0.313883016,0.029653956,-1.98453E-05
7.46,0.316535981,0.314475103,0.02955473,-1.98826E-05
7.48,0.317119107,0.315065203,0.029455317,-1.99198E-05
7.5,0.317700231,0.315653313,0.029355717,-1.99569E-05
7.52,0.318279348,0.31623943,0.029255933,-1.99939E-05
7.54,0.318856454,0.316823549,0.029155963,-2.00307E-05
7.56,0.319431546,0.317405667,0.02905581,-2.00674E-05
7.58,0.320004621,0.317985779,0.028955473,-2.0104E-05
7.6,0.320575674,0.318563884,0.028854953,-2.01405E-05
7.62,0.321144702,0.319139976,0.028754251,-2.01768E-05
7.64,0.321711702,0.319714052,0.028653367,-2.0213E-05
7.66,0.32227667,0.320286108,0.028552302,-2.0249E-05
7.68,0.322839602,0.320856142,0.028451057,-2.0285E-05
7.7,0.323400495,0.321424149,0.028349632,-2.03208E-05
7.72,0.323959345,0.321990126,0.028248028,-2.03565E-05
7.74,0.324516149,0.322554068,0.028146245,-2.0392E-05
7.76,0.325070903,0.323115974,0.028044285,-2.04275E-05
7.78,0.325623603,0.323675838,0.027942147,-2.04628E-05
7.8,0.326174247,0.324233658,0.027839834,-2.04979E-05
7.82,0.32672283,0.324789429,0.027737344,-2.0533E-05
7.84,0.32726935,0.32534315,0.027634679,-2.05679E-05
7.86,0.327813803,0.325894815,0.027531839,-2.06027E-05
7.88,0.328356184,0.326444422,0.027428826,-2.06373E-05
7.9,0.328896492,0.326991966,0.027325639,-2.06719E-05
7.92,0.329434723,0.327537445,0.02722228,-2.07062E-05
7.94,0.329970872,0.328080856,0.027118749,-2.07405E-05
7.96,0.330504937,0.328622194,0.027015046,-2.07746E-05
7.98,0.331036915,0.329161456,0.026911173,-2.08086E-05
8,0.331566801,0.329698639,0.02680713,-2.08425E-05
8.02,0.332094593,0.330233739,0.026702918,-2.08762E-05
8.04,0.332620288,0.330766754,0.026598537,-2.09098E-05
8.06,0.333143881,0.331297679,0.026493988,-2.09433E-05
8.08,0.33366537,0.331826512,0.026389271,-2.09766E-05
8.1,0.334184752,0.332353248,0.026284388,-2.10098E-05
8.12,0.334702022,0.332877886,0.026179339,-2.10429E-05
8.14,0.335217179,0.33340042,0.026074124,-2.10759E-05
8.16,0.335730218,0.333920849,0.025968745,-2.11087E-05
8.18,0.336241136,0.334439168,0.025863202,-2.11413E-05
8.2,0.33674993,0.334955375,0.025757495,-2.11739E-05
8.22,0.337256598,0.335469467,0.025651626,-2.12063E-05
8.24,0.337761135,0.335981439,0.025545594,-2.12385E-05
8.26,0.338263539,0.336491289,0.025439401,-2.12707E-05
8.28,0.338763805,0.336999013,0.025333048,-2.13027E-05
8.3,0.339261933,0.337504609,0.025226534,-2.13346E-05
8.32,0.339757917,0.338008073,0.025119862,-2.13663E-05
8.34,0.340251755,0.338509402,0.02501303,-2.13979E-05
8.36,0.340743444,0.339008593,0.024906041,-2.14294E-05
8.38,0.34123298,0.339505642,0.024798894,-2.14607E-05
8.4,0.341720361,0.340000547,0.024691591,-2.14919E-05
8.42,0.342205584,0.340493304,0.024584131,-2.15229E-05
8.44,0.342688645,0.34098391,0.024476516,-2.15539E-05
8.46,0.343169542,0.341472363,0.024368747,-2.15846E-05
8.48,0.34364827,0.341958659,0.024260824,-2.16153E-05
8.5,0.344124829,0.342442795,0.024152747,-2.16458E-05
8.52,0.344599213,0.342924767,0.024044518,-2.16762E-05
8.54,0.345071421,0.343404574,0.023936138,-2.17064E-05
8.56,0.345541449,0.343882211,0.023827605,-2.17365E-05
8.58,0.346009294,0.344357676,0.023718923,-2.17665E-05
8.6,0.346474954,0.344830967,0.02361009,-2.17963E-05
8.62,0.346938426,0.345302079,0.023501109,-2.1826E-05
8.64,0.347399706,0.345771009,0.023391979,-2.18556E-05
8.66,0.347858791,0.346237756,0.023282701,-2.1885E-05
8.68,0.34831568,0.346702316,0.023173276,-2.19142E-05
8.7,0.348770368,0.347164686,0.023063705,-2.19434E-05
8.72,0.349222853,0.347624863,0.022953988,-2.19724E-05
8.74,0.349673132,0.348082844,0.022844126,-2.20012E-05
8.76,0.350121203,0.348538626,0.02273412,-2.203E-05
8.78,0.350567062,0.348992207,0.02262397,-2.20585E-05
8.8,0.351010706,0.349443584,0.022513678,-2.2087E-05
8.82,0.351452134,0.349892753,0.022403243,-2.21153E-05
8.84,0.351891341,0.350339712,0.022292666,-2.21434E-05
8.86,0.352328326,0.350784458,0.022181949,-2.21715E-05
8.88,0.352763085,0.351226989,0.022071092,-2.21993E-05
8.9,0.353195616,0.351667301,0.021960095,-2.22271E-05
8.92,0.353625916,0.352105391,0.02184896,-2.22547E-05
8.94,0.354053983,0.352541258,0.021737686,-2.22822E-05
8.96,0.354479813,0.352974897,0.021626276,-2.23095E-05
8.98,0.354903404,0.353406307,0.021514728,-2.23367E-05
9,0.355324753,0.353835485,0.021403045,-2.23637E-05
9.02,0.355743857,0.354262428,0.021291226,-2.23906E-05
