time (s),q1,q2,q3,q1dot,d2dot,q3dot,fL,fR,
0,0.607,-0.436,0.076,-0.055,0.152,0.055,7.3575,7.3575
0.02,0.60575,-0.43297,0.0771,-0.070004,0.15143,0.055,7.3575,7.3575
0.04,0.6042,-0.42994,0.0782,-0.085224,0.15083,0.055,7.3575,7.3575
0.06,0.60234,-0.42693,0.0793,-0.10066,0.15023,0.055,7.3575,7.3575
0.08,0.60017,-0.42393,0.0804,-0.11631,0.1496,0.055,7.3575,7.3575
0.1,0.59769,-0.42095,0.0815,-0.13217,0.14896,0.055,7.3575,7.3575
0.12,0.59488,-0.41798,0.0826,-0.14825,0.1483,0.055,7.3575,7.3575
0.14,0.59175,-0.41502,0.0837,-0.16455,0.14762,0.055,7.3575,7.3575
0.16,0.5883,-0.41207,0.0848,-0.18106,0.14692,0.055,7.3575,7.3575
0.18,0.58451,-0.40914,0.0859,-0.19778,0.14621,0.055,7.3575,7.3575
0.2,0.58039,-0.40622,0.087,-0.21473,0.14548,0.055,7.3575,7.3575
0.22,0.57592,-0.40332,0.0881,-0.23188,0.14473,0.055,7.3575,7.3575
0.24,0.57111,-0.40043,0.0892,-0.24925,0.14396,0.055,7.3575,7.3575
0.26,0.56595,-0.39756,0.0903,-0.26684,0.14317,0.055,7.3575,7.3575
0.28,0.56043,-0.39471,0.0914,-0.28464,0.14236,0.055,7.3575,7.3575
0.3,0.55456,-0.39187,0.0925,-0.30265,0.14153,0.055,7.3575,7.3575
0.32,0.54833,-0.38905,0.0936,-0.32088,0.14068,0.055,7.3575,7.3575
0.34,0.54173,-0.38624,0.0947,-0.33933,0.13981,0.055,7.3575,7.3575
0.36,0.53475,-0.38345,0.0958,-0.35799,0.13892,0.055,7.3575,7.3575
0.38,0.5274,-0.38068,0.0969,-0.37686,0.13801,0.055,7.3575,7.3575
0.4,0.51968,-0.37793,0.098,-0.39595,0.13708,0.055,7.3575,7.3575
0.42,0.51156,-0.3752,0.0991,-0.41525,0.13613,0.055,7.3575,7.3575
0.44,0.50306,-0.37249,0.1002,-0.43477,0.13515,0.055,7.3575,7.3575
0.46,0.49417,-0.3698,0.1013,-0.45451,0.13416,0.055,7.3575,7.3575
0.48,0.48488,-0.36712,0.1024,-0.47446,0.13314,0.055,7.3575,7.3575
0.5,0.47519,-0.36447,0.1035,-0.49462,0.1321,0.055,7.3575,7.3575
0.52,0.4651,-0.36184,0.1046,-0.515,0.13104,0.055,7.3575,7.3575
