time (s),q1,q2,q3,q1dot,d2dot,q3dot,fL,fR,
0,3.861,1.615,0.483,0.202,0.965,-0.202,0,1.6045
0.02,3.8649,1.6325,0.47992,0.1921,0.78776,-0.10573,0,1.5673
0.04,3.8687,1.6465,0.47875,0.18246,0.61011,-0.011691,0.25582,1.5296
0.06,3.8722,1.657,0.47928,0.17149,0.43503,0.064736,1.0435,1.5546
0.08,3.8755,1.664,0.48088,0.15549,0.26956,0.0954,1.628,1.7552
0.1,3.8784,1.6678,0.48286,0.13459,0.11333,0.10303,2.1074,2.034
0.12,3.8808,1.6686,0.48488,0.1089,-0.033988,0.098626,2.5289,2.3443
0.14,3.8827,1.6666,0.48674,0.078562,-0.17273,0.087554,2.9154,2.6638
0.16,3.8839,1.6618,0.48834,0.043711,-0.30321,0.072458,3.2783,2.9819
0.18,3.8844,1.6545,0.48961,0.0045011,-0.42572,0.054675,3.6229,3.2936
0.2,3.8841,1.6448,0.49051,-0.038908,-0.54056,0.034915,3.9521,3.5966
0.22,3.8828,1.633,0.491,-0.086346,-0.64799,0.01358,4.2673,3.8898
0.24,3.8806,1.619,0.49104,-0.13763,-0.74828,-0.0090699,4.5693,4.173
0.26,3.8773,1.6031,0.49062,-0.19258,-0.84168,-0.032848,4.8587,4.4461
0.28,3.8728,1.5854,0.48972,-0.25099,-0.92842,-0.0576,5.1356,4.7091
0.3,3.8672,1.566,0.48831,-0.31266,-1.0087,-0.083192,5.4005,4.9621
0.32,3.8603,1.5451,0.48638,-0.37737,-1.0829,-0.1095,5.6534,5.2052
0.34,3.8521,1.5228,0.48392,-0.44489,-1.151,-0.13639,5.8947,5.4387
0.36,3.8425,1.4991,0.48092,-0.515,-1.2133,-0.16375,6.1244,5.6625
0.38,3.8315,1.4743,0.47737,-0.58746,-1.2701,-0.19146,6.3427,5.8769
0.4,3.819,1.4484,0.47326,-0.66203,-1.3214,-0.21941,6.5498,6.082
0.42,3.805,1.4215,0.46859,-0.73845,-1.3675,-0.24747,6.7458,6.2779
0.44,3.7894,1.3937,0.46336,-0.81648,-1.4086,-0.27555,6.9309,6.4647
0.46,3.7723,1.3652,0.45757,-0.89585,-1.4448,-0.30352,7.1052,6.6426
0.48,3.7536,1.336,0.45122,-0.97631,-1.4763,-0.33127,7.2689,6.8116
0.5,3.7332,1.3062,0.44432,-1.0576,-1.5033,-0.35871,7.4222,6.972
0.52,3.7112,1.2759,0.43688,-1.1395,-1.5259,-0.38572,7.5653,7.1237
0.54,3.6876,1.2452,0.4289,-1.2216,-1.5443,-0.41222,7.6983,7.267
0.56,3.6624,1.2142,0.4204,-1.3038,-1.5587,-0.43809,7.8214,7.402
0.58,3.6355,1.1829,0.41138,-1.3859,-1.5692,-0.46326,7.9349,7.5288
0.6,3.6069,1.1514,0.40187,-1.4674,-1.576,-0.48762,8.039,7.6476
0.62,3.5768,1.1199,0.39189,-1.5483,-1.5793,-0.51111,8.1339,7.7586
0.64,3.545,1.0883,0.38144,-1.6282,-1.5793,-0.53363,8.22,7.8618
0.66,3.5116,1.0567,0.37055,-1.7069,-1.5761,-0.55512,8.2974,7.9576
0.68,3.4767,1.0253,0.35925,-1.7843,-1.5698,-0.57551,8.3664,8.046
0.7,3.4403,0.99396,0.34754,-1.86,-1.5607,-0.59473,8.4274,8.1273
0.72,3.4023,0.96286,0.33547,-1.9339,-1.5489,-0.61274,8.4807,8.2017
0.74,3.3629,0.93203,0.32305,-2.0059,-1.5346,-0.62948,8.5266,8.2694
0.76,3.3221,0.9015,0.3103,-2.0756,-1.518,-0.6449,8.5654,8.3307
0.78,3.2799,0.87132,0.29726,-2.143,-1.4993,-0.65898,8.5976,8.3858
0.8,3.2364,0.84154,0.28396,-2.2079,-1.4785,-0.67169,8.6234,8.4349
0.82,3.1916,0.8122,0.27041,-2.2701,-1.456,-0.683,8.6432,8.4784
